@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,-10.2716,-10.033,-5.904757,-2.727533,-8.778688,0.76296,-8.411441,-0.032009,-5.09654,-2.512369,-1.652251,-3.667669,-0.000096,0.702109,1.180808,-0.729037,-1.012019,1.316489,-2.454464,1.686755,-2.001066,-1.069301,-0.303764,-1.581643,-0.470076,-0.000134,yes
-9.919254,-12.16542,3.72443,18.01423,-0.163024,34.17042,4.185658,32.64153,14.49961,21.78458,21.7745,12.11281,26.43027,-10.14765,-8.941028,-8.249696,-5.749632,-6.162108,-5.602313,-7.015287,-3.03194,-7.96207,-3.133568,-5.162324,-3.952569,-0.000367,2.437055,3.024868,0.093875,-0.95391,2.259552,-2.921026,3.081743,-3.102433,-0.358975,-0.342608,-1.631459,-0.707512,-0.000242,yes
-13.67087,-18.12736,-4.894905,6.566166,-13.56518,19.24933,-11.41407,16.87268,-0.615016,7.473648,9.049074,1.050923,26.43005,-6.823034,-4.67494,-8.377474,-6.27658,-3.504536,-8.326723,-0.675744,-8.537372,-9.010283,-3.720591,-7.805432,-5.875597,-0.000632,3.222033,3.72503,1.305927,-0.073294,2.554846,-1.21156,2.780371,-2.03656,1.552614,-0.241387,-0.398522,-0.301312,-0.000317,yes
-11.1753,-9.686548,-12.30993,-2.8203,6.218797,-5.116486,3.366569,9.757447,-7.385348,11.52312,-2.138579,5.157366,26.4288,0.189386,2.412318,-4.199025,-5.722558,-0.118005,-9.297327,3.129427,-11.29149,-4.934544,-3.621298,-6.732957,-6.101262,-0.001039,2.716076,2.703552,2.768039,1.087787,0.915734,1.310764,0.450413,0.452882,3.110691,-0.331943,1.434651,0.672641,-0.000286,yes
-11.6688,-7.31086,-16.20946,-1.491673,-0.549098,-0.310335,18.8548,-9.009162,-12.69727,7.146297,-8.272239,-8.936481,26.42801,0.670046,2.915485,-1.40046,-3.107542,0.973488,-3.447331,0.41806,-6.085032,1.152767,-3.475441,-2.859544,-4.099881,-0.001344,1.152798,0.786006,2.711828,1.277293,-0.142302,2.249546,-1.970309,3.028445,2.994126,0.340087,2.506182,2.44099,-0.000202,yes
-9.973354,-5.512075,-11.61342,-6.569639,-7.261092,-2.536388,4.698356,-10.87502,-4.131977,3.841765,-3.229635,-13.3998,26.42609,-0.31381,0.781519,2.101993,-1.895216,-3.822451,-1.488187,-5.310124,-1.993697,2.509861,-4.915857,-0.462012,-1.477221,-0.001439,-0.490263,-0.738115,1.477199,1.154333,-0.381017,1.755372,-2.050967,3.952535,1.385859,1.16199,2.449133,2.780765,-0.000005,yes
-10.92161,-5.637167,-12.24546,-7.096875,-1.9578,0.722624,-9.989657,-3.23625,3.522131,-6.062879,-4.703117,-10.1699,26.42468,-0.807447,0.07049,2.031154,-1.803787,-2.363825,-0.983563,-6.307513,1.955957,2.238144,-1.372876,1.590005,4.017332,-0.001443,-0.449717,-0.61945,0.110193,0.565896,0.718823,1.26681,0.390904,1.718691,-0.133506,1.28611,1.658813,1.938853,0.00006,yes
-13.11795,-6.615798,-3.781968,-9.49378,-12.1891,-13.0739,-8.761821,-3.097496,-2.945745,-6.451578,-6.233198,-1.61203,26.42327,-1.523183,0.144243,1.471161,-0.602771,-0.354432,-1.752351,-3.762623,4.450688,1.452063,1.137372,3.287935,3.743959,-0.001014,0.044017,-0.082145,-1.014398,0.766274,1.994628,1.289783,2.276815,-0.368786,-0.562288,0.836586,0.533242,0.081751,0.0001,yes
-14.13374,-6.406549,-9.969411,-9.048537,-9.904216,0.040606,-5.952674,-3.118135,-2.09967,5.428589,1.179567,5.256295,26.42221,-0.973852,0.136874,-0.534078,-0.924283,2.833592,3.018803,1.598828,-0.713768,1.014135,-0.071506,3.559549,2.983794,-0.001256,0.24802,-0.230815,-0.85242,0.662152,0.889766,0.712506,2.461037,-1.346539,-0.877714,-0.098729,-0.408508,-1.528747,-0.000146,yes
-15.9832,-4.406168,-5.395638,-8.607665,-5.060042,-10.95713,-16.13325,11.31937,5.939239,3.782889,10.2687,-2.3931,26.42226,-0.010524,0.337602,-1.687381,1.4964,3.551981,2.959547,2.120781,-2.502762,0.310425,-1.38361,1.219427,-0.551699,-0.001033,0.491525,-0.345138,-0.478799,0.240722,-0.545834,-0.123213,1.120732,-1.391161,-1.21962,-0.189832,-1.459345,-1.83577,-0.000367,yes
