@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
1.051697,5.611702,-3.288866,-5.956338,-13.6032,-9.446292,-0.612443,10.81463,1.10093,-10.87813,2.26413,9.247128,11.29189,-2.386212,-2.704707,1.941219,2.961652,2.504197,2.239712,1.519138,0.093862,0.79798,3.34506,-0.19404,-3.06051,0.222483,-1.266671,-0.816909,-0.510783,-0.104349,-1.732087,-0.555039,1.158053,-1.230293,-0.613955,-1.174243,-0.83327,-0.709556,0.266537,yes
-0.089399,4.857916,-1.943156,-0.930778,-9.641028,-3.39889,0.20512,10.53093,0.934716,-3.927457,-1.956226,6.824787,11.34596,-5.252559,-4.989905,2.155591,3.162598,-0.419554,2.705742,5.718085,-2.182076,1.470456,3.629328,-0.220509,-4.827397,0.682793,-1.641143,-0.793167,-0.977812,-0.870582,-2.738156,-1.412494,-0.348832,-2.578742,-1.312859,-2.416039,-1.927305,-0.18596,0.417903,yes
-10.30882,-7.53494,5.744375,6.339142,-3.063294,-1.271433,6.574466,11.42579,5.173936,2.371841,3.404109,-4.844252,12.37727,-7.286391,-5.646652,-0.719882,2.339435,-4.694364,-0.768495,5.209928,-4.919635,-2.608034,-2.66829,-4.347156,-5.724844,1.325011,-1.065251,-0.365728,-1.625061,-1.598289,-2.65469,-2.22458,-2.38756,-2.400623,-1.710269,-2.678203,-1.957729,1.45038,0.406184,yes
-19.53084,-12.7645,2.972471,3.70891,-20.97091,-0.005013,24.38453,-0.401326,6.416707,0.643534,0.591596,-7.844166,14.16317,-8.141836,-5.199569,-1.617291,-1.080151,-7.5873,-3.318653,-2.070416,-10.2931,-4.063308,-5.728459,-7.754004,-2.658142,1.760733,0.382864,0.163443,-1.590198,-1.259679,-0.756375,-1.304137,-3.387805,-0.105856,-0.800275,-0.769347,0.041044,3.343632,0.146811,yes
-25.65954,-13.81035,-9.346089,3.420993,-31.41007,-14.98571,13.34749,-8.317414,-14.68024,-26.50507,-20.74556,-12.04262,16.50834,-6.267828,-4.428517,-4.297645,-2.908421,-7.185378,-5.870992,-6.524412,-7.853738,-4.986485,-5.367059,-6.215937,3.106761,1.714432,1.820833,0.483657,-0.882999,-0.375991,1.219078,0.844109,-1.024246,2.66042,2.281246,3.113364,3.403414,3.644177,-0.198285,yes
-33.12322,-18.00223,-2.48438,-4.872456,-33.40414,-13.13502,-13.53348,-31.06297,-9.454738,-18.1313,-28.65141,-2.866739,18.08409,-3.84752,-4.78176,-4.006517,-0.511871,-2.95592,-1.263694,-5.35377,-1.244304,-1.341696,1.131977,0.9191,7.474957,1.222135,2.53469,0.664423,-0.863809,0.305767,1.677053,2.080222,2.581636,4.557302,3.719748,4.797389,5.172404,1.837428,-0.413257,yes
-34.85176,-27.05867,-13.01542,-3.912278,-32.77357,-24.06139,-7.088591,-12.51208,-11.82276,-15.07604,-13.05407,8.200842,18.98897,-0.329386,-3.437274,-3.940262,0.17534,-0.914666,2.424571,1.730373,3.858068,7.437392,9.468314,8.333362,7.429492,0.602885,2.175127,0.974393,-0.239712,0.056366,1.551665,1.839146,3.639513,2.646594,3.707719,3.635013,2.667783,-0.894483,-0.410231,yes
-34.17233,-30.04914,-15.22545,4.816192,-35.06876,-1.785642,7.83372,-4.525515,-1.72051,0.588903,1.341354,19.40889,19.03353,1.562392,-2.373076,-6.115025,-1.093197,-2.33739,2.934676,6.710369,6.637507,8.323491,10.8408,10.83337,4.367635,0.250223,1.182405,1.195594,0.404345,-0.685485,1.429139,-0.903487,1.766243,-0.301719,0.678655,0.305021,-1.307923,-2.859203,-0.253245,yes
-26.78192,-24.97326,-22.67686,-0.546632,-35.15109,-8.537539,11.31576,-2.295804,18.63961,11.4764,5.924867,13.96703,19.04805,1.90285,-0.760896,-4.441952,-2.335927,0.26368,1.225554,5.641082,1.438324,8.719515,7.953597,2.165846,0.188009,0.149233,-0.136774,0.600452,1.270082,-0.224811,1.553663,-1.988077,-0.818475,-2.191736,-3.11376,-2.731238,-3.818567,-2.54273,-0.097451,yes
-29.34619,-30.91031,-28.22878,-12.02127,-43.90233,-6.223563,10.81619,-2.983573,16.93153,22.79647,16.02596,16.08834,19.30567,0.948385,-0.141978,-1.733946,-2.683664,3.600605,-5.181621,1.522091,-1.543026,1.410515,3.414438,-2.536759,-3.200316,0.182735,-0.761743,0.14514,1.816847,0.657831,1.553927,-1.493334,-1.504691,-1.800894,-3.828393,-3.624282,-3.427041,-1.070431,-0.039246,yes
