@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-30.9157,-10.56298,-25.63378,-30.5631,-10.09641,-0.130204,-5.706943,12.05148,20.58773,24.32698,11.06168,-2.954031,26.28638,-0.690344,-1.659549,0.676191,-0.846819,-2.259276,-1.599566,3.109789,0.077032,0.685436,-2.389718,-6.163731,-4.718018,-0.012436,-0.111201,0.132919,0.110417,0.998141,1.010508,-0.164193,1.149192,0.390428,-0.669745,-0.973949,-0.123134,-0.617787,-0.004001,yes
-31.23333,-12.701,-18.19886,-33.22346,-10.22743,-1.549548,-1.231813,10.54471,30.5841,17.62802,-16.51696,-20.08025,26.26624,-0.654629,-1.384187,0.788587,0.512337,-0.405301,-2.273095,5.702516,0.720449,-1.023926,-5.191268,-7.422441,-7.159639,-0.021916,-0.152,0.293127,0.051531,1.474056,1.554632,0.108629,0.710028,0.414914,-1.463374,-1.3013,0.915126,0.376471,-0.00523,yes
-34.20861,-17.79171,-25.97028,-33.46701,-21.32727,-7.418361,7.604435,13.19002,19.01672,15.72787,-5.967659,-17.98101,26.23428,-1.264205,-1.132633,1.172077,3.464307,1.866279,-2.083768,7.559387,1.707465,-1.808606,-5.858689,-6.150044,-6.586144,-0.0277,0.019018,0.553877,0.067492,1.025354,1.62865,1.040216,-0.40865,0.003024,-1.610195,-1.559616,0.800187,1.538094,-0.005448,yes
-32.54239,-13.86955,-21.52259,-26.54946,-6.50748,-7.851598,16.14995,15.08445,16.2536,2.670197,-17.53586,-31.23874,26.20286,-1.163415,-0.457371,0.685902,4.367896,3.451106,-0.814317,4.435129,1.336388,-5.384416,-7.161734,-1.594946,-1.901599,-0.030953,0.168744,0.703896,-0.008279,0.022219,0.749363,1.63292,-1.981374,0.06667,-1.280793,-0.871939,0.628882,2.905744,-0.004079,yes
-36.5822,-15.64187,-18.11153,-16.57856,-2.624988,-7.398018,23.39911,18.31893,18.70995,2.512449,-19.1791,-30.30551,26.17957,-0.340863,0.646427,1.064993,2.352171,3.955769,2.872125,1.700231,-0.215819,-5.185293,-9.202563,-5.076543,0.343433,-0.035157,0.474916,0.460948,-0.275458,-1.198435,-1.027252,1.122896,-2.182713,0.201108,-0.566945,0.425054,0.870326,2.260234,0.000192,yes
-35.86361,-16.06277,-18.69872,-19.82821,-2.323043,-5.631305,13.04649,14.66219,3.815413,-11.57294,-17.88597,-23.426,26.13883,-0.272582,1.245762,0.800736,1.1795,2.29677,3.413558,-1.274777,2.01544,-5.739546,-7.879025,-4.814784,3.904293,-0.038581,0.57236,0.266573,-0.213228,-1.522541,-1.868608,-0.329035,-1.635766,0.300232,1.175603,2.823614,1.407535,0.873011,0.010514,yes
-34.25232,-13.46297,-22.05724,-25.06678,-3.640642,5.832119,17.65732,12.32206,-0.69065,-23.16338,-31.17532,-20.17022,26.09051,0.664958,0.32054,-0.262631,-0.933673,-2.692811,1.416775,-0.499226,2.373479,-4.465766,-3.374774,-0.188494,1.812078,-0.022927,0.403097,-0.131545,-0.369548,-1.186721,-1.737039,-2.162863,-1.55934,-0.251615,2.067826,4.265838,2.763571,-0.151535,0.023619,yes
-35.07024,-8.73019,-15.54605,-16.40785,5.484196,2.60112,12.64696,28.16009,-2.74383,-23.88701,-35.61166,-16.78492,26.05449,1.195473,1.038437,0.283577,-1.601886,-2.567645,-1.731817,-2.643973,1.5429,0.133834,4.04244,2.998702,1.729134,0.015501,0.270063,-0.282744,-0.41086,-0.862587,-0.864458,-2.470846,-1.31497,-1.844119,1.619281,3.129276,2.437632,-0.670775,0.029713,yes
-33.65409,-17.70546,-21.00102,-22.95711,-19.99266,-4.430359,21.10275,23.43738,-0.339265,-8.204383,-11.25872,-24.56565,26.10711,0.940594,0.092366,-0.524165,-2.190738,-2.297221,-5.369504,-5.411871,-1.237624,2.217147,6.165891,4.834571,0.673338,0.055898,-0.126738,0.269121,0.27038,0.17385,0.982518,-1.317278,-1.021895,-1.541043,0.345944,0.673355,0.487364,0.201976,0.02041,yes
-30.18536,-8.749342,-17.80895,-28.89247,-6.985255,-9.159149,-1.896087,16.81903,4.308892,1.159764,-12.85076,-12.58261,26.20803,0.939915,-0.053872,-1.122795,-2.5049,-2.223316,-5.547535,-5.393302,-5.399605,-0.984597,2.997023,4.861846,1.119787,0.070571,-0.445193,0.156221,0.524452,0.817106,0.794934,0.872143,1.385359,-0.159385,-1.331341,-2.013863,-1.164545,0.002932,0.000075,yes
