@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-35.09152,-22.62376,-13.42511,4.781168,-9.25229,-15.88769,-5.747278,-3.965013,0.057596,1.390393,6.273959,-0.034934,26.69147,0.327353,1.94991,0.950054,-1.7874,1.625476,4.1377,-1.856682,0.592401,-3.344619,-2.220798,-2.130948,-0.612423,-0.044464,-0.066542,-0.144278,-0.180913,0.303841,-0.148705,-1.09048,-0.02918,0.257842,0.994702,0.465705,0.383908,-0.084225,-0.01341,yes
-33.45247,-16.2464,-9.734955,-2.030595,-3.73549,5.076367,-6.584805,-0.058298,-2.269043,-9.609724,-4.35468,-1.611992,26.62078,0.159791,2.329228,1.0604,-1.50333,2.010134,1.849778,-2.170762,2.693883,-1.027836,-2.253393,-1.352254,-0.656839,-0.070182,-0.178637,-0.533272,-0.518902,0.668975,-0.57044,-2.192384,0.464378,0.112625,1.310404,0.974574,0.691627,0.040913,-0.021663,yes
-34.27428,-16.06289,-10.51991,-0.749952,-3.883312,-5.681218,-14.61193,-2.956366,-15.50218,-4.213541,0.933537,-2.308522,26.50449,0.078423,1.03886,-0.009685,-0.410229,0.689624,-0.17074,-1.845541,0.830869,0.470498,0.124025,-0.600758,-1.011343,-0.098653,-0.45474,-0.590158,-0.472792,0.242407,-0.715763,-1.401992,1.044433,0.227879,1.176314,0.850924,0.678491,0.010956,-0.02497,yes
-34.70119,-14.25806,-9.575706,0.030076,-1.886108,-11.74204,-12.16876,9.00008,2.698305,-7.074604,2.182901,-2.182337,26.43405,-0.441368,-0.260923,-1.164587,0.868887,-0.758799,-4.670001,0.459635,1.036293,1.299845,1.479658,0.562094,-0.208397,-0.125686,-0.461927,-0.334456,-0.057319,-0.56333,-0.93912,0.164391,1.265555,-0.357865,-0.252026,0.406459,0.729998,-0.041618,-0.016609,yes
-34.07505,-18.42364,-13.55316,1.699689,-6.728863,-8.332187,-12.18301,-4.339857,-0.073586,0.74296,0.001378,-4.806475,26.29157,-1.645766,0.294198,-0.30141,-1.761477,-0.568872,0.38763,2.050283,2.56059,1.373111,0.167296,0.304331,-0.781863,-0.141564,-0.098964,0.412032,0.314397,-1.022701,-0.045182,1.292198,0.703593,-0.164506,-0.698493,-0.571785,0.618809,0.0497,-0.002069,yes
-35.75893,-16.37065,-14.04127,1.08902,-6.106708,-16.94815,-5.501091,5.814913,-3.484113,-4.689686,-1.078132,-1.405002,26.09882,-1.287749,1.029282,0.919667,-3.644358,-2.056215,2.392549,2.209102,0.039699,-2.739271,-0.242731,1.84519,-0.979672,-0.131769,0.470447,0.452549,0.101616,-0.526596,0.301103,1.198793,-0.192744,-0.966153,-0.560063,-0.541995,0.04661,0.128323,0.015754,yes
-41.97424,-13.53561,-9.794182,-10.08681,-4.617374,-1.140008,-7.694348,11.43917,-5.545415,-4.569519,4.085707,-6.606503,25.96429,0.006794,2.453918,0.52017,-3.26711,1.112422,2.758976,0.797688,0.506636,-1.002409,-1.873704,1.851741,-0.377207,-0.105956,0.826629,0.001858,-0.335025,1.017074,0.07394,-1.096856,-0.6515,-1.087473,0.228248,0.171429,-0.428853,0.35214,0.029976,yes
-37.19033,-11.55566,-6.856861,-12.29846,-13.22293,-3.375382,-3.367583,1.30906,-8.262137,-5.63202,9.366686,-6.180681,25.93884,1.084586,0.921961,-1.067298,-1.011277,-0.09393,0.13829,0.122214,-2.767496,-0.312708,-0.209819,0.021441,0.230891,-0.064721,0.339745,-0.484998,-0.327743,1.789201,-0.168236,-1.8102,-0.412806,-0.209769,1.057963,0.608734,-0.874843,0.240745,0.037453,yes
-33.32537,-8.561538,-14.54451,-7.94212,2.391358,-1.323691,-9.261322,0.446247,-2.696619,-8.154392,4.037671,-4.304672,25.84178,1.30121,0.35715,-0.983054,2.007354,-1.180313,-3.969523,-0.163771,-1.473176,1.301068,1.007984,-0.928059,0.373558,-0.025205,-0.255398,-0.902447,0.274454,1.418048,-0.835784,-1.209041,0.387267,0.056622,0.723264,0.849505,-0.488452,0.438388,0.04618,yes
-34.66043,-14.24788,-17.00259,-5.03971,-10.08072,-16.16486,-4.106534,-2.526107,-6.472051,-3.946342,-0.946912,-1.401461,25.83647,-0.236231,-0.347323,0.032563,2.664413,-1.751027,-3.294203,0.625801,-0.019239,1.398803,1.360093,-1.139127,-0.151329,0.015121,-0.446829,-0.573358,0.756769,0.690505,0.378453,0.632523,0.703752,0.409523,-0.150962,0.011198,0.148813,0.741711,0.052065,yes
