@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute laughornot {yes,no}

@data
-9.318076,1.778359,0.364012,-0.023267,0.628322,5.351974,-1.731943,0.248928,0.463333,5.371387,-3.920562,1.269962,26.15368,-5.142613,-3.624011,0.119772,2.730041,2.616275,-2.309983,0.065893,0.184693,-1.623934,-3.065641,5.12607,2.290405,-0.033488,-0.019224,-0.075819,-0.767967,-1.228155,-1.254012,-0.082418,0.708725,0.305742,0.424413,0.098544,-1.055849,0.733529,-0.008309,yes
-25.92509,-6.514414,4.389988,15.62557,16.57689,-3.300037,6.142687,4.459852,-6.116937,10.12409,12.89472,-7.429538,26.08901,-6.160943,-4.277121,-1.905234,0.598402,0.227046,-2.41647,1.695922,0.679331,0.28497,-4.105272,4.143197,4.954938,-0.054974,1.079606,0.599179,-0.774015,-1.855211,-1.817037,0.654584,0.647965,0.301184,0.712714,0.307531,-2.306702,-0.097674,-0.014136,yes
-26.72763,-12.19531,-1.050118,5.802521,5.735415,-1.871938,-5.339795,-0.933069,-4.366201,-12.33317,13.30215,17.07174,26.01858,-4.729567,-3.676551,-2.707561,-2.344912,-2.459169,-2.668829,2.794504,1.466083,-0.45632,-2.053105,0.33826,4.625784,-0.06429,1.891416,1.170034,-0.577866,-1.793327,-1.220407,0.944944,-0.174465,-0.101629,0.422187,0.437505,-2.816651,-2.559666,-0.023887,yes
-31.41801,-12.62041,-8.455094,0.055849,-0.789992,-3.118418,8.551592,4.236583,4.30295,-6.302696,8.184065,18.14377,25.94636,0.048893,-0.601845,-2.336638,-4.008535,-3.931189,1.142358,1.941412,1.04992,1.35583,-2.034254,-4.013535,0.634346,-0.088766,2.002353,0.915515,-0.036139,-0.485341,0.124164,0.962661,-1.902169,-1.005629,-0.34423,-0.023312,-2.16139,-3.942051,-0.030303,yes
-30.21945,-13.5514,-6.75125,-3.962968,-2.984086,-8.082983,11.03612,7.690979,-7.028211,3.319253,0.126066,11.61223,25.90355,1.20955,0.38852,-2.553859,-3.933127,-1.40664,0.635322,-0.929175,-0.508745,-0.048431,-1.913623,-4.878821,-8.347628,-0.136026,0.879668,0.144394,0.167221,0.91453,0.908176,0.390452,-2.456578,-1.76373,-0.55169,-0.142681,-0.192539,-2.68487,-0.021419,yes
-23.93472,-8.845595,-4.442636,0.465639,1.280691,5.517276,7.661786,5.397428,1.993218,-7.873396,-0.584921,-1.528055,25.70269,0.881265,-1.732082,-2.162782,-1.034195,0.321601,0.744761,-5.953083,-3.361398,-1.640125,-4.291572,-4.055211,-8.268612,-0.17062,-0.472215,-0.562195,0.446828,1.476187,0.835115,-0.914391,-1.585043,-1.932629,-1.154776,0.549219,0.483484,0.681572,0.007758,yes
-24.42153,-12.14012,-15.82564,-14.06801,-2.333128,-3.013178,-9.540765,-4.057219,-3.45349,-21.11593,-6.707466,-14.83049,25.46029,-0.747414,-2.38946,-1.958385,0.740568,-0.044682,-0.517772,-5.541139,-5.14691,-1.716793,-1.637852,-0.603598,-4.347085,-0.13046,-0.332334,0.102224,1.02242,1.180617,-0.036127,-0.797254,0.04879,-0.659729,-0.866853,1.369754,0.955395,3.420186,0.04387,yes
-29.91065,-21.98646,-14.73181,-0.062604,0.492534,-1.929517,-10.92538,-6.696311,-5.685033,-15.54296,-8.675225,-9.977934,25.3149,-1.333702,-2.023829,-0.400237,1.035553,-0.436595,-2.853049,-3.677823,-6.294145,-3.583869,0.573953,-3.733726,2.041934,-0.05276,0.403426,1.35576,1.071696,-0.443346,-0.779437,-0.272805,1.153872,0.704984,-0.566318,1.273528,0.660684,2.595434,0.062224,yes
-30.96856,-18.92826,-11.39859,0.003991,-2.81342,-6.948449,-7.375991,-11.9967,-11.77305,-1.035226,1.153229,-5.898257,25.44515,0.655362,1.045512,1.676968,0.935084,-1.208178,-1.552043,-1.822853,-2.341015,-3.410826,2.502385,-0.262588,3.598027,0.024395,0.866673,1.374616,0.780295,-1.225331,-0.908622,0.543392,1.098657,1.295395,-0.224568,-0.02755,0.346916,0.579453,0.052424,yes
-27.32971,-15.57067,-8.657345,-1.392594,-0.662137,-6.780334,-11.80971,-22.10355,-11.76635,-15.04399,-23.1839,4.215497,25.44646,2.197009,3.329234,1.378021,-3.348183,-2.993837,-0.102129,-2.042865,-1.239425,-3.6247,0.005947,-0.922298,0.736001,0.063072,0.44745,0.592496,0.252255,-0.985414,-0.886675,0.586749,0.493432,1.082438,0.611621,-0.142971,1.60125,-1.045068,0.037286,yes
