@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-15.77415,-5.957173,-11.30606,-4.347043,-6.816069,-4.351462,-15.9257,-14.71526,-8.830327,-9.228301,-12.73153,-14.05782,26.06393,-2.162902,-0.592841,1.588614,-0.11315,-1.208318,-2.974382,0.944065,-0.765798,-1.7341,-2.738028,0.719866,4.906351,-0.000149,-0.377393,-0.873608,-1.75557,-1.008813,1.732481,1.145373,0.109142,0.98527,0.48418,2.197452,1.179646,0.089901,-0.016064,yes
-22.82142,-4.384335,-3.915887,0.066294,-1.490952,-9.620115,-12.6042,-24.37971,-11.73386,-20.30231,-17.67878,-11.47024,26.06421,-2.985185,-2.03257,-0.682174,-0.937297,2.800582,-0.392044,3.400092,0.286118,-0.854621,1.404756,1.443037,4.533128,-0.023029,-0.264328,-0.925471,-2.365553,-1.218203,2.261376,2.382558,-0.898283,0.961392,-0.102076,3.096487,2.604019,-0.49561,-0.02671,yes
-23.06502,-9.707799,-7.058077,-7.119461,-15.52022,-16.58904,-12.86613,-13.71202,-16.04906,-17.38144,-6.658574,9.180148,26.06305,-3.638725,-4.241019,-6.053844,-4.745141,5.449638,1.461315,0.261763,3.634593,0.24706,6.177841,6.256513,5.542467,-0.069028,0.067669,-0.286887,-1.644837,-0.603822,1.970793,2.998396,-1.813894,-0.18793,-0.540584,2.379916,2.671395,-1.742702,-0.023851,yes
-27.05464,-14.24471,-16.84092,-7.647318,11.53892,-0.192892,-0.455033,-13.78629,-9.494065,1.872047,-8.552822,-3.011164,25.94923,-2.74663,-3.396109,-6.417921,-3.888168,6.769583,6.72056,-3.206201,1.840965,-3.235058,8.28647,10.97164,2.110245,-0.099259,0.684993,0.641714,0.392315,0.448579,-0.318837,1.455058,-1.874212,-1.07758,-1.102531,-0.15689,1.441426,-1.558111,-0.002058,yes
-31.85117,-22.23208,-35.11277,-24.21594,13.91719,-1.7585,-20.69147,-1.839007,-8.714927,10.57372,13.98806,9.424977,25.77628,-1.943833,-1.345508,-3.767699,-1.656822,6.661146,8.461294,-4.822259,-2.482872,-3.2468,5.720695,9.31254,-2.595716,-0.08129,1.069963,1.333449,2.3991,1.850263,-1.459826,0.002616,0.658119,-1.255699,-0.727178,-1.925807,-1.536702,-1.698829,0.021336,yes
-32.1615,-15.10274,-21.97815,-10.82631,17.63826,16.56741,-24.72254,-21.11139,-31.57622,7.152459,26.85608,-1.041433,25.7113,-0.407664,-0.271756,0.136327,-0.238562,0.600642,3.383256,-3.428955,-2.043051,-4.620345,0.84888,7.122153,0.811664,-0.02719,0.780499,0.898422,1.885075,1.175413,-1.932825,-1.746568,2.073915,-0.077811,0.349116,-2.345798,-3.276403,-0.711393,0.0242,yes
-30.23075,-16.00632,-23.32796,-13.81408,14.73584,17.33728,-24.84367,-22.46383,-21.24198,8.581831,22.19967,-4.783295,25.77556,0.541609,0.864052,2.664531,2.681369,1.234982,3.143045,3.663736,-0.701892,-2.696188,0.267603,0.497745,-2.302388,0.001618,0.25363,0.361793,0.544377,0.24147,-1.480589,-1.512166,1.877673,0.896479,0.746675,-1.158256,-2.315435,-0.078077,0.006607,yes
-29.90316,-18.71637,-22.05169,-14.04106,14.1328,7.175502,-15.52371,-13.68913,-26.33226,7.112393,22.95214,8.151292,25.81364,-0.086858,-0.008782,-0.208658,-0.180198,-0.18146,0.646844,2.920373,0.561419,-1.764786,-0.715976,-1.002982,-1.593383,-0.019711,-0.211009,0.213164,-0.40841,-0.240521,-0.375372,-0.021274,0.214025,0.179844,0.974119,-0.166213,-1.007471,-0.948634,-0.010725,yes
-30.27229,-16.10501,-21.75334,-9.201719,21.84483,18.65268,-6.972202,-9.0596,-24.81785,11.93177,18.42875,-6.683327,25.7332,-0.836084,0.331969,-0.873323,-0.478653,-0.35075,2.268669,1.391444,0.697286,-0.941206,0.711841,1.797933,-1.783577,-0.051997,-0.262266,0.065862,-0.418796,-0.50237,-0.475346,-0.305249,-1.81463,-0.661945,0.381368,-0.275679,0.611624,0.44568,-0.012833,yes
-32.57502,-15.09731,-23.80874,-14.03347,13.17647,19.14393,-19.0564,-25.00641,-38.61222,1.897611,23.72663,-8.058331,25.63393,-0.773863,1.060105,-0.136794,0.138842,-0.483353,3.714073,-1.222683,-1.843421,-0.627242,-0.204301,1.434703,-4.190913,-0.054009,-0.090268,0.11267,0.500437,0.740542,0.549474,0.411839,-0.477441,-0.327981,0.328491,0.154424,0.326488,0.000121,-0.005367,yes
