@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-3.888139,-2.794666,-8.375282,2.120252,9.850327,2.008332,-8.548873,4.26793,14.12629,12.64552,4.87128,-2.718409,11.27006,3.348279,0.444294,1.775173,-0.303605,-0.390464,3.719474,4.528646,-0.998681,-2.887578,-0.803424,-0.53754,0.565523,0.869512,-0.304034,-0.22395,0.358839,-0.257775,0.159396,-0.998215,0.060086,-0.525003,-1.293539,0.189692,-0.867384,0.084236,0.095233,yes
4.361749,-2.661202,-4.500569,2.17928,8.912323,3.862148,-5.999845,0.151965,7.712777,10.52076,3.212169,-3.320873,13.49462,1.893814,0.717549,2.117618,0.210571,-0.655834,1.857562,3.925402,-3.959519,-6.250375,-1.678635,-2.634566,0.120899,1.186554,-0.606168,-0.346161,0.101108,-0.23677,0.234673,-1.736533,-0.417787,0.385944,-0.812309,0.540758,-0.549334,-0.515456,0.072932,yes
8.728316,-0.63993,-1.436775,0.572716,8.36701,19.67879,12.81984,1.332506,2.895162,9.690784,3.013137,0.410436,14.50534,2.555343,-0.812084,3.398144,-1.849568,0.539199,-0.340642,5.130697,-2.143278,-7.673873,0.582643,-3.825947,1.209013,1.187157,-0.697712,-0.092728,-0.376832,0.158249,-0.018555,-2.004003,-1.827452,1.611437,0.687391,0.4555,0.792632,-1.469783,0.019378,yes
-0.727294,-0.284287,-1.256447,3.946877,7.312817,2.46091,0.393779,-14.06195,-11.51002,5.729713,-7.372478,-3.678335,15.58519,0.713909,-0.658321,1.469228,-0.714472,0.318068,-2.933134,2.138686,1.503336,-4.555973,1.207331,-1.640007,-2.333501,1.075347,-0.80306,0.907607,-0.979473,0.806616,-0.703086,-0.606787,-2.211218,2.372363,2.835354,-0.165418,2.080667,-1.208143,-0.061452,yes
11.4331,-8.043542,6.99338,-8.011387,13.34608,1.005739,13.9078,0.658501,-14.63168,17.95426,-8.96613,3.505386,16.16056,0.449672,0.66859,0.215207,0.950162,-0.970188,-3.905191,-3.715259,4.327078,-0.297822,0.031095,2.928342,-5.55619,1.022005,-1.898487,2.201461,-1.717706,1.749701,-1.231021,0.772442,-2.353576,0.447113,3.426442,-1.411221,2.117874,-0.440678,-0.089254,yes
6.578905,-2.251002,-1.369505,2.898974,8.013132,-1.466995,4.149605,8.005648,-6.303668,12.42568,1.001768,-16.53585,18.04375,-1.068647,4.515248,-1.188276,2.843786,-3.416569,0.605904,-2.70771,4.667117,4.238369,-2.229951,4.391622,-2.537211,0.961869,-2.246721,2.109968,-1.088371,0.600557,-0.8889,1.876565,-0.839629,-1.311606,2.602972,-1.192837,0.797001,1.93025,-0.120495,yes
7.323579,3.686379,-0.30421,5.847479,3.165914,2.11679,-7.634367,11.93409,-1.197124,6.498275,13.46773,-20.94176,18.38609,-6.045813,7.608436,-3.861633,5.119811,-3.748588,1.752046,-4.213985,-1.489603,5.061163,-4.754819,3.747609,-0.89252,0.797628,-2.227706,0.92748,-0.474067,-0.944774,0.212398,1.70209,0.599338,-2.398114,0.977144,-0.271063,-0.626044,2.400174,-0.114759,yes
-4.01577,16.42699,-3.549032,11.23637,-4.679948,4.934904,-2.373685,3.635833,2.964549,0.307947,3.368705,-4.14082,19.28177,-7.271953,6.421594,-1.934207,0.203491,-2.737231,3.621072,-1.810095,-2.146352,5.779393,-2.3639,1.935366,4.985913,0.585061,-0.966005,-0.965286,0.460349,-2.005612,1.036732,0.478419,0.373745,-2.006739,-0.349169,0.74872,-1.706491,0.721592,-0.088871,yes
-13.49863,20.65964,-11.22502,13.41897,0.949674,6.565021,-3.900481,-4.604609,6.040031,0.239025,8.588445,-7.15473,19.52969,-7.587203,4.352818,-1.782164,-2.453558,-0.247867,3.097675,-1.167375,-4.256757,3.817385,-1.257246,1.026251,2.683115,0.636615,0.774504,-2.047446,0.946061,-1.854535,1.266082,-0.689839,0.494274,-0.594529,-1.083008,1.002631,-1.975864,-0.729322,-0.037094,yes
-19.36976,21.37034,-5.580136,0.130687,-4.564904,14.41425,-6.767815,5.543239,18.97472,3.735805,13.11824,1.500202,20.39726,-5.127976,1.316628,0.073737,-3.397588,0.016728,2.325183,-2.362291,-3.983001,3.114412,-0.235138,-2.780157,-0.717071,0.598018,1.185357,-2.155811,0.264637,0.245408,1.717378,-1.726803,0.78428,0.30479,-1.409692,0.179876,-2.088377,-2.192708,-0.022485,yes
