@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
26.4179,28.24206,-0.287817,-18.49421,-5.995706,10.57874,21.1825,12.71784,14.37322,6.721242,-4.590865,-1.988912,20.77957,-3.99088,-12.20592,3.476648,0.210104,-4.285352,-4.467775,-7.740045,-4.353623,-5.281309,-2.614523,1.279724,2.664598,0.123599,0.011733,0.611653,-2.373795,-0.18295,1.616738,0.239687,0.119361,-0.233922,0.272352,0.426295,0.418189,-0.6722,0.02412,yes
19.041,-4.743316,17.53976,-8.758575,-15.57587,7.728979,6.311529,11.18665,4.188965,4.829662,-0.659323,-2.666553,21.07655,-4.497628,-12.74107,-1.182939,-0.930641,-0.397806,-5.514224,-9.149839,-6.357335,-5.178341,-3.792423,1.769206,1.498129,0.194465,0.590143,2.733825,-3.487022,-0.145736,1.968663,0.856881,1.519113,0.606517,1.153163,1.453857,0.688286,-1.084309,0.037714,yes
10.15195,-16.29485,8.181632,-22.3115,-22.63238,-10.33526,-10.08224,-8.284681,-6.941199,-5.405582,-0.158015,11.6729,21.24907,-3.678841,-8.880079,-6.062533,-0.134271,1.854563,-2.746118,-6.438344,-4.521376,-3.971034,0.105901,3.125928,-0.113165,0.208765,1.255702,4.441312,-2.351912,0.422196,1.222852,1.936433,2.931167,1.753082,1.514604,2.16098,0.539566,-1.444202,0.052712,yes
12.06274,-13.19486,-10.43724,-21.23876,0.333603,-6.535384,-8.93433,-8.567573,-0.861276,-6.177458,2.03874,-1.329175,21.51714,-1.196186,-0.199714,-9.18887,-0.346389,2.488003,-1.044199,-0.795328,-1.237161,-0.17063,3.294552,3.798051,-1.368064,0.269587,1.530275,4.56143,0.382112,0.586532,-0.73296,1.658566,3.137415,1.772266,0.852643,1.577101,-0.265047,-0.809126,0.050617,yes
11.51283,-11.93257,-16.61198,-12.92547,-4.677622,3.980331,-3.386291,-0.01193,-2.956829,12.75431,9.689747,-3.223427,21.60309,0.63691,3.729964,-4.279946,2.02896,0.386002,2.97938,2.738533,1.851697,-0.212143,4.646889,2.963132,-3.123315,0.349596,1.305181,2.781291,2.074386,-0.155582,-1.04726,0.217155,1.537825,0.382082,0.054014,-0.889832,-1.213802,0.246813,0.035014,yes
12.37963,-7.923028,-16.00778,-15.18354,-12.11323,-4.64981,-1.013084,0.864466,1.34363,12.22248,13.40705,-2.058708,22.24747,0.99587,3.761054,-0.163675,0.920404,-3.328326,-0.084143,1.948798,-0.682541,-2.794569,1.82259,0.525371,-1.042424,0.377135,0.609887,0.010913,1.978611,-0.627753,-0.537396,-0.810424,-0.198306,-0.837359,-0.430621,-2.485156,-1.571933,1.062333,-0.036129,yes
13.17806,-0.280944,-10.43283,-15.19431,-14.47896,3.618856,-0.350198,-3.742215,-9.104367,8.628896,8.973488,-3.578909,22.63189,1.751036,3.045994,-0.2032,-1.54558,-0.47357,-2.140373,-0.121282,-2.888278,-2.388992,-3.607278,-1.306741,0.958081,0.330061,0.071754,-1.224671,0.408179,-1.153451,0.083321,-1.3862,-1.048593,-0.975681,0.432106,-2.622341,-1.094424,1.447197,-0.094326,yes
16.20947,-0.215404,-14.34519,-15.50232,-11.40736,-6.775362,-0.708385,-10.11513,-11.76035,4.998199,5.023725,-6.363553,22.88842,1.296188,0.196837,-1.33419,-1.697884,0.230812,-2.536442,-0.35695,-3.053968,-1.235309,-5.004142,-1.926676,1.902904,0.09871,-0.110289,-1.113852,-0.334224,-0.552773,0.738961,0.07636,-0.720325,0.694717,1.911668,-0.923704,0.183074,1.116063,-0.096904,yes
18.35309,-0.556413,-18.45928,-20.49398,-7.398408,-5.658757,-4.145051,-8.963519,-8.349794,-1.669943,7.347704,3.719401,22.93292,0.845523,-0.611282,-1.653792,-2.429151,-0.976961,-2.725469,-1.351557,-1.840996,1.168755,-5.051451,-1.282965,2.640006,0.017181,-0.289416,-0.653436,0.180672,0.325396,0.044805,0.7841,-0.320586,1.477894,1.814385,1.281817,0.804551,0.008653,-0.050257,yes
16.27306,-6.801107,-18.66551,-21.02312,-14.49944,-12.69322,-0.900405,-11.79472,-5.210203,-7.64881,4.586561,3.806655,22.5905,0.897181,0.02043,-1.109501,-1.401673,0.618174,0.590203,-1.037688,2.267405,4.984898,-2.073841,1.428854,3.696927,0.049056,-0.205034,0.009086,0.631018,0.546591,-0.107275,0.980891,-0.305477,1.104401,1.325676,2.494977,1.193666,-0.437782,0.016912,yes
