@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-33.10308,-32.5705,-29.06717,-24.36966,18.75875,27.41378,52.74839,-18.80108,-7.534578,-22.91288,-17.25424,10.92743,22.46068,3.591464,2.429004,0.63941,-0.20963,-0.952104,0.574928,-0.946017,4.868939,-5.506139,-4.07006,1.238352,1.648629,0.19789,0.155576,-0.063227,-0.163363,0.160448,-0.217434,-0.082349,0.461573,-0.270669,0.226672,0.511223,-0.302586,0.194635,-0.015941,yes
-24.82274,-23.09615,-24.71599,-25.64452,9.954499,29.55394,53.46823,-13.57956,-16.41007,-31.39343,-20.48696,12.6044,23.00117,4.407432,2.95086,0.647076,0.355967,-1.253086,-1.011019,0.287628,5.423134,-6.539875,-3.495357,0.612199,2.144027,0.209284,-0.240407,-0.279103,-0.363629,-0.013066,-0.011255,0.081453,0.786125,-1.817085,1.461913,1.219463,-0.497484,0.214555,-0.063712,yes
-19.28592,-25.16266,-28.04571,-24.78039,18.40035,29.21834,47.65838,2.932862,-30.62753,-39.0229,-9.446125,18.3321,23.17989,3.96136,1.851941,-0.181236,0.30981,-1.888784,0.956156,0.745028,3.238499,-3.85591,-1.801296,0.038496,2.374105,0.112487,-0.737706,-0.356109,-0.251338,-0.368472,0.180057,0.09176,0.849492,-2.69759,2.419634,1.728582,-0.663249,-0.349093,-0.109622,yes
-17.97449,-21.52013,-26.34252,-22.38447,12.67252,21.45641,56.73153,-2.552376,-28.68748,-32.33465,-18.09731,17.94524,23.1475,2.204484,1.32202,-0.768412,-0.534683,-0.540037,0.79158,2.139086,-3.401263,0.97831,0.892875,-0.649139,2.358665,-0.077967,-1.114554,-0.642804,0.043965,-0.770609,0.764949,0.027395,0.61055,-2.430172,2.601523,1.3969,-0.48215,-0.469145,-0.126359,yes
-16.7204,-24.09881,-29.16008,-24.45064,7.95582,36.24333,54.84187,-8.122175,-20.67543,-31.44875,-18.25659,20.12754,22.94995,1.004411,1.462882,0.090464,-1.606664,-0.408344,0.132426,2.375714,-4.206814,2.83294,2.378732,-1.447222,-0.204156,-0.206596,-0.858793,-0.463655,0.413448,-0.6124,0.956727,-0.974113,0.726912,-1.123607,0.815727,0.687785,-0.176556,-0.126149,-0.085595,yes
-15.08308,-17.01798,-28.00086,-28.48281,12.47658,29.99934,60.57191,-25.05836,-16.49457,-30.71613,-19.32743,23.5,22.7263,0.313135,-0.068628,0.731054,-2.53884,1.831441,-0.462177,2.525037,-3.005069,3.123315,1.399131,-1.055694,1.087435,-0.262968,-0.19312,-0.561441,0.234055,0.221421,0.036756,-0.65021,0.062481,0.987765,-0.914405,-0.346851,0.338973,-0.101892,-0.012271,yes
-15.70958,-20.09933,-26.76421,-29.76454,16.4566,25.609,57.61676,-6.848215,-22.55928,-27.9385,-16.06717,14.53394,22.35751,0.61307,0.228988,1.13627,-1.750112,1.709114,-3.28753,4.186614,-2.577634,-0.849777,1.384501,-0.641004,2.378974,-0.222989,0.306658,-0.391233,-0.276542,1.022664,-0.900397,0.104757,-0.53619,0.818799,-1.157611,-0.930735,0.353571,0.184226,0.053085,yes
-16.91423,-23.86301,-23.88518,-32.42171,17.57933,24.46269,67.96927,-18.2147,-12.12898,-27.09412,-24.47049,26.17921,22.12888,1.434553,-0.868238,-0.121039,0.644147,-1.414988,-0.749494,1.54604,0.722969,-1.752354,-0.344266,0.642619,0.557638,-0.131125,0.593728,0.063994,-0.70999,1.300988,-1.3018,0.464723,-1.096382,1.37148,-1.003425,-1.17369,0.2004,-0.258599,0.08636,yes
-12.73948,-19.53135,-25.53657,-31.23174,13.95002,22.57401,72.07626,-24.43217,-27.10711,-26.33725,-18.89008,30.6828,22.13371,1.976994,-0.093479,-0.866198,1.915161,-3.287113,0.799867,0.184261,-1.976839,-0.517283,-1.403243,-0.528526,0.981873,-0.007091,0.391191,-0.047258,-0.740374,0.804466,-0.405992,0.72788,-1.14511,1.535568,0.195043,-0.956576,-0.193653,-0.190393,0.075258,yes
-9.395365,-21.64316,-29.21988,-24.52847,6.654935,27.76937,61.07236,-12.65153,-22.98243,-33.23809,-14.70288,18.21376,22.18257,2.599811,0.412575,-1.817665,2.133463,-2.179444,-0.182262,-0.955697,3.551934,-2.060057,-3.075447,-0.109932,0.492993,0.060885,-0.023804,0.049869,-0.195376,-0.115029,0.921919,0.022399,-0.203177,0.818653,0.204361,-0.052935,-0.160117,0.502419,0.036946,yes
