@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-18.29351,-11.94723,-2.26759,4.903179,-18.58744,-15.11364,-14.08517,-3.965153,-10.89637,-11.19486,-19.56182,-13.21379,26.41554,-0.240185,1.192083,-1.40561,-1.509641,3.147011,3.318483,1.414163,-0.307759,2.064471,1.294435,5.217271,3.497004,0.000003,0.231245,-0.12108,-0.052637,-0.30926,-0.749243,-0.65071,0.184266,0.225528,0.177596,-0.437488,-0.636531,-0.22478,-0.009432,yes
-20.64378,-10.04244,-8.506646,-3.165284,1.341025,0.805891,-10.41257,-10.73067,-12.16251,-1.389771,-9.545681,-6.287232,26.41582,0.398704,1.57164,-0.855697,-1.070363,2.822565,3.106256,1.974919,-0.152961,1.794513,-1.025363,3.376572,3.621487,-0.007327,0.230282,-0.546396,-0.291559,-0.677623,-1.759637,-1.447384,0.123364,0.233399,0.109643,-0.28661,-1.445161,-0.571837,-0.025655,yes
-18.3193,-6.939203,-6.176111,1.389206,-12.81661,-6.48099,-8.850665,-2.121191,0.059063,-9.625226,1.516458,0.807949,26.41542,0.596593,0.396905,-1.943752,-3.275578,-0.436982,0.171044,2.055115,0.742481,3.087431,0.266895,2.954964,2.310865,-0.043493,-0.044929,-0.826355,-0.360304,-1.01992,-1.547148,-1.450666,-0.192818,0.029815,-0.724445,0.214895,-1.350171,-0.744948,-0.038071,yes
-16.2871,-6.593035,-4.591814,1.308348,-7.360023,-3.898685,-6.827834,-5.651939,-7.401515,-17.10649,-13.21811,-2.117223,26.37897,0.492836,-1.142307,-2.594334,-4.014789,-3.859177,-2.344719,1.710505,0.334115,2.101205,0.375153,-0.877381,1.23089,-0.106526,-0.326262,-0.684711,-0.248276,-0.818242,-0.932988,-0.62219,-0.389047,-0.239358,-1.455756,0.519021,-0.266,-0.356298,-0.033045,yes
-17.48889,-11.6874,-13.94376,-13.71152,-16.42182,-11.90613,-5.601967,-2.79211,2.160292,-2.002024,-2.950791,-3.744471,26.21651,-0.511899,-1.582719,-2.337809,-5.137031,-1.247858,-1.209358,0.582281,-0.402223,-1.711097,1.66865,0.593393,0.967564,-0.140753,-0.363001,-0.143777,0.354359,0.41013,0.441836,0.474067,-0.52191,-0.288248,-2.002425,-0.208381,0.076452,0.296571,-0.004727,yes
-18.59481,-13.37987,-17.59449,-15.68886,-16.15226,-8.205136,-3.484395,-8.724632,-2.707101,-3.325605,-11.69896,2.143428,25.98265,-0.678358,-0.862105,-1.900046,-4.230846,-1.436938,0.685505,0.766103,-0.777398,-3.085004,0.868864,3.227357,2.511648,-0.123924,-0.187509,0.210311,0.652873,1.163865,0.993499,0.67555,-0.593287,0.242014,-1.11093,-0.33755,1.0265,0.126543,0.029527,yes
-19.72494,-11.45938,-11.36382,-15.79734,-14.65978,-10.37456,-7.610982,-2.595961,-10.84363,-8.172417,3.723849,3.515445,25.90981,-0.632814,-0.462081,-0.519102,-1.116901,0.561076,1.026265,-0.082234,-0.143001,-4.331588,-1.021866,1.284857,3.153339,-0.05843,0.080217,0.261723,0.836474,1.690495,0.522772,-0.184751,-0.613794,0.569491,1.047309,0.319256,0.668541,0.336242,0.042115,yes
-18.56086,-11.01757,-15.38202,-18.80297,-15.42573,-1.236946,-1.992813,-9.637004,-16.32457,-9.67697,-0.418641,6.811059,25.9127,-0.384253,-0.651073,-0.239323,-0.205528,0.203851,-0.084782,-0.923674,1.414574,-2.143198,0.03266,3.909384,0.770717,-0.000051,0.02334,0.236295,0.908713,1.741778,0.550424,-1.320287,-1.077209,0.169759,2.111204,1.174007,0.178089,0.552282,0.027215,yes
-20.66993,-15.17896,-17.64551,-17.73897,-13.9797,-10.2589,-6.75893,-3.05093,-12.68891,-3.93567,-2.166669,9.68841,25.95933,-0.257866,-0.379619,1.014201,1.302785,0.545607,-1.747967,-1.6418,1.349244,3.054543,3.683032,3.595082,3.519238,0.007885,-0.034773,0.292578,0.600486,1.165849,0.169256,-1.292192,-1.192209,-1.096617,1.990601,1.623517,0.376364,0.682476,0.000796,yes
-20.04358,-14.77545,-15.65026,-15.74568,-15.47304,-8.686872,-8.528793,-1.424275,-12.50045,-5.280677,10.79322,2.910531,25.95763,-0.749131,0.278139,1.876869,3.268199,1.322915,-4.528816,-3.840161,-0.674724,3.777952,4.386451,2.962687,5.090106,-0.021007,-0.05322,0.246821,0.182599,0.661497,0.179179,-0.603854,-0.996151,-1.938529,0.625012,0.875462,-0.465561,0.60671,-0.014441,yes
