@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-3.688418,-15.89462,6.322117,1.280929,-10.68191,8.630915,-4.625681,4.495097,6.876348,-4.290208,-3.24013,1.133917,13.88881,0.005682,-8.792067,-2.014449,-7.762541,-0.558747,-3.972609,-2.017881,1.456566,1.808966,3.872992,-0.358609,2.956326,1.089602,-0.235321,0.522562,-0.773264,-0.836636,0.730588,0.661793,1.040085,0.114268,-1.11602,-0.38523,2.192934,-0.962242,0.072519,yes
-3.387395,-46.89332,3.673489,-19.91941,-12.97282,-4.968053,-12.42253,7.625904,21.84292,12.61206,1.604791,6.923238,16.55064,-0.448415,-8.984423,-3.26881,-9.718887,0.866018,-2.777466,1.257301,1.674219,-0.340816,4.516706,2.31365,2.00872,1.383216,-0.269234,1.92228,-1.091667,-0.140149,1.482735,1.10931,0.869195,-0.291921,-1.457281,-1.58645,2.31637,-2.015033,-0.055139,yes
-3.810521,-44.35561,-2.425812,-26.93161,-12.33019,-4.432645,-10.81666,10.21252,8.437891,6.623614,-7.455634,13.02089,18.00591,-0.943873,-6.08308,-5.253588,-10.96755,2.381812,-1.261216,1.544954,1.919078,-2.696242,1.624983,9.269932,-1.381079,1.305393,-0.257931,2.375258,-0.550767,1.316143,1.274776,0.624778,0.460996,-0.959152,-0.250866,-2.160471,0.692046,-2.371068,-0.22009,yes
-5.86944,-46.58624,-5.647969,-33.20724,-5.527681,1.275365,4.756312,10.00748,4.391494,12.83641,10.43587,5.234029,18.74634,-0.865711,-0.535158,-5.853213,-6.860782,5.384647,0.218242,0.546675,-0.234294,-3.224835,-2.935252,6.408971,-4.950139,0.706013,-0.004506,2.304734,0.794849,3.01856,-0.068218,-0.377267,-0.291817,-1.295853,0.885452,-1.308226,-2.52778,-1.652695,-0.361678,yes
-7.166759,-46.46356,-15.2851,-46.9129,-2.495423,-0.796873,-5.490332,12.8997,2.120849,3.722536,38.69399,-4.926875,19.31792,-1.075325,-1.14041,-3.476082,-2.610879,3.555815,-2.346572,0.642412,-2.384937,1.996644,-3.203386,1.053962,-5.419581,0.327756,0.205125,1.422733,2.581496,3.934261,-1.526977,-0.51746,-0.368002,-1.330678,0.640448,0.791171,-4.845064,0.102886,-0.341415,yes
-6.037833,-48.51513,-19.16294,-44.23267,9.033031,-5.694727,-12.35232,5.110845,8.877267,-0.613659,10.57483,-8.853577,19.4247,-0.40522,0.067911,-0.183321,1.195578,-0.062076,-4.121121,0.249486,-2.653036,1.740001,0.389761,-6.217267,-4.235507,0.063645,0.306025,0.594826,3.125592,2.653023,-2.842047,0.359221,-0.422738,-0.315722,-0.878468,1.715187,-3.312196,1.063702,-0.19564,yes
-9.102951,-49.09321,-13.04874,-34.47329,-1.83147,-12.68046,0.949714,0.736157,16.17822,-2.668279,-2.255306,-7.033217,19.30552,-0.148493,0.729051,4.818946,4.675576,-2.529713,-1.678833,-0.146462,-3.52494,-1.976422,3.918332,-8.64227,-1.223964,-0.080499,0.439147,0.573664,2.002228,0.985118,-2.031423,1.602375,-0.366551,-0.080982,-1.927323,1.031054,-0.413585,1.192979,-0.070559,yes
-6.927446,-44.93186,-7.68275,-33.44916,-6.170036,-13.38845,2.783718,2.824074,6.062812,17.98062,-0.175819,-14.89034,19.07077,0.200996,1.50424,5.627231,2.761106,-5.782825,1.680478,-1.17258,-1.2429,-5.630642,2.079822,-5.303894,-1.729437,-0.068058,0.150777,-0.066593,-0.10423,-0.333892,-0.4629,1.540933,0.540883,-0.476748,-0.678306,-0.969194,1.851047,1.172449,0.029845,yes
-7.464416,-44.60994,3.06954,-28.92678,-7.542457,-5.34418,-13.79066,-3.581613,-6.354031,14.01705,0.857966,-8.028317,19.09239,0.817304,1.009745,3.62978,1.531945,-3.740926,2.764505,-0.47931,-3.494917,-3.954649,1.106853,-1.470649,-0.70772,0.040814,-0.139797,-0.465991,-1.749333,-1.172725,1.033102,0.111858,1.59428,-0.628477,1.089519,-1.852488,2.371436,0.891302,0.080735,yes
-5.852122,-43.23557,0.914081,-33.20039,-17.0256,-0.960475,-10.84503,1.05523,-8.009817,1.442785,-17.50127,-17.00321,19.19097,-0.134236,-0.405399,-0.109889,1.097931,-1.770969,1.361873,3.120327,-5.051785,-0.662415,-3.050472,-0.547842,1.368619,0.152214,-0.454444,-0.865614,-1.75973,-0.906469,2.004043,-0.798548,1.239038,-0.422837,1.228166,-1.326807,1.699766,0.872914,0.080134,yes
