@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-32.47724,-11.36317,-10.29662,2.628534,-15.75144,-15.39185,-5.919152,1.659602,-4.744694,-12.73463,-9.313102,2.748443,26.52717,0.20638,-0.432579,1.455372,-3.034881,3.499151,4.364745,0.670065,-0.871567,-1.741411,2.641226,1.919573,-2.476704,-0.02088,0.220554,-0.080709,0.376692,-0.189617,0.697728,-0.263669,-0.747439,-0.532234,0.11783,-0.1139,0.195234,0.122437,-0.005118,yes
-32.9827,-13.43614,-8.905039,-5.529791,-12.01572,-6.757971,0.73299,6.68331,-4.756351,-5.15202,-9.991574,-2.845096,26.49252,0.521338,-0.227181,2.518622,-3.459538,6.166566,4.231126,-2.237837,-2.139066,-1.098255,4.141057,3.4533,-2.946223,-0.036024,0.219699,-0.18688,0.198911,0.125808,0.216335,-1.250321,-1.042695,-0.746267,0.13464,-0.611956,-0.347722,0.820096,-0.003271,yes
-31.19261,-12.48958,-3.715555,-8.46671,-0.12355,2.11493,-5.8949,-5.210087,-13.44592,-3.319813,0.624,-6.838308,26.4401,1.151673,-0.938824,2.807205,-3.770638,5.654085,3.113208,-1.613179,-2.898987,-1.473838,1.321812,2.128881,-1.629761,-0.038897,-0.050805,-0.384495,-0.351258,0.48741,-0.990932,-2.239995,-0.388885,0.158831,0.55019,-1.355363,-1.412252,0.357847,0.001793,yes
-30.51286,-11.93587,-0.994047,-9.121534,7.267441,-2.989613,-17.12046,-5.600884,-5.885353,3.263239,2.984848,-7.189299,26.39059,0.832229,-1.113857,1.774009,-2.037961,3.503357,-1.261094,-3.401789,-3.589191,-1.201998,0.241155,0.076309,1.200306,-0.028224,-0.552049,-0.548399,-0.898913,0.643601,-2.420869,-2.115419,1.33785,0.994657,0.954867,-1.281315,-1.553941,-0.116659,0.007586,yes
-27.95379,-16.80743,-0.216092,-14.42878,2.877404,-1.709992,-5.058323,-6.693237,-11.54938,-10.3332,-5.156907,-3.22826,26.38365,-0.20309,-1.911714,0.071388,-1.30862,-0.123907,-4.089121,-0.692385,0.647651,1.061412,-2.185637,-3.453192,-2.760734,-0.015817,-0.88847,-0.480671,-0.953924,0.651657,-2.239836,-1.158495,1.763061,1.033689,1.566062,0.205341,-0.094735,-0.025829,0.006608,yes
-30.44097,-16.84651,-1.784724,-12.73856,4.000591,-11.15098,-16.69425,-10.52107,-11.71461,-0.43955,-6.719578,1.351409,26.37962,-1.561526,-2.48273,-0.608034,-1.472541,-3.048785,-2.744803,3.991016,1.060902,2.408454,-0.511794,-1.525368,-2.964031,-0.009634,-0.459957,-0.231503,-0.357852,0.259056,-1.350843,0.337407,2.338546,0.749579,1.310185,0.480103,1.267045,0.775653,0.001904,yes
-32.244,-19.59284,-2.963275,-13.2013,0.890343,-14.24999,-9.569932,0.48826,-5.224231,-12.3966,-11.78975,-24.91233,26.3665,-2.093799,-2.657742,-0.771391,-0.795065,-2.269024,-1.937414,3.505724,-0.055591,4.551246,2.724991,2.456043,0.323264,-0.015151,0.444408,0.544006,0.52286,0.349707,-0.134149,0.546664,1.225774,-0.064604,0.438131,0.176911,1.669701,2.354987,-0.001311,yes
-36.17538,-22.95682,-2.660623,-17.09798,-6.982955,-10.44363,5.090424,-3.887124,2.994344,1.73597,-1.325572,-11.16742,26.351,-0.522202,-1.89836,0.40614,-0.999459,-2.178298,-0.649914,6.191885,0.510323,3.604011,0.186356,3.456916,3.53657,-0.019035,1.022915,0.99765,0.706134,0.540336,1.149527,0.250472,-0.722349,0.008848,-0.549194,-1.167399,0.40768,1.350945,-0.000955,yes
-35.55558,-27.04098,-3.635097,-16.2244,-2.975945,-11.75074,1.577964,-10.28816,3.852368,2.203995,4.426304,4.647475,26.32221,1.499286,0.516128,2.1786,0.203372,-1.229897,-2.403245,4.336051,0.599922,2.65429,-1.650156,2.404171,5.763898,-0.017671,0.770903,0.937734,0.331228,0.637461,1.437483,0.553317,-1.20671,0.020234,-1.536811,-1.95906,-0.841605,-0.650395,0.002652,yes
-31.39619,-22.61423,0.581886,-16.22431,-4.957756,-15.65018,8.691229,-2.581243,1.767141,-6.808072,2.456977,4.254355,26.30659,1.756507,0.918582,1.447641,0.729919,2.179285,-1.259527,-0.03589,0.777386,0.610963,-4.161218,0.538968,1.070379,-0.013151,-0.085115,0.251664,-0.46047,0.769141,1.241246,0.760556,-1.518527,-0.933395,-1.42518,-0.62229,-0.989639,-1.582789,0.004893,yes
