@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-10.82595,3.400273,-7.356539,-4.745069,-10.84086,-5.923939,-0.316269,-0.514361,-8.751637,-7.848021,-5.385017,-6.358862,26.39025,-1.066435,-0.512942,1.476489,1.440058,4.291725,1.117977,-1.032995,-1.211897,-0.748197,2.946298,-0.889381,-0.027283,0.00065,-0.128833,0.040201,-0.229707,-0.224601,-1.043181,-0.101602,-0.003729,0.54929,1.409063,0.226363,1.772363,0.504477,0.000298,yes
-13.71166,-3.340713,-6.53682,-0.751437,0.768172,-9.981871,-16.19394,-11.5916,-17.0188,-6.485808,-10.87628,-4.554363,26.39094,-1.901382,0.76564,1.472183,2.470039,3.671436,1.561062,-0.969897,0.347907,2.828439,4.461964,3.486222,0.636465,0.001066,0.37164,-0.054417,-0.364121,-0.613165,-1.95313,-0.36034,0.058391,0.5651,1.548791,-0.308117,1.780307,0.699329,0.00019,yes
-14.71526,4.206054,-0.383952,0.458403,4.813254,1.694911,2.457593,-1.035225,-8.359042,6.202365,-7.086292,-7.397528,26.39315,-1.293125,-0.951229,0.330109,-0.197936,-0.614037,0.388425,-1.08319,0.75465,4.508801,3.320279,5.784634,2.163225,0.001929,0.736665,-0.228422,-0.433403,-0.667233,-1.899742,-0.538386,0.133592,0.481805,0.756178,-1.398253,0.100901,0.784743,-0.000588,yes
-18.3882,6.825582,-3.481918,5.003389,-0.310733,-1.928054,-6.552682,1.485606,5.194263,7.436607,12.89673,-2.657205,26.39413,0.905111,-0.565882,0.229073,-0.806772,-3.021044,-0.318948,-0.715942,0.630328,4.367259,1.218723,4.675145,2.374106,0.000958,0.891526,-0.601671,-0.307734,-0.286725,-0.854567,-0.106255,0.799841,0.466277,-1.117326,-1.975874,-2.363498,0.449064,-0.001048,yes
-14.9533,-6.439019,-7.233445,-8.612163,-13.37159,-8.008722,-10.55285,-3.279719,2.685836,1.792166,11.65165,3.508685,26.3983,1.213644,-0.989292,-0.068968,-0.257703,-1.860744,-0.633946,-0.492012,1.055919,2.263282,-2.423346,-0.979337,3.027609,-0.002235,0.308772,-0.132321,-0.316754,0.309678,0.493934,0.265329,1.040144,0.679011,-1.608698,-1.40791,-2.650987,0.12892,-0.000492,yes
-9.067088,-0.847588,-1.966712,-0.250015,-5.244629,-6.724794,-13.26843,-7.317719,-0.704941,1.812907,3.130479,1.86306,26.39316,1.302863,-2.223684,0.133054,1.066297,0.021955,1.540972,2.733721,2.528655,-1.63543,-2.545595,-4.949285,2.449592,-0.002092,-0.569753,-0.135885,-0.723533,-0.241836,0.466466,0.140226,0.49416,-0.008276,-1.427624,-0.727788,-1.230088,-0.44972,0.001148,yes
-13.30759,3.096179,-1.486397,1.796588,-2.023519,0.923551,3.355405,8.646032,5.906972,-3.102516,-7.099851,5.480384,26.38246,0.051861,-0.783932,-1.205653,0.41392,0.334135,0.78511,2.392697,3.200539,-0.533346,-1.837111,-2.658086,2.770084,0.000995,-0.56496,-0.091522,-0.823859,-0.478708,-0.065727,-0.650432,-0.553492,-1.523644,-1.143087,0.254778,0.643885,-1.316668,0.002305,yes
-12.69674,-9.060435,-5.690172,5.130497,-5.874991,1.31067,0.161796,8.166005,-4.593457,-2.844027,-2.473946,8.604904,26.39159,-1.362761,-1.347985,-2.820248,-2.351763,-1.786153,-0.327345,0.312501,-0.483362,-1.372549,-2.713333,-0.635923,0.254269,0.005083,-0.165178,0.502538,-0.250477,-0.621778,0.122801,-0.460918,-0.543007,-1.840224,0.162489,0.642469,1.175688,-1.567945,0.001466,yes
-12.87918,-6.252257,-11.39998,-9.232818,-11.38573,-8.100906,-5.304477,4.981112,1.963365,-5.06492,1.163431,13.98818,26.40406,-0.278342,-1.884752,-2.71161,-0.942211,-1.285323,-2.951947,-2.048862,-5.056292,-3.583595,-1.065587,0.083408,-2.458071,0.005703,0.311545,0.404841,0.907961,-0.048802,0.677622,0.597504,0.406002,-0.973297,0.445758,1.405969,0.729435,-1.062642,-0.000522,yes
-16.0951,-2.913294,-11.11116,-6.494125,-9.494287,-3.849289,-7.37598,-7.902068,-5.595885,-10.77256,-4.180775,-1.119496,26.40777,0.642073,0.839417,-0.366351,-1.364526,1.445689,1.104912,2.239464,-2.544049,0.70214,0.28099,-0.441592,-2.776054,0.002884,0.567569,0.782843,1.657204,0.321155,1.149201,0.791486,0.802752,0.689412,0.63443,1.505045,0.321632,0.504795,-0.001653,yes
