@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-35.77796,-20.0135,-6.777876,-2.797507,7.76011,3.419047,16.84942,-16.02998,-21.38376,22.26958,-12.7003,1.449502,23.73109,-2.146173,1.715225,0.318348,-1.917719,-5.43946,1.663828,-0.082702,-4.784606,-4.377281,2.914488,3.360832,1.715555,0.225771,-0.11042,0.079974,-0.432617,0.974677,-0.212484,0.373032,-0.737391,0.195025,0.711552,-0.060166,0.65877,-0.252128,-0.013524,yes
-41.45267,-14.98147,-3.938577,-12.59249,-10.10089,2.105274,15.37565,-30.06866,-36.9656,32.9938,-5.81716,17.57307,24.39054,-2.652238,2.100766,-0.69697,-0.022113,-6.632416,3.227232,-1.212651,-5.32417,-3.323563,2.816716,4.904595,0.089209,0.23639,0.159615,-0.139981,-0.671842,1.161257,0.649694,0.50472,-0.593681,1.239167,1.217757,-0.689094,0.525024,-0.410021,-0.05285,yes
-43.67147,-13.95339,-6.605785,-7.488609,-10.50669,12.39507,17.1728,-32.93367,-35.47925,31.47991,0.662297,1.965492,24.53021,-2.445238,1.922325,-1.337079,2.007864,-5.905402,2.747285,-3.204681,-3.539701,-1.346379,2.662544,5.8828,1.268087,0.15284,0.432949,-0.33499,-0.474076,0.308908,1.582865,0.080344,0.0672,1.791748,0.551573,-1.033009,0.479908,0.124997,-0.07135,yes
-45.09239,-12.53973,-10.34877,-0.562523,-16.26857,15.06719,10.62448,-34.19899,-30.95383,31.74799,5.141386,1.63755,24.51348,-1.198567,0.911771,-2.21315,1.925774,-1.958017,3.645702,-1.490118,0.788779,0.196051,-0.40501,4.72497,-0.110816,-0.002015,0.64233,-0.607409,0.189099,-0.738403,2.752521,-0.300824,1.202679,1.462007,-0.786223,-1.344563,-0.243911,0.191358,-0.059782,yes
-46.18429,-11.62275,-10.25818,1.226826,-18.68306,10.67451,3.201605,-31.66333,-31.12154,36.2052,11.23443,15.7577,24.43382,-0.708263,0.634772,-1.293942,-1.347122,0.137664,1.856313,0.39203,1.117661,-3.379224,-0.639694,5.850186,2.440551,-0.011778,0.628373,-0.604861,0.62655,-0.973071,2.505831,-0.427992,1.718828,0.288516,-1.657772,-1.065842,-1.52207,-0.354537,-0.018714,yes
-46.18909,-11.58794,-13.17813,-7.321337,-15.80279,21.19407,14.91065,-26.75994,-38.1642,28.6061,12.52162,10.12288,24.42866,-0.309074,-0.292503,0.226955,-2.036638,4.108654,2.168599,3.002388,-0.342817,-6.238256,-2.254983,3.701347,0.459767,0.019788,0.387949,-0.499469,0.845552,-0.094196,0.792056,-0.923911,0.688716,-0.753031,-1.326713,0.452187,-2.259193,0.127927,0.014454,yes
-46.66443,-11.25543,-11.66081,-10.84481,-10.05125,18.6132,16.98986,-31.06489,-48.77018,29.85239,26.22311,9.92558,24.51373,0.25188,-0.499845,0.575618,-0.876285,3.590415,1.345878,3.143205,-1.531324,-6.418083,-1.741681,-1.215739,-0.789889,0.04837,0.175092,-0.613629,0.344419,0.498863,-1.182878,-0.745695,-0.052064,-0.568317,0.418487,1.318354,-2.860013,-0.094718,0.010311,yes
-46.39769,-14.1859,-8.51268,-4.709896,-0.041205,21.94085,18.74229,-36.21229,-53.32079,23.64948,16.15378,6.852446,24.57246,0.261107,-1.018264,1.079832,1.219378,0.275887,-0.718635,0.577876,-1.651884,-4.918082,2.406917,-3.03803,2.144038,0.040181,-0.025036,-0.571855,-0.098622,-0.179211,-2.651956,-0.8989,0.02756,-0.452558,1.804549,1.732633,-1.151246,0.115426,0.001104,yes
-44.82059,-12.82299,-9.712813,-4.460322,-8.611777,17.03051,17.00181,-34.59377,-55.63366,29.9751,3.339659,13.44347,24.60378,-0.117894,-2.070494,0.001714,-0.480815,-3.860343,-0.428545,1.343968,-1.069388,-1.946878,3.621124,-5.080187,1.124825,0.029583,0.036078,-0.391292,-0.144319,-0.715654,-2.113977,-0.328525,0.544536,-0.444936,2.1689,0.931499,0.483095,-0.13123,-0.000624,yes
-45.80548,-15.89548,-8.752971,-4.416692,-15.1431,18.39223,17.79406,-33.25492,-59.32287,40.57933,8.773201,19.08413,24.58455,-0.249366,-2.366452,0.020797,-3.130429,-5.425746,-1.438688,4.039805,-2.836573,0.548888,3.72678,-0.12266,0.079539,0.0347,0.381254,0.087726,-0.24702,-0.401554,-0.874394,0.334568,0.404798,-0.328463,1.913388,-0.255295,0.571452,-0.414241,0.003738,yes
