@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-25.48919,-12.58464,-9.600399,-16.85092,-22.44504,-22.41644,-22.52224,-18.02254,-7.199766,-11.81796,-5.636374,0.127065,26.32504,-2.226102,-1.674479,-1.496804,1.894112,2.351923,4.710757,7.778165,5.86784,2.388248,4.785824,1.010148,-2.991005,-0.066669,-0.19019,0.424193,0.946785,1.328956,0.672628,-0.892787,-1.286923,-0.590028,-0.635171,-0.6586,0.630677,0.428475,-0.009774,yes
-27.73794,-16.18921,-13.84475,-22.17815,-22.91627,-2.997772,-4.399722,-6.611382,-1.886704,-2.686052,-9.42531,-11.18215,26.19205,-3.004645,-0.920115,0.541855,5.514804,4.913181,2.798505,6.824024,3.928915,0.799806,4.106256,2.018915,-3.447781,-0.102407,0.188725,0.498757,1.038056,1.033339,0.383309,-1.87304,-2.850613,-1.483141,-0.960027,-1.683645,0.461593,1.081642,-0.0011,yes
-35.49533,-19.15476,-14.96224,-4.716735,-10.44981,-8.571991,7.30732,5.611073,2.084946,7.545208,1.308833,-9.173349,26.0582,-2.787781,0.069303,2.217792,6.728546,4.434433,1.202949,1.820621,3.887163,0.006616,1.832607,3.659151,-0.620241,-0.09767,0.82147,0.395472,0.588896,-0.778827,-0.423782,-1.277009,-3.215297,-2.071767,-1.069621,-2.099765,-0.499465,1.552667,0.013716,yes
-35.50935,-13.90016,-4.210204,4.656016,-3.876746,-15.34614,-3.316904,-10.19478,-7.843094,-0.968263,0.985597,-12.46163,25.94643,-1.00164,-0.052587,1.836178,4.643588,3.22721,-2.900541,-3.49613,-0.557527,-1.221068,-2.155792,1.993608,1.231821,-0.05667,1.005216,-0.077689,-0.544779,-2.430183,-1.487131,-0.090785,-2.022986,-1.520824,-0.463912,-1.049073,-0.841903,1.293059,0.02583,yes
-35.54239,-13.38265,-3.328712,3.374731,-9.792634,-10.22751,-13.96055,3.204967,-4.188491,-3.513816,7.453926,-2.3344,25.9595,0.879745,-0.130882,0.800514,-1.564412,1.075997,1.175236,-3.138241,-2.247776,-1.949422,-2.581979,-1.474522,2.432531,-0.020955,0.66253,-0.243489,-0.920304,-2.028651,-1.329528,0.704847,0.210681,-0.812124,-0.144453,0.360387,-1.006733,0.155976,0.017756,yes
-32.72261,-19.33819,-10.48063,-3.005947,-7.108809,-16.67271,-11.24644,-8.195966,-4.855328,-7.935498,-2.529815,-8.442521,25.95805,0.187675,-1.208467,-1.473401,-2.489632,-0.843253,2.358435,-0.811476,-0.607735,-0.541734,1.068184,0.376238,1.49113,-0.011614,-0.153519,-0.120884,-0.635749,-0.891574,-1.704409,1.155995,1.204569,0.602165,0.809981,1.317789,-0.158312,-0.328206,0.003639,yes
-32.48997,-17.09015,-7.824461,-8.707812,-3.453789,-2.032526,-4.419119,-6.627213,-9.156047,-1.881071,-4.306072,0.979753,25.94761,-0.069786,-0.570201,-0.728937,0.151902,-0.177975,2.097696,1.531697,-0.148353,-1.055316,2.022552,-0.565828,0.029986,-0.031416,-0.492503,0.031357,-0.219228,0.348497,-1.122908,-0.089629,1.065863,0.799429,1.642397,0.930868,0.647933,-0.517069,-0.00213,yes
-36.09719,-18.08875,-9.329332,-1.750871,-11.26243,-7.65146,-12.145,-8.317365,-8.067986,3.556285,8.746787,-6.663058,25.89431,-1.294469,-0.437345,-0.577844,-0.672438,-4.667848,2.418207,0.191744,1.403584,2.381783,2.130886,0.747703,0.792066,-0.033243,-0.076712,0.427224,0.344602,0.183717,-0.101237,-0.173059,1.019545,0.543374,1.830684,-0.082242,0.008409,-0.068281,0.004637,yes
-34.20404,-16.85838,-7.549046,3.506704,-8.605698,-4.249661,-5.85278,2.5239,-7.858742,0.853052,-1.013515,-3.074203,25.83429,-0.841699,-0.35966,-0.743405,-0.730526,-2.626245,0.697204,1.689461,0.743712,4.800804,1.54101,1.579411,0.196719,-0.02079,0.27436,0.374781,0.126073,-0.123004,0.688624,-0.117853,0.769281,0.563162,1.407082,-0.292588,0.191393,0.009118,0.013239,yes
-38.33792,-21.6408,-13.50755,-12.47539,-27.8721,-3.473113,-9.570887,-5.7536,6.404937,1.351868,-0.437577,-2.455215,25.84849,0.190072,0.822381,0.25684,-1.129831,-0.125304,2.193385,4.207366,1.6631,5.683627,0.897746,-0.654336,1.066358,0.006257,0.653126,0.315381,0.046291,0.6689,1.842936,-0.24685,0.479615,0.68993,-0.766237,-0.734987,-0.066525,-0.422713,0.010715,yes
