@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-59.9546,2.968669,-15.56511,-7.503581,-2.886687,6.062952,-30.27845,54.21678,-13.07263,4.449088,-9.34222,-3.290759,23.97264,1.761935,4.051055,3.639701,3.659197,0.465606,-2.079915,-1.16805,0.346159,-3.638391,-1.384314,0.870924,5.196478,0.050961,-0.379743,-0.042306,-0.61401,0.395904,0.268917,-0.631701,-0.202891,1.226268,-0.033828,-0.423323,-0.175096,0.000507,-0.03505,yes
-55.39892,14.01123,-3.196882,1.553086,-1.744375,-0.888562,-31.90432,51.91872,-24.98576,2.53551,-3.813312,12.00242,24.19853,-0.292604,3.81144,3.349884,5.69552,0.827691,-4.562348,-1.889482,3.782948,-3.135565,-2.496998,-0.011055,5.817246,-0.008001,-0.521765,-0.415555,-1.504838,-0.131638,0.614495,-0.585854,-0.109796,1.631633,0.129576,-0.626413,-0.11547,-0.542213,-0.06254,yes
-53.42276,17.70266,-3.550718,6.264069,-1.129814,-0.860869,-35.30576,57.0966,-25.30801,-1.515691,-7.752055,15.04504,24.1145,0.890489,3.95933,0.714562,4.620556,1.629146,-3.997205,-1.82179,4.759102,-4.058943,-2.944587,0.436435,4.888629,-0.094806,-0.175855,-0.589197,-1.895308,-0.886261,0.843549,-0.376019,0.333301,0.935408,0.135085,-0.365993,0.16697,-0.968447,-0.071061,yes
-64.68354,14.65887,-4.822885,14.09019,0.373333,-13.28688,-37.2122,71.6916,-22.63276,-5.053512,-10.19258,16.62757,23.86171,-0.411167,2.019143,-2.421918,2.520326,2.956309,-4.050541,-1.390157,6.297853,-2.780236,-3.73624,0.510817,2.639338,-0.188857,0.405265,-0.599753,-1.416806,-1.518694,0.553895,0.259267,1.040834,-0.77444,0.160585,0.232452,0.414981,-1.140037,-0.056837,yes
-50.85985,22.4415,-11.1793,9.330643,4.20019,-7.723912,-36.73346,68.12585,-34.54384,-6.479337,-3.970413,18.83981,23.66702,0.941943,2.00122,-2.950939,0.815492,3.619043,-4.215912,0.248794,3.765744,-3.140633,-2.594656,1.444838,1.943197,-0.213917,0.348343,-0.743306,-0.309163,-1.1651,-0.153631,0.455897,1.346032,-1.948361,0.747453,0.997167,0.050825,-1.155802,-0.044685,yes
-58.73621,21.73753,-11.49218,12.62143,10.37217,-17.70974,-38.14125,77.89336,-34.26902,-13.66387,-3.15005,23.30172,23.47799,1.707993,1.79173,-1.901395,0.004582,2.602216,-3.156659,2.279394,0.407428,-2.791795,-1.509701,1.559649,1.589779,-0.23263,0.356405,-0.488736,0.624776,-0.734248,-0.793239,1.023771,1.046978,-2.31104,0.739016,1.194553,-0.036752,-0.829522,-0.049216,yes
-51.68671,24.16943,-14.97076,11.07591,11.96598,-19.729,-33.59727,72.82444,-35.19305,-10.18379,-4.049129,21.42395,23.23678,1.572621,0.356508,-1.091515,0.052927,1.038036,-2.164663,3.073594,-2.037492,-0.315901,0.927979,0.166143,-0.365603,-0.296345,-0.308622,-0.493294,0.88678,-0.565206,-0.796252,1.375633,-0.040775,-1.121625,0.821089,0.573857,0.068481,-0.738728,-0.063465,yes
-55.73014,22.75356,-12.43413,13.24047,9.501516,-23.06763,-27.38332,71.37945,-36.26713,-10.74979,-2.354977,23.28439,22.91368,1.055518,0.397819,-0.227751,-0.769633,0.280619,0.042691,2.432335,-2.355727,-0.497521,0.475208,0.966405,-0.353869,-0.393722,-0.595284,-0.286948,0.719568,-0.774142,-0.14317,1.232229,-1.169874,0.236211,0.530827,-0.11938,0.354879,-0.632192,-0.043703,yes
-44.49978,23.71603,-16.1659,9.285756,9.825694,-15.86828,-26.74445,61.19535,-35.12429,-3.296481,-3.537236,17.02046,22.46745,-0.274932,0.231706,0.646141,-1.623433,0.798582,1.062577,-0.031553,-0.460803,-0.182325,-0.717824,2.083863,-0.778619,-0.450698,-0.661977,0.022647,0.625059,-0.929766,0.524019,0.540028,-1.471672,1.209762,-0.147417,-0.592843,0.625924,-0.325249,0.019577,yes
-57.05209,23.95333,-12.03337,9.668343,12.8454,-19.42665,-29.40598,71.92928,-36.791,-14.73148,1.42603,23.73412,21.89404,-0.344652,0.419389,0.827617,-3.027948,2.006095,1.390865,-2.017404,0.80014,-0.204446,-1.283699,2.375185,-1.364671,-0.373968,-0.23535,-0.098979,0.524628,-0.780382,0.631856,-0.177977,-0.923886,0.990626,-0.321104,0.055363,0.075209,-0.372262,0.089776,yes
