@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-15.76123,-8.019366,-8.929914,-4.047129,-8.938263,-14.4443,-16.27283,-16.19675,-13.75139,-10.23255,-3.84363,-0.220926,26.75176,-1.388381,-1.351631,-0.123781,0.119843,-1.420196,-0.145643,-0.475104,-1.36513,-1.048383,1.308714,1.720782,3.355399,-0.071922,0.043506,0.189482,-0.389028,-0.500786,0.511758,0.669828,0.201489,-0.038089,-0.127622,-0.065809,-0.938548,-1.522764,0.018581,yes
-18.11483,-11.18903,-11.89002,-4.606459,-8.560248,-19.46224,-13.2964,-13.68214,-7.13973,-1.130301,4.353213,6.075601,26.5147,-1.430753,-1.141287,-1.186891,-1.32589,-1.209452,1.225713,0.2113,-1.836054,-2.334071,-0.443433,-0.749576,0.149612,-0.038999,0.235372,0.405774,-0.167962,-0.215711,1.131556,0.843473,0.320298,0.404697,0.35928,-0.451823,-1.335793,-1.84802,0.030415,yes
-21.52633,-13.19269,-8.068765,-3.16825,-16.22825,-12.66354,-20.13657,-24.27971,-22.29913,-8.240103,0.661859,13.40781,26.51068,-1.149663,-0.509395,-1.537365,-1.661218,1.033223,2.51782,0.189137,-1.320113,-1.043648,1.855744,-1.736778,-2.655528,0.004521,0.275211,0.224939,-0.251017,-0.22685,1.014375,0.392124,0.679518,1.282826,1.548259,-0.210695,-0.653103,-1.07543,0.026778,yes
-20.03244,-11.13914,-15.29494,-11.11602,-11.34053,-9.206111,-13.28446,-21.33554,-21.14787,-13.44594,-9.844255,-6.287232,26.67731,-0.330882,0.256121,-0.256799,-0.06818,3.010873,2.739991,0.794267,0.635845,0.745649,-1.223916,-3.229405,-2.879235,0.041932,0.13672,-0.120272,-0.067787,-0.06315,-0.030679,-0.165178,0.688032,1.645621,1.787439,0.389234,0.488644,0.309286,0.008019,yes
-20.55073,-10.59128,-14.91428,-9.09844,-2.382006,-6.983266,-15.33311,-18.97062,-11.96555,5.203991,-5.428787,-7.317151,26.69307,-0.562261,-0.925642,-1.843912,-1.64326,1.541519,1.057839,2.631004,3.813052,5.15305,0.64548,-0.304817,-0.507326,0.021505,-0.068566,-0.500677,0.01547,-0.001341,-0.947017,-0.210972,0.569231,1.000224,0.592747,-0.348711,0.693623,0.538876,-0.005596,yes
-20.25703,-11.20913,-9.75126,-1.982265,-0.429006,-8.602424,-11.72679,-13.15746,-8.578273,-13.97193,-8.748488,2.041908,26.63317,-1.040856,-1.534524,-1.372553,-1.650618,-1.616994,1.129815,2.430525,3.82547,3.504777,2.107868,0.977662,0.62194,-0.007395,-0.196957,-0.524503,0.03877,0.265389,-0.897189,-0.119488,0.025539,-0.04679,-0.692752,-0.030616,0.50954,-0.10257,-0.009836,yes
-24.22534,-17.78591,-20.06017,-15.95143,-13.97642,-7.676187,-7.760384,-9.303492,-2.818676,-4.749706,-1.410109,6.706608,26.64028,-1.137507,-2.117456,-0.902135,-0.876703,-1.387929,2.26805,2.217161,2.086193,0.540524,-1.5537,-0.372194,-1.711735,0.001202,0.220933,0.293179,0.982876,1.480118,-0.024374,-0.247981,-0.647845,-1.000033,-1.744128,-0.734528,-0.231141,-0.173651,-0.007995,yes
-23.39941,-15.21444,-19.58476,-15.94261,-13.6283,-3.210577,-4.918202,-7.041759,-8.197426,2.070251,-6.965285,-10.18941,26.66673,-1.028043,-1.770489,-0.533839,0.875486,-0.01035,1.537446,1.128885,1.265327,-0.411849,-0.277404,-0.648014,-2.789877,0.002903,0.586551,0.797626,0.825357,1.037527,0.238297,-0.829308,-0.587294,-0.57892,-0.901179,-0.307705,0.133368,0.744569,-0.00761,yes
-24.66708,-19.17591,-14.5082,-6.50178,-2.722005,1.661059,-7.651605,-11.59751,-9.453357,-10.5856,-8.18136,-9.760165,26.6823,0.535997,0.658234,2.651109,4.494277,0.616326,-0.385884,0.042598,0.09296,-1.609276,-1.834522,-0.647682,0.330329,-0.02362,0.806637,1.148506,0.266936,-0.281821,-0.134562,-1.232242,-0.785439,-0.256658,-0.026843,0.812526,0.748399,1.178801,-0.008783,yes
-25.17638,-19.36657,-15.19644,-2.32966,-6.107962,-5.583817,-6.136758,-5.683821,-7.320179,-12.441,-8.602934,-3.674093,26.62668,1.055147,1.065759,0.977611,0.851526,-1.427639,-1.689761,0.581337,1.927485,0.073783,0.709755,1.782246,3.323753,-0.033034,0.572495,0.760463,-0.114509,-1.204418,0.012777,-0.5537,-0.806037,-0.829836,0.313844,0.418522,0.538021,0.320286,-0.000897,yes
