@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-46.22335,11.03955,-7.605686,-7.791283,-1.324786,3.006019,4.216929,4.052113,-25.56207,-20.34875,20.09561,-43.78679,23.75907,1.023413,-2.149897,-2.162387,1.037591,0.1664,-1.478794,2.016767,0.082344,4.040599,0.742451,4.904827,0.247004,-0.088353,-0.600338,0.714235,0.910807,0.358079,-0.457443,0.084845,-0.691556,0.199487,-1.235909,-0.396094,-2.121913,1.135237,0.035296,yes
-43.75825,4.215653,-17.94284,-1.360004,1.898424,-3.878682,7.393094,10.13146,-15.48277,-7.638132,41.78594,-46.56667,23.5626,0.438503,-1.118427,-1.826597,1.994435,-0.667489,-0.485823,1.534435,0.471705,3.612257,0.277059,0.236399,3.536222,-0.016172,-0.893259,1.135247,2.158763,0.287792,-0.234484,-0.265954,-1.380748,0.253161,-2.835329,-0.105446,-2.973458,-0.068246,0.046174,yes
-42.33884,3.702012,-13.24905,-5.818966,-2.104393,-0.945599,12.71268,1.424159,-10.39873,-22.9918,33.77458,-41.16183,23.41553,-1.685823,0.905546,2.223754,2.349564,-1.703869,-1.551057,-1.199846,0.8851,-1.924775,-1.005322,-3.370525,4.278581,0.052038,-0.624033,0.724356,2.284295,-0.395317,-0.020609,-0.600812,-0.905543,0.675757,-3.956775,0.928787,-1.499837,-2.33331,0.010514,yes
-45.97309,9.116179,-13.91699,1.194735,-4.272428,2.552715,7.641228,7.724614,-15.08246,-17.64193,14.43812,-27.41817,23.84997,-2.088264,1.998615,6.438354,1.820562,-0.070888,-2.772432,-3.278665,0.946773,-7.153357,1.089107,-5.824787,-2.110014,0.072321,0.284126,-0.452935,1.381725,-1.192073,0.601783,-0.687704,0.108828,0.167944,-2.998491,1.93196,1.669973,-3.826823,-0.06442,yes
-53.54505,13.11701,1.500159,2.679165,-6.758707,-7.964962,-1.906366,9.681037,-35.3861,-20.37346,16.91689,-31.96814,23.87557,-0.833368,-0.086639,5.126614,-0.85206,-0.234945,-3.339547,-0.104398,3.223593,-10.36047,4.980363,0.436236,-8.596427,-0.08003,1.005108,-1.207647,-0.572567,-1.004383,0.952134,0.553464,1.421099,0.213977,0.69766,1.934847,2.654713,-1.980449,-0.095566,yes
-48.59647,9.501226,6.87433,3.493742,3.871144,-14.23116,-1.690707,10.73688,-38.75587,-3.501767,21.09085,-61.71359,23.69419,1.432907,-2.887011,3.630597,-2.365119,1.606965,-3.030098,1.530853,0.142176,-7.162353,6.944018,6.682881,-9.160392,-0.272238,0.720701,-0.655377,-1.656765,-0.436495,0.148941,1.886831,1.214511,0.064359,3.45498,-0.210273,1.40991,2.732912,-0.039117,yes
-45.19399,3.076292,1.988364,-11.22877,-7.350906,-9.251393,16.85666,16.03599,-50.36437,-5.16007,32.62939,-66.99625,23.09328,1.579132,-2.689876,0.764799,-0.579512,2.217875,1.345097,3.500893,2.357282,1.568024,5.741454,3.649208,-2.098475,-0.253512,0.032054,0.813827,-1.36696,0.45022,0.027848,1.976344,-0.732552,-0.047647,4.218246,-2.214796,-1.185068,4.453708,0.081208,yes
-42.98409,-0.298515,3.991896,-3.676894,4.058496,-11.95456,5.913977,5.258016,-43.40508,9.471471,39.99627,-55.70607,22.87993,0.308991,0.023347,0.335435,-0.498187,-0.552595,4.319398,0.991244,1.701726,4.157299,-0.342803,-0.381721,8.30557,-0.036522,-0.441604,1.457862,-1.120157,0.472168,-0.470003,0.761856,-1.198828,0.677088,1.882821,-3.048015,-1.475325,2.046056,0.15346,yes
-48.45557,4.567505,6.765372,3.366921,4.23699,-2.377776,11.79576,24.20688,-25.22137,1.847187,25.71022,-45.46428,23.01514,-0.111139,2.527318,-0.060602,0.465574,0.984073,2.867424,-3.497355,2.205584,5.070933,-2.450206,-1.9568,4.939131,0.208155,-0.187118,0.622515,-0.654263,-0.346097,-0.279855,-0.698464,-0.577641,-0.132414,-1.156732,-2.140252,0.804894,-1.544261,0.107479,yes
-45.42072,8.872355,6.163,-6.295038,-4.685781,3.929019,5.795967,15.16007,-30.54087,-8.719411,22.64183,-30.95173,23.55064,0.070025,1.793702,-1.557485,-0.526822,-0.12615,0.018019,-0.964166,3.603463,0.500299,-4.200227,2.109258,-2.448916,0.264229,-0.073665,-0.588634,-0.385061,-0.199982,-0.009547,-1.120257,1.247261,0.375205,-1.330344,-0.263686,1.88789,-2.671592,-0.005226,yes
-44.53137,11.12745,0.599803,-7.591825,1.941595,-2.856064,-0.571107,22.11288,-31.44181,-8.315657,31.52262,-54.67777,23.79869,0.763026,-0.462478,-1.560055,-2.295681,0.605376,0.003465,1.590395,0.744345,-2.387136,-3.031094,6.428187,-4.442537,0.133506,-0.183961,-0.917023,0.132603,0.060207,-0.757515,-0.319721,1.798795,-0.299609,-0.599624,-0.042527,0.243257,0.451993,-0.080533,yes
-44.59607,5.390022,-0.712744,-0.83163,4.575445,-11.62532,7.27658,24.32233,-37.79337,-6.448245,47.63637,-63.34391,23.8093,-0.496417,-1.424926,-0.840145,-0.117469,-0.410979,0.150092,4.683673,4.308372,1.234613,-1.370791,4.865233,-0.361556,-0.025329,-0.173641,-0.033257,0.323443,0.902453,-0.749336,0.660989,0.26835,-1.355104,0.689601,-0.287996,-2.410375,2.387362,-0.070836,yes
-45.05277,3.996284,2.402967,-10.84319,2.633255,5.416721,19.00742,23.34747,-33.5308,-14.44386,45.35389,-51.48087,23.55334,-0.747721,-0.448482,0.243743,0.561935,-2.661088,1.202785,2.672703,0.355084,1.705658,-4.077558,-2.118504,6.155415,-0.049733,0.002474,0.57961,-0.009297,1.779918,-0.458202,-0.123608,-0.646312,-1.721359,0.545056,-0.28012,-2.838748,0.969586,-0.013766,yes
-47.64211,5.313305,1.060692,-5.256701,-7.086508,0.543084,19.42507,36.08463,-23.32331,-12.50926,40.05236,-34.35796,23.54667,-0.042807,1.62042,-0.842167,2.556633,-2.239597,2.723302,-0.163568,-2.977427,1.901906,-5.116975,-5.669272,4.188918,0.001671,0.477613,0.396544,-0.459203,1.065533,0.479425,-0.244247,-0.602341,-2.1093,-0.941314,0.579386,-0.587457,-1.911015,0.021385,yes
-46.74696,8.923398,0.931797,-2.569616,-5.53287,-2.926344,6.718166,18.00715,-30.14855,-25.67294,24.7221,-38.39367,23.68134,0.548592,0.912897,-1.60553,5.266858,-0.771324,-1.901179,0.782453,-4.219553,0.004496,-2.558599,-2.498304,-1.869844,0.051179,0.198346,-0.069849,-0.58914,0.091931,0.911252,-0.276964,-0.056417,-0.129109,-0.877438,2.239555,1.312645,-2.49206,0.00195,yes
-43.96301,11.02856,-4.187994,7.814752,-2.539479,6.162723,12.60337,12.10536,-29.97496,-26.41858,29.6059,-48.94292,23.75366,1.24349,-0.122895,-2.211522,2.857737,1.041262,0.480839,2.617095,-3.950809,-2.621378,0.766662,2.117849,-5.904003,0.031138,-0.284042,-0.497139,0.118048,-1.417834,0.15115,-0.512837,-0.984914,0.549504,-0.574936,2.544343,0.705121,0.346404,-0.051064,yes
-44.14936,5.703139,-3.000339,8.955376,-3.496878,-6.898994,26.33054,14.23934,-30.1825,-20.2822,38.08559,-53.53761,23.70575,-0.399139,0.073931,-2.01728,0.871038,0.254741,0.939197,1.000289,0.196232,-0.419888,4.178399,0.551158,-1.258427,-0.054715,-0.118046,-0.390832,0.810895,-2.030128,-0.450896,0.281021,-1.86964,0.491992,-0.608449,1.083855,-1.084306,2.219115,-0.126252,yes
-42.72345,6.308961,-8.030849,3.269489,-2.898196,4.933605,22.70435,18.21449,-36.41323,-11.37132,43.95985,-56.306,23.69016,-0.989152,-0.445793,-0.046053,-2.334627,-1.996878,-1.261071,-5.197054,-2.437799,-0.760582,4.236239,-3.668397,5.61523,-0.200702,0.219916,-0.634041,1.411506,-1.075675,-0.297252,-0.574906,-0.994734,0.191005,-0.19269,-0.267438,-2.174409,2.131213,-0.153387,yes
-49.36243,11.65285,-7.233177,4.058206,-4.079808,2.384201,6.669119,15.93374,-29.02885,-12.30457,20.30091,-41.00426,23.43952,1.074685,-0.879813,1.366208,-2.287602,-1.506736,0.374883,-4.658671,-2.516098,-3.968146,1.125888,-5.026711,3.466113,-0.46416,0.810496,-0.751092,1.204415,-0.092615,0.886209,-0.274553,1.162472,0.216324,-0.619474,-0.514074,-0.68181,-0.489367,-0.055952,yes
-46.30224,5.824743,-2.301841,-1.409797,-12.23241,-4.784232,-3.551195,-0.930834,-34.35469,-9.226201,20.15626,-27.13345,22.88326,1.606161,-2.81623,3.154262,-0.941317,0.435742,-2.111531,0.472904,-1.63962,-1.810697,0.955726,-5.965261,2.389789,-0.531075,0.061591,0.12687,0.277323,0.746876,1.355429,-0.159219,1.638375,1.52035,0.647269,-0.464537,0.370163,-1.96802,0.122415,yes
-36.98655,1.546184,0.966198,-0.142991,-6.363455,-0.165662,16.16496,11.23152,-51.05249,-15.72532,24.85384,-50.79332,21.78839,2.355683,-2.496311,2.404636,-0.288692,3.469475,-0.008337,3.977672,0.878763,-2.992199,3.248286,-1.709459,-2.092541,-0.169286,-1.250826,1.031745,-0.572443,0.668058,0.544501,-0.729821,-0.719923,1.382736,2.30089,-0.474299,1.007946,-0.511918,0.281395,yes
-40.88059,-2.718857,3.640772,0.663501,0.422336,-4.349117,20.32095,12.3675,-34.45489,-4.882318,11.85709,-39.46252,21.86035,-1.321699,0.996808,0.821349,0.4003,2.29216,-1.865555,-1.323352,3.466519,1.987792,0.852355,-3.47621,-1.445544,0.263935,-1.139348,1.420254,-1.150705,0.119462,-0.641785,-0.122822,-2.234912,0.461579,1.845587,-1.031304,1.978827,-0.569764,0.233063,yes
-40.29484,3.443097,1.818695,1.578094,6.940196,2.124961,14.6214,13.67839,-43.93975,1.764917,15.90321,-45.30243,23.10454,-3.715518,2.372393,-0.329551,0.381878,0.287561,-3.397209,-7.360159,1.844513,5.637063,-1.193923,-1.231505,2.824189,0.545312,-0.497407,0.503187,-0.83216,-0.44516,-1.314921,0.281685,-0.863628,-0.440725,0.941113,-1.054241,1.989586,0.019434,0.011607,yes
-51.25659,9.860325,1.378656,-0.268838,-7.42343,-15.25732,-9.396175,15.17833,-27.9721,-13.70954,7.250528,-37.10661,23.54486,-1.05498,1.850685,-1.23217,-0.679292,-1.182224,-1.031204,-5.03274,0.1854,3.10261,-1.979687,3.689894,-2.917398,0.276941,0.809891,-0.600947,-0.377841,-0.582918,-0.207677,1.80855,2.436251,-0.985939,-1.602553,0.497763,2.391985,-0.32399,-0.139443,yes
-50.37614,7.118556,0.449499,2.232566,-1.002766,-11.69761,-5.777269,19.04867,-26.10858,-17.28132,20.9996,-37.85033,23.6727,-0.264712,-0.407313,-0.729404,-1.974695,-1.367938,0.982915,1.514226,0.315699,1.155954,-0.606897,4.65542,-1.259443,-0.117753,0.663631,-0.489525,-0.18585,-0.393335,0.538741,2.329804,2.94353,-1.026535,-1.990501,0.477311,-0.033628,0.53695,-0.13379,yes
-41.11484,4.69684,-1.83548,-3.060194,-1.517302,-2.593853,5.356588,10.60936,-27.85743,-5.257635,27.75836,-57.77556,22.96098,1.002351,-0.618073,-0.867931,-1.336005,2.081525,4.987134,6.420709,-0.69877,-3.784418,3.047656,5.540252,-1.023676,-0.101748,-0.216211,0.264383,0.004935,0.542141,0.296426,0.963282,0.467687,-1.003404,-0.13913,-0.713761,-2.220292,2.512172,0.017054,yes
