@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-32.98839,-19.90887,-28.99095,-27.40421,4.569482,33.88187,1.327725,-27.36471,-2.101748,-16.38719,15.90042,25.36095,26.346,0.539371,-1.040167,-0.922426,-0.573214,0.139875,-0.135889,2.246404,3.986577,3.352182,4.723417,-4.425445,-2.533129,0.000312,-0.019514,-0.098284,-0.089866,0.34453,-0.203852,-0.224354,0.178699,0.164119,-0.403768,-0.389545,0.173087,-0.109791,-0.000405,yes
-30.0314,-21.62083,-30.39588,-27.78062,3.436908,28.59494,0.698171,-22.33483,1.847194,-14.56555,-6.875581,14.0647,26.34863,0.089357,-1.431546,-1.438668,-0.295799,1.167696,1.004387,2.754389,5.916297,2.972828,4.812021,-4.395672,-3.255622,-0.000675,0.193768,0.213015,0.288584,0.821194,-0.807802,-0.794589,0.130558,-0.481383,-1.311215,-0.984148,0.615566,0.42637,-0.000642,yes
-31.77003,-24.25372,-32.90062,-30.08207,5.835145,35.84589,12.87452,-9.946773,12.68469,6.319066,5.161204,18.34343,26.34624,0.666807,-1.335897,-1.113633,1.010727,-1.393293,-1.827794,2.885908,3.84231,1.523019,2.73139,-3.574894,-2.72084,-0.001217,0.637723,0.963881,0.867616,0.629747,-1.467737,-1.273958,-0.484323,-1.675966,-1.950184,-1.411216,-0.01413,0.554775,-0.000673,yes
-33.15078,-24.89417,-34.22946,-27.54427,9.775132,37.92179,9.326272,-6.492197,5.369173,-3.680218,-0.708327,12.5916,26.3425,1.444492,0.172774,0.616098,2.740785,-3.132552,-3.262879,2.579443,1.651796,-2.289312,0.798692,-1.772889,-0.307422,-0.002131,0.766301,1.536284,1.193901,-0.323833,-1.432469,-0.719524,-1.109275,-2.304806,-1.526638,-0.773935,-0.329134,0.492335,-0.000471,yes
-28.09466,-24.95168,-32.64233,-22.46874,-5.566094,20.07947,11.44322,-16.07448,3.752358,-8.172907,-5.057674,12.4933,26.34298,3.050418,2.977075,2.38827,1.057229,-5.048684,-4.372046,-0.087739,-2.261004,-3.767666,-0.326001,-5.807485,-1.233355,-0.002326,0.363849,1.463979,0.872286,-1.271425,-0.323801,0.715813,-1.090836,-1.335925,-0.581003,0.178807,-0.228515,0.200283,-0.000154,yes
-24.64663,-20.40798,-27.44454,-17.88336,-6.525233,20.16375,14.31104,-11.01199,-5.1332,-3.326102,-10.63059,15.45265,26.33961,2.729055,4.093387,2.779887,-1.938213,-4.166951,-1.321108,-1.305163,-2.556073,-2.015019,2.471043,-4.925046,-1.53769,-0.002475,-0.447578,0.224352,0.18017,-1.373154,0.526283,1.032954,-0.899582,-0.405385,0.854058,-0.183894,1.044184,-0.185653,-0.000211,yes
-20.77001,-11.61144,-24.35173,-29.62638,-11.25809,22.86467,9.943442,-18.99189,-0.902455,4.512002,-18.91509,10.74613,26.33606,1.843772,4.023693,2.1659,-3.0069,-2.495097,0.780387,-0.625969,-0.733378,-1.51914,2.789249,-3.141392,-1.10429,-0.001816,-1.210602,-1.453216,-0.512236,0.14377,1.195484,0.386701,0.278741,1.189689,0.997003,-1.190474,2.64886,-0.08326,-0.001508,yes
-23.16783,-11.09735,-24.47532,-33.65652,-8.213622,29.92365,3.550344,-17.81386,-2.378515,2.332545,-18.40485,5.776738,26.33358,-0.190073,0.771226,1.628134,-2.092921,-1.777929,-0.674324,-1.649349,-1.138941,0.856713,-1.678402,2.114986,-1.300218,-0.003442,-1.371417,-2.258984,-1.026335,1.339829,1.588113,-0.183514,0.760228,1.66944,0.552661,-1.780566,2.508626,0.347616,-0.003127,yes
-19.6152,-9.488531,-23.29743,-29.61666,-17.19738,19.10146,13.69372,-16.34044,-5.220686,2.944012,-16.8775,11.80981,26.33691,-1.543027,-2.627927,0.402965,1.853434,-0.265775,-2.761934,1.478057,2.978873,-0.218516,-4.203646,3.916803,-1.768392,-0.009382,-1.209187,-1.783058,-1.129928,1.273632,2.093049,0.639968,-0.062872,0.403089,-0.182875,-1.571932,1.648148,0.876259,-0.003989,yes
-26.1744,-17.61331,-19.83101,-28.35282,-12.44524,18.67374,4.189157,-18.03243,1.309481,-10.93412,-1.07445,8.419724,26.32197,-2.434633,-3.875724,-1.470322,2.330764,2.658953,-0.467518,1.443964,3.935002,0.097972,-2.935339,4.088987,0.532442,-0.014329,-0.451101,-0.174883,-0.920163,0.417343,1.889482,1.63414,-0.653315,-1.037314,-1.037414,-0.152377,0.108781,1.615483,-0.002352,yes
