@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
-39.18716,-14.40109,-12.28019,-17.90011,-2.087712,23.65298,-0.966283,-14.68449,13.75935,-28.27618,-9.346766,-3.481379,25.58,0.522755,0.176231,-1.149637,-1.977277,-2.109873,-0.911615,-1.64231,-0.433744,3.194654,5.434103,1.689719,3.379612,-0.011586,-0.063737,-0.095579,-0.027366,0.557844,0.340101,-0.22722,0.281905,0.71084,-0.849161,-1.460665,0.057074,-0.011619,-0.003201,yes
-36.29926,-10.96429,-15.90466,-24.03034,-10.81392,17.68069,-6.862751,-16.5149,22.80583,-5.970591,3.629289,13.68236,25.5542,0.253929,-0.098545,-0.974241,0.048266,-0.645856,-2.712106,-1.323109,2.156677,0.715595,2.89841,2.507122,5.141183,-0.02152,-0.062367,-0.028166,0.240081,0.655641,0.398775,0.252505,0.638364,0.312475,-1.424591,-3.090575,-0.552181,-0.911397,-0.001317,yes
-38.01733,-15.23834,-16.21614,-24.72138,-8.27397,22.08105,-6.2296,-15.93801,25.20938,-12.25846,-7.386199,4.834813,25.53498,0.338485,-0.164276,-1.374166,-0.200828,-1.141379,-1.147472,-0.392387,1.825248,0.188379,-0.601374,1.566385,2.440732,-0.022626,-0.003668,0.315304,0.598459,0.615157,0.047592,0.288987,0.647914,-0.4586,-1.291954,-3.457373,-0.514777,-1.080162,0.002005,yes
-38.50243,-14.47519,-15.18342,-14.24814,-2.22386,10.87841,-4.950168,-3.274345,11.61231,-21.79299,2.208559,18.06644,25.49492,0.303058,0.205655,0.163033,0.412702,-0.600243,0.468836,0.92455,-0.000865,-2.425163,-7.001035,-1.009521,-0.707934,-0.012653,0.044563,0.491084,0.841003,-0.162673,-0.638167,0.853931,0.532542,-1.605032,-0.248091,-2.152849,-0.492419,-1.258382,0.006538,yes
-36.39315,-13.46702,-19.51164,-23.79535,-12.08963,21.31676,-3.884507,-12.17853,20.29801,-23.37185,-0.804474,6.530238,25.49651,0.479849,1.600651,1.274019,0.916292,-1.894718,-1.057151,0.47343,-1.647971,-1.694735,-6.90304,0.874156,0.903361,-0.005996,-0.178009,0.282062,0.985865,0.290844,0.099417,0.053755,0.18813,-0.906223,-0.16654,-0.016262,0.124532,-0.129555,0.007307,yes
-35.59606,-10.82168,-13.44175,-22.42984,-11.9073,20.40701,-3.41255,-18.39896,13.1357,-35.41907,-4.709179,9.294975,25.51016,0.406063,1.474412,1.906681,-1.32366,-3.460019,1.512386,0.906693,-4.131874,0.416698,-4.715,0.39114,-0.38204,0.002853,-0.402807,-0.431464,-0.061272,-0.039812,0.683732,-0.341816,-0.131265,0.487667,0.833876,2.415803,0.373716,0.070257,0.005601,yes
-37.07127,-9.061843,-10.71687,-16.04907,-12.90584,12.03099,-4.631258,-16.61555,15.97401,-39.96062,0.443449,13.73735,25.49737,-0.603061,0.611657,2.683334,2.121573,0.785596,-1.400472,0.557191,-0.640363,-2.06525,-1.8257,1.488714,1.630008,0.006157,-0.417784,-0.975328,-0.835102,-0.323054,1.158319,-0.291859,-0.095593,1.804667,0.922027,3.19534,-0.364792,-0.911932,0.003923,yes
-36.13305,-9.305727,-10.0474,-24.73958,-19.11585,23.08322,-0.043329,-21.7152,15.8578,-37.0736,3.540296,12.55269,25.50875,-1.169521,-1.457168,-0.847986,-0.388998,1.478262,-1.068585,0.226343,1.933666,1.929475,2.539313,0.551782,-0.719971,0.009277,-0.267288,-0.875704,-1.177759,-0.006653,1.365391,-0.623503,-0.126849,2.493547,1.057214,2.51668,-0.671354,-1.004801,0.002169,yes
-39.13996,-11.16672,-7.792146,-12.03261,-4.557379,12.97629,-2.783165,-13.72222,8.610711,-31.67309,2.514357,13.05142,25.52801,-0.821278,-1.810199,-1.524156,-1.16631,1.427735,-1.225961,0.335638,4.342593,2.159011,5.446505,-1.030128,-3.487336,0.010407,0.288574,-0.068238,-1.063646,-0.550719,0.133052,0.307271,-0.405442,0.53715,1.106096,0.231129,-0.57438,-0.399758,0.000626,yes
-40.40932,-17.05508,-19.14404,-26.38306,-8.690226,14.59143,-3.204881,-10.1773,26.46473,-26.86627,-2.985724,6.038082,25.54123,-0.821267,-1.693179,-1.878367,0.287015,3.045865,-1.692385,0.383225,5.844386,3.590637,4.232301,-1.706208,-2.847373,0.011571,0.628726,0.939934,0.053971,0.413276,-0.008962,0.550029,-0.835997,-1.530581,-0.624279,-2.171597,0.30181,1.337559,-0.000991,yes
-39.03953,-14.23816,-13.78933,-21.05888,-10.97997,10.14708,-1.372291,-0.671537,21.4656,-17.83176,-1.444179,-0.442028,25.53317,0.66568,0.38847,-2.119707,-0.97003,0.667056,0.447783,-1.548462,0.090027,2.634648,-1.516548,-0.25419,0.69492,0.008139,0.548755,1.065401,0.389145,0.193041,-0.180325,1.179276,-0.632049,-3.098744,-0.972879,-3.336587,0.922104,2.409854,-0.000959,yes
-40.2896,-16.2359,-16.44064,-18.79137,-0.67523,16.0359,1.167361,0.981382,27.38354,-22.83276,-3.011478,5.062543,25.56402,1.230631,2.143169,-0.280356,1.579242,1.813791,0.844687,-3.011592,-3.592958,-1.429735,-4.837147,1.672865,3.876695,0.005454,0.205985,0.559071,0.754553,-0.412424,-1.06494,0.841129,0.09556,-2.469988,-1.240308,-1.775301,0.774312,1.257519,-0.000035,yes
-35.87142,-9.633958,-19.74238,-20.67861,-5.229597,14.49297,-12.71159,-18.85143,21.32454,-41.27258,1.256284,17.01379,25.5573,0.896547,1.59863,-0.377439,-0.847219,1.142147,3.401886,-1.127199,-6.432456,-0.195196,-6.701706,1.890856,5.1999,0.008673,-0.415045,-0.417824,0.982683,-0.531213,-1.272681,0.060623,1.284282,0.046899,-0.639284,0.991013,0.065297,-0.731948,0.00135,yes
-35.84022,-8.641335,-17.5693,-18.67698,-2.49646,16.64192,-12.59319,-19.05214,19.38658,-39.33159,4.028371,16.69365,25.55643,0.093225,0.497094,1.023266,-1.836513,-2.516381,1.036209,0.650396,-3.244312,-1.19598,-2.051624,1.092829,1.187732,0.011128,-0.514868,-0.72924,0.789665,-0.536269,-1.749086,-0.637645,1.431385,1.613415,-0.120097,2.517075,-0.281194,-1.790891,0.001932,yes
-36.78149,-10.04229,-15.1122,-25.35217,-4.358622,26.8535,-0.128008,-22.81706,24.4881,-43.09087,4.490178,19.74192,25.58033,-0.840841,-0.877612,2.141896,-1.918219,-3.53126,0.655136,3.041957,0.1502,-0.678651,2.045754,0.362313,-1.62034,0.01205,-0.214433,-0.393806,0.439882,0.735962,-0.711134,-1.289433,0.33505,2.447544,-0.090646,2.814933,-0.597552,-1.838676,0.003059,yes
-39.36845,-13.54626,-13.6394,-25.63716,-13.69262,15.03668,-1.872454,-13.25737,19.82186,-32.18174,0.83572,9.637137,25.60815,-0.475013,-0.264911,2.408302,-0.566604,-4.594935,-0.970163,2.060752,1.18279,-1.788495,3.374498,1.031167,-1.667642,0.013424,0.158492,0.052356,-0.228141,1.351448,1.020433,-0.757911,-0.768596,1.254462,0.494919,1.335022,-0.426985,-0.080009,0.004673,yes
-38.31151,-11.56955,-10.99785,-26.78962,-17.28782,18.57127,-2.862175,-20.99782,17.71365,-34.61874,4.664172,12.44034,25.59169,0.108502,0.010603,1.129454,2.197636,-1.374247,-2.042095,-0.157129,3.591712,-0.352169,4.659898,-1.066073,-2.565794,0.022818,0.263783,0.077329,-0.863299,1.067761,1.967723,-0.578746,-1.527019,0.258881,0.728781,-0.164398,-0.700097,0.715762,0.006438,yes
-37.45028,-9.202259,-7.584961,-20.79128,-19.00654,15.93222,-0.922346,-14.04781,13.83133,-26.69517,9.097211,12.00623,25.61787,0.411014,0.314768,0.388782,2.862798,1.507276,-1.404732,-1.593039,1.307244,1.115374,3.316413,-0.327906,1.260413,0.029109,0.081204,-0.243258,-1.172433,-0.222527,1.570641,-0.305242,-1.525107,-0.648137,0.968828,-1.574515,-1.076385,0.807406,0.00397,yes
-37.19806,-12.16128,-12.49215,-16.78693,-8.572899,16.19526,-1.388705,-4.463275,25.72252,-22.53466,-4.970934,5.728402,25.68956,0.035061,-0.780808,-1.16484,1.705887,3.256248,-2.021309,-2.766241,1.382378,1.513318,1.252805,-2.458633,0.494441,0.036399,0.01283,0.056667,-0.639408,-1.127314,0.350483,-0.174131,-0.840533,-1.043243,-0.259108,-2.573503,-0.362757,0.61697,-0.00235,yes
-37.8701,-11.67656,-10.94834,-16.32451,-10.5137,9.201032,-10.57438,-14.98842,21.3943,-21.64171,4.013745,19.29517,25.70476,-0.032273,-1.085497,-2.306717,-1.433363,0.943021,-2.506764,-4.260227,-0.953229,2.122901,-2.79453,-3.65448,0.839268,0.026484,0.049538,0.471135,0.346043,-0.735875,-0.480626,0.27256,0.691226,0.216814,-1.108612,-2.208802,-0.254844,-0.689565,-0.007218,yes
-37.92629,-14.23644,-15.14036,-20.49357,-5.252992,11.83032,-11.86736,-13.61562,21.49876,-30.88144,-5.087262,11.26808,25.73025,0.394294,0.99407,-0.719836,-1.290853,0.660295,-2.361733,-3.026198,-0.494265,-2.151474,-5.152148,-1.216569,0.729627,0.012378,0.125611,0.75583,1.299458,0.331358,-0.802671,1.10884,1.764239,0.669538,-1.227435,-0.397277,0.417674,-1.308225,-0.011234,yes
-37.24752,-13.59216,-17.79444,-26.10477,-15.95139,5.58087,-16.98415,-14.23778,26.55772,-36.49443,-9.117023,13.43273,25.72995,0.479088,1.783005,1.896495,0.681792,0.402124,0.12828,1.99307,3.329632,-2.595288,-4.52512,-2.223157,-2.305004,0.005028,0.10794,0.364599,1.329413,1.208676,-0.163396,1.714966,1.944991,0.621769,-0.718722,1.92055,0.626154,-1.730245,-0.012852,yes
-35.53788,-6.233123,-12.66828,-18.35106,-2.552581,6.196668,-13.31481,-7.309917,12.38344,-40.86905,-4.488395,12.30776,25.73886,0.407434,1.56409,3.230846,2.305097,-0.486656,2.205369,2.928307,2.588637,-2.264762,0.131718,-1.085927,-4.474549,-0.009042,-0.105332,-0.77677,-0.084623,0.242757,-0.313535,1.35652,0.932592,-0.053341,1.135681,3.112314,0.261369,-0.846741,-0.014625,yes
-36.66887,-6.763195,-2.701907,-13.98681,-9.85329,12.65926,0.114691,-1.493111,12.97551,-39.27351,-7.401472,7.250313,25.7256,0.500855,0.452485,2.365005,2.812042,0.699519,3.784513,2.487476,0.614164,-1.414063,4.166285,-0.58903,-5.209869,-0.027064,-0.188855,-1.134278,-1.576641,-1.10622,-0.452371,-0.080555,-1.034142,-1.393249,1.325557,1.916997,0.388149,0.740982,-0.017013,yes
-36.17845,-9.830479,-6.532395,-15.02707,-10.73532,19.31797,-5.775251,-7.044775,16.96605,-28.83332,-11.37467,-8.01346,25.68721,-0.143251,-2.224518,-1.377208,-1.142193,-1.056077,2.59275,1.389561,0.596765,2.936321,6.063719,-0.726785,-2.051647,-0.044703,-0.329431,-0.884323,-1.858132,-1.782872,-0.30138,-0.888028,-0.965455,-1.252025,1.138836,-0.37873,0.553494,1.944242,-0.014059,yes
