@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute bellornot {yes,no}

@data
10.16687,-9.877017,-6.500719,1.108431,11.84546,-18.06531,19.30811,6.103315,-9.159576,-12.52378,-9.644854,-3.182,22.62859,0.563925,-1.851345,0.560269,0.617435,-3.746878,3.791622,-2.960589,-7.838315,-0.105761,-2.4672,3.337881,-2.274256,0.441098,-0.133449,0.133368,0.153174,0.577311,0.213502,1.024517,-1.212463,-1.180373,-0.124138,0.073547,-0.576232,0.997458,0.026439,yes
11.27674,-15.37911,-6.383005,-0.296125,4.103532,-12.16795,10.77723,-11.53856,-11.69542,-21.41012,-11.45707,-18.90392,23.72258,0.618528,-1.845231,0.403328,2.079671,-4.670557,6.145482,-4.792303,-11.36057,0.887511,-2.022649,2.481803,-1.042518,0.564202,-0.370537,0.26878,0.16066,0.288692,1.365902,1.077618,-1.152622,-0.203638,-0.294964,0.21298,-1.311741,1.811621,-0.035673,yes
12.43156,-16.3827,-3.75823,4.897885,-3.017962,-2.055888,8.770597,-24.26732,-8.420459,-20.41661,7.95066,-6.692323,24.28709,-0.13062,-1.187562,1.40461,2.772874,-2.217527,7.737279,-8.107046,-11.97905,-1.223088,-2.32174,0.884762,2.097165,0.511738,-0.545933,0.367449,-0.082695,-0.590271,2.368059,0.512394,-0.534367,1.854353,-0.462378,0.320622,-1.964808,1.575527,-0.116426,yes
12.12717,-15.85033,-5.855325,9.612059,-4.075607,4.657383,0.615348,-35.51422,-5.091578,-18.69061,-6.033593,-6.639431,24.62035,-0.94149,-0.839339,0.941397,0.983175,2.317957,7.206885,-6.150468,-6.786136,-1.021917,-1.47503,-1.994264,4.59814,0.227411,-0.514198,0.352436,-0.456361,-1.642439,2.470181,-0.617965,0.774794,3.876401,-0.481054,0.203096,-1.212602,0.641162,-0.18025,yes
9.088562,-15.57922,0.258489,10.01871,4.847398,12.20842,-16.14618,-41.80412,-18.57693,-25.49224,-7.932781,1.17158,24.7384,-1.385731,-0.517046,-0.12224,-1.78567,4.599158,5.822888,-4.953342,-0.85377,-1.462939,-1.1379,-4.248125,2.783052,0.027362,-0.183698,0.281204,-1.022344,-1.843249,1.197005,-1.365808,1.951987,4.237087,0.571409,0.350606,0.113653,-0.521657,-0.158653,yes
8.240794,-19.97755,-3.68438,2.059337,11.76064,16.73433,-7.516719,-36.70084,-11.72676,-26.24746,-13.48667,0.154831,24.63398,-1.324908,-0.418308,-1.115051,-3.853255,4.272007,4.012853,-2.495184,2.458797,-1.397834,-1.599088,-1.014764,1.820346,-0.094859,0.161258,0.48706,-0.810802,-0.87924,-0.211417,-1.655815,1.40033,2.761123,0.544081,0.127124,1.30442,-0.909518,-0.072358,yes
7.446086,-16.90432,-5.4549,-0.254105,12.05971,21.02008,-11.93008,-27.94286,-12.41756,-22.32769,-9.563427,3.825807,24.41709,-0.857402,0.007945,-2.678886,-4.025155,2.790472,2.505256,-0.174753,4.583917,1.821914,-0.506683,0.963275,0.877776,-0.120389,0.399746,0.555773,-0.256874,0.166528,-0.644239,-1.730081,0.887846,0.864197,0.318956,-0.205293,1.284948,-0.663767,-0.001771,yes
6.323863,-17.27932,-8.573884,-4.517806,13.67827,20.31581,-13.96862,-30.15086,-15.16044,-28.26832,-10.29209,1.135187,24.30671,-0.399365,1.333464,-1.834291,-2.293282,2.165214,0.586625,-1.538112,4.300635,0.05606,-1.155019,1.922136,1.003186,-0.060504,0.348773,0.342921,0.130728,0.509483,-0.503879,-1.657885,0.248969,-0.421363,-0.065134,-0.301631,0.380836,-0.580639,0.029639,yes
5.760017,-16.8886,-10.69119,-6.818489,17.84094,22.94395,-13.794,-22.15953,-7.750529,-27.01521,-4.713696,5.070284,24.30008,0.150228,1.385934,-1.046988,-1.733015,2.431359,-1.114404,-0.992647,2.546293,-0.595109,-2.386398,0.708166,-0.127205,0.001327,0.162612,-0.015035,0.397939,0.400007,-0.209632,-1.177123,0.340392,-1.095353,-0.335721,-0.188827,0.105665,-0.278611,0.022507,yes
7.087003,-13.31808,-10.23769,-6.124878,19.69609,18.70552,-14.27532,-18.08933,-13.77998,-29.67879,-6.300855,4.548524,24.38996,-0.084859,0.607299,-1.277361,-2.451908,1.932171,-2.466743,-0.84139,1.370795,-0.514994,-2.167384,1.01697,-0.580357,-0.007522,0.067881,-0.438443,0.406235,0.4705,-0.300297,-0.109506,1.100197,-1.034366,0.490239,0.287261,0.300094,-0.042616,0.000782,yes
