@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catordog {cat,dog}

@data
1.139298,-51.7075,-0.512139,-52.24618,44.12619,-30.57125,6.044383,-21.95407,-8.335027,2.903968,-14.19856,25.16771,23.41607,-0.774908,1.442746,-2.218645,-1.584655,1.866846,-1.499952,0.007998,0.200309,2.370953,-3.09368,3.236499,1.679956,-0.047968,0.004162,-0.47305,0.229088,-0.077992,-0.438441,-0.833533,1.213215,-1.003369,-0.131868,-0.215207,1.886077,0.129868,0.000535,cat
-2.979206,-47.8201,-11.1141,-48.47365,35.28114,-22.76964,-14.01866,-19.74521,-8.99429,-7.250449,-4.643271,23.81207,23.41006,-0.454021,0.011861,0.219153,-0.472811,2.070122,-3.054568,3.357225,-1.539632,1.07215,-1.730606,5.02549,1.210646,-0.005545,0.234281,-0.644227,0.769974,0.078918,-0.649965,-0.923444,1.963174,-1.406685,-0.577808,1.440359,-0.301638,-0.676276,0.003562,cat
-0.80564,-54.6036,-4.827441,-61.00508,49.83018,-36.22353,9.601072,-26.04194,2.076868,6.130468,-3.2929,32.68485,23.34974,-0.603954,-0.380202,-0.26575,-0.039734,-0.91981,-2.57326,4.914567,-3.100942,0.72992,1.921615,2.982282,0.271007,-0.030527,0.202592,0.092618,0.396221,0.804996,-1.342581,0.518413,-0.499195,-0.198263,-1.327468,1.280073,-2.306677,-1.518807,-0.000114,cat
-0.457348,-52.5201,0.599377,-50.82354,45.93391,-36.36991,16.02157,-36.74963,-6.748893,3.570985,2.918359,23.62431,23.44719,0.17898,0.39108,0.860427,0.368965,-0.893412,-2.813741,4.643172,-3.35194,-0.817781,2.63117,-1.97448,-2.703444,-0.028383,0.071722,0.307947,-0.39474,0.556503,-1.243338,1.439049,-2.249161,1.294141,-0.800415,0.219664,-2.215575,-0.996814,-0.004433,cat
-3.141403,-51.25851,-7.69763,-51.2699,34.20075,-36.63742,15.5971,-28.95657,-5.808124,7.101328,-3.06797,26.61663,23.24487,-0.078449,1.716227,-0.558175,2.019439,-3.364293,0.9717,-3.130951,0.115149,-3.32142,1.125799,-4.796903,-3.957035,-0.03712,0.144212,-0.304424,0.178731,-0.009762,0.335654,1.121229,-2.134917,1.278473,-0.124279,-1.180129,-0.51716,-0.251488,0.016415,cat
-0.916425,-47.53724,-5.376872,-51.49641,38.62879,-36.6314,6.199181,-35.0476,-9.140699,5.419971,-14.62814,13.32896,23.32058,-0.358164,0.503383,-1.608333,1.280117,-2.924326,2.3682,-3.865819,3.323029,-0.904253,-0.234376,-2.162794,-1.659405,-0.024415,0.034063,-0.930728,0.268684,-0.461931,0.703135,0.600017,-0.892594,0.741362,0.684715,-1.113875,1.119331,0.793315,0.036678,cat
-0.968345,-48.5139,-4.630191,-50.57145,36.66127,-31.23429,-1.142491,-26.31721,-13.33433,10.83497,-18.50416,18.04735,23.22745,0.38568,-1.958471,1.862284,-0.544119,1.773918,0.441914,-1.50552,-0.046064,0.151764,-2.546258,0.49064,-1.508454,0.049565,0.165135,-1.168507,0.717917,-1.143993,1.525145,-0.561277,0.845116,-0.712787,1.50765,-0.433448,1.159538,0.645658,0.049862,cat
-3.334699,-51.37549,-8.976008,-44.77218,30.08202,-27.23048,5.062274,-21.45416,-7.507057,0.532285,-0.177513,19.61193,23.33383,0.117233,-2.425212,0.993618,-0.65891,0.053157,0.451235,-0.632513,0.435477,0.869204,-1.102177,0.978402,0.038842,0.111665,0.242904,-0.223752,0.620308,-0.924406,1.216005,-0.292428,0.177743,-1.311052,1.156157,0.520373,-0.660242,0.002231,0.031782,cat
-0.003865,-59.13174,3.41336,-57.35261,47.34373,-39.12831,8.637958,-35.9836,-5.866127,-3.186119,-7.840084,15.93288,23.48607,0.509527,-2.662013,1.730432,-2.731013,2.77269,-0.876201,-0.522024,-2.005009,3.330101,-0.607541,-0.569812,-1.577868,0.144152,0.123717,1.185822,-0.657457,-0.090125,0.080481,0.565435,-0.443968,0.081319,0.677722,0.732344,-1.157582,0.63753,-0.020945,cat
-0.812501,-54.35438,-4.430556,-51.40039,33.55335,-30.42822,-1.853607,-28.03702,-8.528782,6.919632,-15.06817,14.58041,23.74959,0.794431,-0.263607,1.559134,-2.248466,2.656314,1.565117,-3.468852,-2.252757,3.28736,1.398133,-4.933779,-1.613543,0.0872,0.160734,1.268279,-0.539985,0.241922,0.028781,0.198433,0.206641,0.211064,0.230984,-0.151102,-0.049965,0.744781,-0.070051,cat
0.318193,-60.33451,1.749243,-60.91241,48.78906,-34.01642,-0.294672,-33.05083,3.827042,4.603589,-13.9079,12.67377,23.74032,0.665663,2.889839,-1.707757,-0.199967,0.874743,2.712147,-2.307189,1.704647,2.331294,-0.134694,-2.341179,2.505387,-0.04293,-0.032637,0.864527,-0.61507,1.065087,-1.210861,0.102132,1.273478,0.624923,-1.011997,-0.240644,1.472417,0.967909,-0.083581,cat
0.476428,-52.09214,-0.348278,-54.23461,42.64092,-21.96084,-7.815668,-34.18433,4.08316,3.628093,-21.8125,13.17377,23.64271,0.842832,1.140259,0.012787,-0.714822,1.146038,-0.350774,1.293273,-0.364028,2.52353,-2.094111,1.614262,1.721118,-0.145048,-0.149389,-0.161757,-0.223905,1.003185,-1.357425,-0.774438,1.943594,0.396957,-1.44241,0.140283,2.213325,0.091271,-0.048139,cat
2.679986,-45.81367,-7.166564,-56.93534,47.17365,-29.80127,0.083043,-24.38671,-0.51563,-2.213819,-16.17381,29.16313,23.32487,0.322141,0.958688,-0.571743,1.827602,-2.526479,0.592404,3.464305,0.175241,-1.347967,-0.064641,3.518251,1.594345,-0.157629,-0.187033,-0.84615,0.356531,0.62683,-0.957661,-0.374815,0.740565,-0.777542,-0.89266,0.68677,0.810021,-1.555253,0.010298,cat
2.220763,-55.91351,0.09128,-56.96304,40.09124,-34.28966,4.423901,-34.18922,6.260201,-0.142222,-5.863904,14.94131,23.23208,0.219249,-0.106817,-0.128396,1.753676,-2.430203,-1.247201,3.363372,0.496731,-2.085057,2.064521,3.203132,-0.701669,-0.096146,-0.051274,-0.137714,-0.109228,0.248001,-0.315208,0.376636,-0.943001,-0.057994,-0.527483,0.426996,-0.828209,-0.610171,0.036427,cat
1.056733,-53.63039,-1.329249,-50.41019,37.4315,-24.88999,10.90707,-32.17218,-4.001313,6.165541,-4.290942,19.76172,23.15749,0.042288,-0.717372,0.145489,1.699932,-2.125441,1.286286,0.360586,-2.613441,0.172287,1.219841,0.914491,-4.059486,-0.015891,0.154324,0.017692,0.004208,-0.732023,0.746148,-0.127365,-1.781281,-0.188282,0.604894,-0.614393,-1.356063,-0.030895,0.022973,cat
2.384298,-48.71786,-3.908916,-48.7288,35.36098,-30.65248,3.589179,-27.80794,-4.599282,9.761017,-11.73828,14.36613,23.24567,0.726386,1.289719,-0.891968,0.589018,-0.63052,1.185467,-1.869874,0.740343,-0.874013,-0.601372,-1.224903,1.497178,-0.033782,0.08386,0.089008,0.031868,-0.792022,0.842456,-0.090775,-1.054033,-0.206489,0.680987,-1.22378,-0.478379,1.002102,-0.012537,cat
2.809661,-52.99835,-4.439021,-52.55279,38.91158,-25.18842,2.303332,-40.64456,5.775548,-1.06623,-8.66417,9.153292,23.23862,0.840191,0.34888,-0.168918,-1.250186,0.30442,-1.260755,-2.825475,-0.887976,1.07098,-1.803659,-1.048048,0.340445,-0.073948,-0.113443,0.300126,0.011173,-0.303582,0.494706,-0.654485,0.512439,0.188651,0.276393,-0.506381,0.464354,0.919876,-0.031538,cat
4.97623,-49.78093,-2.813675,-52.94665,36.1986,-28.21311,-0.623603,-26.25132,-2.998296,0.466803,-9.801803,27.73141,23.0226,0.239599,-0.194904,0.188148,-0.731373,0.567148,-0.427556,-0.313764,-1.398449,0.870531,-2.542628,1.792506,2.108874,-0.129804,-0.340752,0.034749,0.101342,0.248253,0.221133,-0.486564,1.382859,-0.595854,0.535205,-0.357403,1.098763,-0.705214,-0.013146,cat
3.96172,-51.35446,-2.721458,-54.5522,38.53479,-32.41345,-1.113918,-37.39037,0.553095,1.794352,-10.49942,14.7813,22.89928,-0.281532,1.525571,-0.338704,0.842219,-0.250746,-1.179629,2.144727,-0.600792,0.681979,-0.341436,1.727554,0.234047,-0.125569,-0.166601,0.321245,0.19959,0.343532,0.005443,0.065821,1.114207,0.326928,0.446742,-0.044367,0.841966,-0.405768,0.004341,cat
3.006261,-50.51433,-3.826958,-51.38596,38.38511,-29.17775,3.728984,-36.42727,2.364597,-4.382414,-1.858122,22.09649,22.76632,-0.416514,0.875118,-0.300367,0.78408,0.752725,-1.287917,2.559319,-2.382519,1.99651,-3.1195,2.881109,-1.975691,-0.0737,0.077852,0.251777,0.282784,-0.111998,-0.251215,0.194623,-0.133452,0.675657,0.156843,0.314833,-0.168851,-0.445149,0.016294,cat
2.386984,-45.0038,-5.625898,-49.12204,36.56459,-30.60425,10.85067,-38.56054,6.503996,-0.3488,-3.998243,13.14099,22.73891,0.33524,1.420095,1.07329,-0.290254,0.238847,-0.501471,1.309019,1.238701,2.7417,-1.737057,2.617478,0.353886,-0.080293,0.233418,-0.351993,0.336598,-0.446815,-0.382554,0.226267,-0.810852,0.023604,-0.349971,0.243002,-0.69194,0.102288,0.016313,cat
3.681028,-48.58067,-2.863288,-51.74133,40.94733,-35.5573,6.190695,-37.57883,4.008804,-14.05912,1.353155,18.67311,22.73429,0.320472,1.11672,0.896073,-0.725126,-0.933722,0.206481,-0.563168,1.060091,0.624885,-0.270652,0.503288,-0.176793,-0.07097,0.182263,-0.502,-0.224039,-0.342313,-0.687255,0.010216,-0.618815,-0.417852,-0.670817,0.780459,-0.966718,0.084555,0.013742,cat
5.300539,-45.22081,2.163155,-55.82579,38.44792,-31.73103,4.200322,-30.62109,13.43949,-2.052577,0.982331,18.26242,22.51383,0.517066,-0.355196,0.746067,-0.637253,-1.320293,-0.795495,-0.348291,-2.204076,-0.382062,-0.550852,-0.543234,-0.153963,-0.04537,0.031882,-0.630414,-0.647231,0.053812,-0.591147,-0.241195,-0.135695,-0.650146,-1.145138,0.333155,-0.5292,-0.562291,0.021185,cat
3.151842,-44.82222,-3.241121,-51.65972,32.77484,-27.58195,4.238317,-35.09655,2.021273,-4.883787,-1.831971,18.65181,22.52401,0.403889,-0.747234,-1.256948,-0.753983,-1.903981,-1.089824,0.293901,-2.750389,0.204305,0.18969,-0.372125,-1.298993,-0.022452,-0.007528,-0.133632,-0.542547,0.221359,-0.36207,-0.056988,-0.066731,0.641287,-0.775025,0.154932,0.028516,-0.092058,0.019237,cat
5.236908,-48.659,-1.706646,-52.34911,34.04937,-38.56939,10.08541,-50.82207,5.58745,-7.690725,-5.12185,12.38182,22.61721,0.452942,-0.799996,-1.086357,-0.006764,-2.231758,-1.059291,0.202012,-0.106789,-2.7737,-0.301455,0.409182,-1.896469,0.001371,-0.076624,0.414915,-0.303751,0.26629,-0.386123,0.805072,-0.339727,1.813276,-0.847297,0.395265,-0.324925,0.421793,0.006063,cat
5.732288,-50.59775,-7.213129,-57.24958,33.6267,-37.58723,4.717659,-41.23029,8.956348,-10.2916,2.544618,15.11845,22.57034,0.314894,0.670962,-0.900448,0.066423,-2.288339,0.05344,-1.171975,3.21788,-2.054419,0.379309,0.169659,0.23417,0.001846,-0.081642,0.744464,0.239994,0.454806,-0.073831,1.144258,-0.300858,1.019871,-0.562663,0.119321,-0.852367,0.505598,-0.004851,cat
6.275024,-46.33303,-1.282625,-53.06467,26.8632,-32.02485,4.97071,-28.08816,-3.896548,-0.855948,0.839947,10.54676,22.49751,0.178444,1.01028,-0.950937,0.283993,-3.058727,2.658234,-1.313987,3.878168,-3.489185,1.330662,-2.438752,1.188423,-0.027204,-0.152915,0.551534,0.138639,0.397086,0.269358,0.802175,0.045193,-0.547168,0.591355,-0.253471,-0.810803,0.324996,-0.019291,cat
4.207256,-42.63039,-7.955372,-50.96982,24.92623,-30.58702,0.935793,-30.3741,-3.508825,-6.404629,-3.964573,20.74019,22.59308,0.132928,2.069949,-0.124689,1.37467,-1.859652,2.772707,-0.452387,0.356486,-2.251265,-0.029762,-3.209993,-0.313447,-0.032421,-0.017126,-0.141262,0.495072,0.138395,0.592056,-0.039019,0.263195,-1.074543,0.700521,-0.075685,0.010834,-0.388136,-0.03073,cat
6.891646,-47.59128,-6.090207,-54.06903,23.10597,-28.77833,5.406402,-36.85932,-5.62589,-2.980899,-14.06102,15.51307,22.46982,-0.220651,1.258179,-0.78104,1.324543,-1.099313,1.591953,0.068183,-1.411934,0.281499,-1.364275,-1.955007,0.00232,-0.077951,0.134378,-0.403344,0.454367,-0.122392,1.070778,-1.14722,0.345456,-0.504509,1.134911,-0.076767,1.207985,-0.084688,-0.023177,cat
6.088615,-39.61888,-5.432782,-49.87405,26.20705,-25.34696,2.237877,-35.06228,-1.435306,-9.377934,-6.054865,11.06806,22.42208,0.428811,-0.159297,1.489964,0.238122,-0.307764,0.391483,-0.547084,0.490215,-0.437158,1.348352,-0.018045,-1.113461,-0.126429,0.298151,-0.773186,0.240237,-0.600462,1.060894,-1.476209,0.265046,0.201675,0.598135,0.302078,0.834173,0.258976,-0.007736,cat
4.231091,-41.54789,-6.449119,-46.98984,20.72623,-26.68511,4.660582,-32.80375,-3.525811,-6.19067,-7.889941,15.39442,22.19326,0.702393,0.108183,0.513573,0.240305,1.519222,-1.887255,0.460641,1.288757,1.278315,0.257769,2.005197,1.164991,-0.096084,0.224606,-0.362279,-0.034891,-0.703649,0.865061,-0.808995,0.255719,-0.137458,0.596106,0.017675,0.100035,0.133467,0.020788,cat
7.68159,-46.44857,-0.326099,-53.3188,24.57728,-29.67621,-1.426715,-29.95082,-6.744654,1.942016,-7.140336,15.23221,22.09922,1.162159,-1.220982,0.42919,-1.08552,2.135551,-2.868736,0.676614,0.014513,0.241002,0.669603,-1.019231,0.400097,-0.062035,-0.139812,0.033732,-0.664567,-0.35154,0.106107,-0.150281,0.494746,-0.876162,0.684994,-0.79297,-0.767952,0.17373,0.039437,cat
9.607123,-43.63552,-6.075683,-51.14513,31.51697,-36.04998,9.541902,-32.97127,3.420358,-7.352028,-3.492295,19.25595,22.15083,0.535704,-0.022371,-0.425106,-1.531883,2.004334,-0.822912,0.734928,-1.861372,2.922947,-0.936524,-0.954242,-0.087126,-0.00621,-0.361199,0.235118,-0.329314,0.131031,-0.841132,1.049284,-0.288009,-0.573337,-0.282078,0.160337,-1.225039,-0.121062,0.033101,cat
9.211394,-44.67998,-3.473552,-53.22401,31.48944,-35.00821,3.180285,-34.90595,-3.703383,-5.449239,-13.34984,11.13778,22.13313,-0.186904,0.074638,-1.363531,-0.633485,-0.019785,-0.892093,1.789503,-2.315529,2.165497,-2.019351,-2.378085,0.381245,0.02582,-0.35689,0.465821,-0.151311,0.733154,-0.935086,1.260415,-0.585878,0.097851,-0.79595,0.601619,-0.468892,0.183106,0.017015,cat
6.14471,-42.54404,-7.000924,-54.69665,27.29182,-28.13368,6.031722,-39.63304,9.56829,-7.177662,-9.556398,17.00601,22.14526,-0.429071,0.635963,-0.236635,0.669443,-1.60877,2.370842,-1.535848,-0.412906,-1.094322,2.403934,-3.440572,0.569107,0.025496,-0.005508,0.21569,0.412793,0.827846,-0.532486,0.480913,-0.298767,0.457755,-1.724002,0.783696,0.041456,-0.291307,-0.005571,cat
8.478277,-46.62112,-6.681131,-54.71046,26.59093,-38.09483,9.275889,-38.19757,1.008864,-8.241923,-15.99871,18.2634,22.2311,-0.139903,0.778954,-0.4216,1.479588,-0.733329,1.836462,-1.117386,-0.220464,-1.730114,2.007468,-2.120526,0.987512,0.007186,0.184582,0.086176,0.901554,0.27654,0.197687,0.116797,0.091092,0.063962,-1.13841,0.166352,0.691991,-0.896577,-0.022968,cat
7.82833,-39.48513,-5.655069,-47.05468,25.92237,-22.65246,-1.185142,-33.38999,-4.407376,6.063982,-19.37072,18.53867,22.22932,0.484662,0.703923,1.167892,1.550812,-0.301321,0.217376,0.694538,-0.620129,-3.749257,0.968548,-0.875743,-1.846794,-0.024749,0.180403,-0.252597,0.566235,-0.453349,0.559652,-0.735252,0.674202,-0.303952,0.602757,-1.988648,1.230096,-0.88435,-0.025438,cat
7.670072,-42.31467,-6.25448,-49.64706,28.50752,-28.56651,1.201789,-39.1298,-5.366119,-2.03272,-19.04531,15.30901,22.12702,0.279137,0.471538,2.441978,0.308529,0.314925,0.768627,1.129771,-1.892107,-2.199086,-0.469899,-0.200544,-2.893688,-0.063898,0.017632,-0.252135,0.221054,-0.622014,0.415681,-0.277158,-0.03848,0.070593,1.555223,-1.920813,0.965551,-0.524016,-0.009996,cat
8.972124,-41.17765,-1.374792,-49.4743,24.82693,-31.81096,13.54146,-42.26757,-5.990503,-5.439523,-12.41181,9.249232,22.07355,0.263423,-0.473313,1.162751,-1.011771,0.665363,-0.771498,0.711581,-1.096844,2.153947,-6.300622,1.749914,-1.912041,-0.066153,-0.040734,-0.065657,-0.512912,-0.451452,0.501698,0.127181,-0.641203,0.773089,1.797401,-0.819023,0.323951,0.679523,0.006334,cat
9.302065,-43.41717,3.388621,-51.95801,28.71328,-29.67244,7.561445,-43.21932,-9.195001,-4.839664,-20.48088,8.439681,21.98949,0.058876,0.106896,0.68624,-0.349191,0.861736,0.945108,-1.318305,0.370861,3.094401,-3.96201,1.394402,-1.599944,-0.022094,0.02885,0.137373,-0.736475,-0.19915,0.225894,-0.002904,-0.43141,1.023485,0.704124,0.615583,-0.123399,1.139549,0.014582,cat
8.329449,-41.30044,-4.662866,-50.95806,29.1463,-25.95698,-0.807064,-36.82944,8.276798,-24.03566,-9.903368,12.41313,21.96732,0.391121,0.557959,-0.518798,-0.377586,1.933763,0.765038,-1.287438,2.113832,2.591004,-1.380513,-0.053459,0.903947,-0.013982,0.143023,0.098079,-0.217792,0.013834,-0.056215,-0.212142,0.374629,0.465135,-1.200255,2.363662,-0.869181,0.89125,0.011001,cat
8.285791,-41.7188,-1.179245,-50.65113,30.65651,-26.76796,1.784529,-39.99456,2.972233,-12.5447,-13.32752,5.727336,22.06967,0.359536,0.642767,-0.399623,-1.004312,0.810197,-0.014163,-0.027768,1.61998,1.103003,0.147959,0.084149,1.396065,-0.017073,0.154718,-0.093039,-0.201676,0.089588,-0.450293,-0.63428,0.877165,-0.243032,-1.210507,1.137911,-0.674676,0.417436,0.010752,cat
11.43587,-39.23705,-1.684851,-52.01567,33.52412,-29.43801,9.99273,-33.31079,0.8809,-8.489568,-16.25579,15.12514,21.96355,0.828208,-0.250854,0.616725,-0.61504,0.41006,-1.352573,1.939458,0.60427,-2.851631,3.462703,-1.940865,1.046203,-0.013661,-0.129044,-0.179381,-0.314604,0.569549,-0.855055,-0.1331,0.41475,-0.781496,-0.553142,-0.402074,-0.049965,-0.582507,0.018079,cat
9.546536,-41.23503,-0.098503,-56.45077,30.57535,-28.00274,2.022707,-36.87875,0.017964,-11.87292,-16.88392,14.064,21.90601,0.613922,0.046106,-0.889903,0.217474,-0.627876,-1.167487,1.454072,-0.089518,-0.236815,-0.694061,-1.035274,0.416106,0.031507,-0.21692,-0.010108,-0.418816,0.771658,-0.618638,0.252012,-0.037348,-0.575089,0.177238,-0.933288,0.352314,-0.639266,0.022878,cat
11.84012,-42.79659,-2.119611,-51.13344,31.23718,-32.10245,8.771137,-35.366,-4.504223,-7.058039,-17.82949,13.47581,21.98084,-0.381293,-0.040615,-1.846677,1.859267,-1.622473,0.676199,0.045392,-0.938899,0.495204,-2.969873,0.25643,-1.518606,0.052122,-0.303852,0.085843,-0.166766,-0.10331,-0.521932,0.28068,-0.707205,-0.228752,0.631833,-0.76118,0.922847,-0.239329,0.005548,cat
11.15327,-39.70849,-5.411379,-50.00488,28.6606,-31.27317,9.665687,-39.41454,4.480721,-16.73077,-17.71704,8.632531,22.21856,-0.120312,0.487106,-1.262001,1.616823,-1.266727,0.23151,0.732524,-0.483881,0.315776,-1.302195,0.747074,-0.517858,0.064427,-0.220266,-0.321836,0.426602,-1.105516,-0.123209,-0.43148,-0.632855,0.222971,-0.234335,0.478091,0.747396,0.351177,-0.024401,cat
8.726032,-40.20339,-8.2618,-45.94228,26.36913,-24.4218,6.398198,-36.73739,1.125542,-20.91001,-14.55708,10.24784,22.06789,-0.323936,-0.042137,-0.031056,-1.831264,-1.880177,-0.64867,-1.235791,-0.342307,0.031237,-0.039131,1.782198,0.316542,-0.002382,0.003242,-0.20884,0.465216,-1.335882,0.068761,-0.687325,-0.384896,0.873799,-0.544557,1.154248,0.39113,0.479489,-0.035772,cat
10.50202,-40.0961,-3.337413,-50.96223,26.67574,-30.68552,6.871798,-38.61246,-1.218037,-11.45791,-14.78476,13.0887,22.18462,-0.516084,-1.562314,0.335296,-3.46484,-1.115068,-2.662453,-1.069614,0.72704,-1.176504,0.231022,1.938819,1.254415,-0.063244,0.066855,0.045558,0.25165,-0.624137,0.20047,0.346717,-0.567547,0.949689,-0.237364,0.811456,-0.327932,0.09941,-0.038107,cat
10.54607,-42.81347,-3.311873,-59.81108,22.82873,-35.63963,3.989128,-37.47858,-1.498657,-9.890126,-10.38464,12.83044,21.9859,-0.167199,-0.060104,-0.319247,-2.279313,-1.3545,-1.313442,-0.978017,2.824637,-1.481439,2.034758,1.616209,-0.0073,-0.062903,0.285599,0.530405,0.226912,0.704674,0.623688,1.238213,-0.325024,0.651337,0.271099,0.292689,-0.922621,-0.343479,-0.020098,cat
7.662836,-46.21502,-6.209861,-60.39467,24.85546,-38.97652,5.522154,-35.40875,-0.089698,-21.0856,-10.10917,13.61331,21.94333,0.135594,0.723878,0.140345,-1.279838,-0.527215,2.29748,-2.234098,2.681093,-0.114704,1.718141,-0.809592,0.141111,-0.095848,0.298354,0.792817,0.401832,1.151,0.691432,1.102458,0.11617,-0.281162,0.778066,0.227683,-0.766284,-0.695918,-0.01383,cat
9.309627,-37.44445,-8.42181,-52.62262,20.50677,-26.84351,2.182935,-24.21606,-6.845822,-5.922371,-8.813831,9.949034,21.87402,0.778218,1.46679,1.200978,0.599605,0.944337,3.06243,-2.27867,1.93735,0.855831,0.680753,-1.4567,-0.844199,-0.086568,0.043712,0.077463,0.461513,0.570909,0.788515,-0.066914,0.514211,-1.423542,0.794989,0.027618,-0.577371,-0.351044,-0.013155,cat
11.79821,-39.16122,-0.08072,-60.95565,25.20064,-23.59617,-3.395594,-31.83825,0.882024,-4.851079,-19.61813,15.23495,21.76132,0.502978,1.638322,1.584343,0.8507,1.192675,0.661898,0.161564,-0.235126,1.545193,2.046441,-0.356146,-1.806726,-0.120562,-0.249582,-0.083875,-0.258423,0.4808,0.031952,-0.737967,0.835766,-1.308411,0.10474,0.257516,-0.038682,0.179327,0.000731,cat
12.36947,-39.00642,-0.371556,-56.53257,27.37782,-28.01765,-2.945348,-29.57708,2.294635,-14.60362,-12.91367,7.798622,21.64407,-0.132333,-0.13001,1.266319,-0.490037,1.728128,-0.830219,0.395208,-2.834962,1.663558,2.008696,-1.497367,-0.788601,-0.11632,-0.252149,-0.221758,-0.583959,-0.042116,-0.675992,-0.358504,0.448717,-0.859046,-0.216051,0.22566,-0.145639,1.205656,0.022339,cat
8.6478,-37.24243,-2.313276,-54.1862,27.38332,-35.07996,8.894114,-33.90387,3.066038,-6.512771,-9.839978,5.654886,21.4555,-0.657042,1.102905,-1.184443,1.66898,-0.759351,0.553968,0.607791,-1.474808,0.005133,2.341749,-0.98267,1.009948,-0.077316,0.072494,-0.213394,-0.507923,-0.351449,-0.657359,0.619217,-0.26552,0.01123,-0.232997,-0.849168,-0.187257,1.386151,0.052475,cat
10.22316,-39.0539,-0.97394,-58.45753,28.05608,-25.25271,-1.985881,-37.35806,0.379961,4.951957,-21.18974,10.79606,21.44533,0.097481,0.62571,-0.334425,-0.020113,-1.459609,1.323875,-0.258201,-1.738041,0.545607,1.661399,-1.871633,3.775742,0.003506,0.283487,0.055013,-0.314305,-0.112476,-0.354002,0.586276,-0.066045,0.878654,-0.017598,-1.562027,0.601432,0.414368,0.058515,cat
9.586152,-33.62296,-5.701745,-51.64827,21.06476,-22.2088,-0.836371,-35.3218,1.865027,-2.920124,-20.39344,18.78598,21.47412,0.750542,0.193491,-0.154901,-1.141508,-0.500249,2.680935,-0.839331,-0.727437,0.939185,-2.025749,-1.105296,2.841856,0.081902,0.257215,-0.346256,0.150303,-0.371011,0.547836,-0.267455,0.225531,0.699441,-0.013193,-1.478851,0.626596,-0.988818,0.047399,cat
12.3877,-37.6876,-0.349445,-57.9021,23.23905,-27.83385,0.628889,-37.55832,5.623177,-8.092951,-16.9951,20.11179,21.65229,0.58131,0.599763,-0.819979,0.352828,-0.171433,1.037675,0.788543,1.184621,1.108543,-3.617688,1.571105,0.367284,0.096646,-0.082963,-0.226773,0.013314,0.488236,0.782274,-0.993369,0.968639,0.526281,-0.696305,-0.691628,0.55218,-1.775767,0.019156,cat
11.31824,-36.95813,-3.400029,-60.17146,27.29058,-20.38472,3.390075,-37.44093,5.140355,-10.11906,-17.46378,15.2063,21.76153,0.38712,-0.615401,-0.190149,-0.372543,1.335741,-0.640206,1.212075,0.561067,-0.342299,-2.412962,0.428941,-2.229913,0.113111,-0.242879,-0.258197,0.236931,0.599907,0.404622,-1.629877,1.178906,0.012252,-0.919877,0.832266,0.014851,-1.318075,-0.010964,cat
12.26367,-34.3875,-6.224691,-52.4318,24.086,-20.97639,-0.15639,-30.37539,4.285014,-9.537016,-14.79904,14.42232,21.78485,-0.135622,-0.10371,-0.250229,2.036582,1.533767,-1.982398,3.559292,0.24911,-2.295177,-1.603133,0.122149,-2.567208,0.08368,-0.211123,-0.368028,0.64411,0.107111,0.420037,-0.954014,0.777335,-0.319907,-0.782807,0.971635,-0.32401,-0.552013,-0.034398,cat
