@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catordog {cat,dog}

@data

-31.7689,-46.23038,19.05522,-8.040154,-9.402568,-0.605053,-3.932289,17.94495,14.52343,20.94118,32.22177,-28.78918,22.75912,0.289934,0.408421,-1.126424,0.980081,-2.692334,-0.956655,1.590984,-1.785926,1.771696,-1.003631,4.639456,-0.091073,0.064035,-0.20562,0.524539,0.010688,-0.024401,0.365667,0.1596,0.078309,-0.038337,-2.385262,-1.037125,-1.394521,1.451205,0.002399,cat
-34.87741,-56.03865,16.74078,-10.582,-20.56605,1.262545,-1.727804,29.18574,22.28958,36.93813,47.80944,-25.97507,22.9502,-1.459975,1.253304,-2.515687,0.715287,-1.016492,0.774642,3.408538,-0.201395,-0.86485,-2.872759,1.041902,2.503394,0.051662,0.188597,0.332566,0.301555,-0.438188,1.143461,-0.061481,-0.093177,-0.340948,-2.162303,-1.280348,-2.546127,1.084971,-0.015395,cat
-31.03724,-48.81751,20.8422,-7.48798,-21.07297,0.100816,-8.065061,22.99612,0.95925,21.31575,30.14209,-26.3532,22.97868,-0.654886,0.857925,-1.201783,-0.114067,-0.409331,-1.964561,1.164734,-1.958259,-3.366311,-2.988078,-1.23621,1.45466,0.047233,0.401834,-0.667895,0.179294,-0.489801,1.179808,0.257097,0.267607,-0.124194,-0.376241,0.43159,-1.671364,0.30571,-0.031221,cat
-39.50705,-43.84937,9.130497,-7.70933,-13.43113,-0.39377,2.395089,21.98129,8.254808,21.84196,30.13741,-16.47226,22.97827,0.828041,-0.004097,-1.142565,-0.824326,2.06064,-1.497669,2.861125,-3.358309,-2.457908,-3.347818,-2.690392,2.604361,-0.010143,0.915294,-1.08056,0.763172,-0.279414,0.41704,0.83234,-0.666519,0.157571,0.333866,1.210232,-0.697315,-0.552791,-0.041445,cat
-32.72851,-48.0354,16.85145,-10.04682,-15.01668,-9.599698,-0.170068,11.75588,4.709268,13.54888,34.87674,-26.26728,22.98125,1.155099,-2.302351,-0.916516,-0.699119,1.668142,1.464986,3.202726,-0.828439,0.687021,1.391847,-1.851218,1.386992,-0.061167,0.355482,-0.437179,0.542391,0.158944,0.037115,1.62007,-0.848803,0.828434,0.598216,1.063264,-0.304647,-0.596546,-0.040898,cat
-29.89157,-56.45019,13.02333,-13.42421,-13.29099,-1.375545,8.630325,18.01431,8.125031,24.08248,31.99016,-12.99623,22.89821,2.211504,-2.569358,1.157539,-0.389258,0.02997,3.22157,-0.943053,0.02155,-1.222186,0.98844,-2.137168,-0.226728,-0.101363,-0.329391,0.453723,0.657717,0.54188,-0.32925,0.627642,-1.308697,0.682679,0.091263,0.366123,0.098562,-0.856206,-0.019778,cat
-30.06949,-54.02886,14.3132,-8.126139,-12.80233,7.916631,4.830953,20.83741,4.459243,27.15473,19.95963,-21.15626,22.71288,0.43079,-0.045337,0.360122,0.463117,0.791578,3.77617,-1.177191,0.49398,-0.993094,0.160111,-3.036058,-0.112525,-0.111647,-0.58924,0.939334,0.55769,0.506088,-0.240232,-1.141217,-0.769393,0.167541,0.010444,-0.402852,0.440934,-0.239367,0.009397,cat
-29.77904,-53.69943,16.18731,-10.61596,-14.38845,6.955917,-4.820685,17.54827,2.26889,19.98123,26.91012,-20.16141,22.60564,-0.45676,1.136009,1.5077,1.303955,0.852674,0.484949,-1.492404,-0.606124,-1.161537,-0.901334,-1.605161,-0.926912,-0.083794,-0.660233,0.571147,0.040217,0.480132,-0.228749,-1.88761,0.4806,0.316322,0.7169,0.27718,0.940132,0.120818,0.037478,cat
-30.63083,-49.63746,17.07007,-9.135356,-10.51006,5.115422,0.669482,14.4588,2.67187,16.40005,22.23647,-23.24731,22.5693,-0.456971,0.541636,1.696851,0.984713,0.055629,-2.872788,-0.369561,0.323105,0.708915,0.322476,0.087447,0.540251,-0.022966,0.003464,-0.098737,0.158602,0.334984,-0.414466,-1.63486,0.38622,0.275721,0.69882,0.215907,1.153181,0.074955,0.054251,cat
-31.8947,-52.96584,19.1834,-6.399824,-10.17376,2.449805,3.24904,18.173,3.211032,24.95315,22.82594,-16.58526,22.55103,-0.645783,-0.007108,0.690259,1.750604,-0.745798,-2.892002,1.056131,1.688598,1.511307,2.293156,1.001741,0.050976,0.041686,0.259619,-0.16078,0.078719,0.054456,-0.219853,-0.660836,-0.081586,0.491723,0.494505,-0.317035,0.719612,-0.392354,0.045932,cat
-31.29651,-51.68747,21.29942,-5.310642,-14.63153,-4.194255,-1.051715,22.14057,7.532747,26.28115,22.43896,-20.24308,22.62535,0.542619,0.032539,1.561853,1.914714,-0.481515,-2.709653,-0.520358,0.725223,1.164582,-0.357599,1.426398,-0.226692,0.096869,0.236068,0.085909,-0.056469,-0.337081,0.044072,0.377125,-0.345027,0.111449,-0.04719,-1.302977,0.423082,-0.444666,0.01038,cat
-32.67511,-52.70996,17.52394,-3.7753,-16.0567,-2.849255,1.32057,22.15037,7.394988,26.50646,31.81758,-21.40865,22.78604,0.341541,0.586658,1.968794,1.111234,0.021979,-2.900799,-1.824936,1.651433,1.083151,-2.146471,1.323425,-2.505209,0.085947,0.143077,0.019972,-0.292488,-0.95845,0.170382,0.935471,-0.223519,0.131302,-0.314749,-1.396004,-0.077491,0.201235,-0.033989,cat
-27.52753,-49.60271,25.70907,-0.874047,-9.976158,-5.783315,-0.968073,16.09623,6.402804,13.8354,24.87263,-21.96908,22.93614,0.229707,0.6743,0.775241,-0.381006,-0.107897,-0.982764,-0.654163,0.89893,0.687041,-3.972594,2.042017,-0.404985,0.006802,-0.141068,-0.259946,-1.038731,-1.108111,-0.054951,1.30548,0.438379,0.579394,-0.291422,-0.213056,-0.390507,1.065367,-0.057347,cat
-32.07148,-51.07494,26.82254,-3.061954,-12.39155,-11.25966,-5.917459,29.45233,9.191761,20.44367,28.22623,-28.24831,22.82537,0.226057,-0.228128,-0.378873,-1.893786,-0.080694,0.921908,0.00544,2.258257,0.176333,-2.879365,0.306476,1.1463,-0.083227,0.08239,-0.30285,-0.951411,-0.6759,-0.065465,1.364742,0.984623,0.179203,-0.570787,0.229795,-0.850073,1.676821,-0.035385,cat
-30.44979,-49.13349,20.52632,-7.572344,-17.0036,-4.902872,-0.703514,22.98424,10.06956,9.449583,34.44472,-18.84818,22.6397,-0.104977,-0.8598,-2.45797,-2.123332,-0.704935,1.906393,0.756349,3.318781,0.160881,-1.056432,-0.017662,3.27439,-0.105279,0.099576,-0.195991,-0.174676,0.088609,-0.136249,0.352278,0.708768,0.35804,-0.573764,0.667281,-1.078804,0.600268,0.015202,cat
-30.0837,-54.08521,18.22095,-9.895081,-12.94646,1.320065,1.215491,29.99765,6.443274,14.30255,28.56392,-17.2376,22.51813,0.920833,-0.160542,-1.171657,-1.397101,-0.006826,2.47833,2.392921,1.33752,-1.507704,-2.455577,-1.897098,4.039208,-0.034938,0.062336,-0.001933,0.306355,0.805043,-0.518145,-0.593208,0.134464,-0.06924,-0.427858,0.49677,-0.480695,-0.175753,0.049701,cat
-29.04631,-52.39657,17.72001,-8.074144,-13.22338,-2.541211,-0.752805,32.41747,8.581451,11.6238,24.61548,-11.10249,22.56337,0.380199,-0.339446,0.298255,-0.186303,-0.826073,0.000413,1.695939,3.149497,-1.339763,-0.848083,-2.250217,1.149898,0.058667,0.071549,0.108203,0.658963,0.89017,-0.479488,-0.926497,-0.726104,-0.422654,-0.581773,0.631237,-0.23043,-1.014097,0.040223,cat
-28.16906,-50.24611,22.36741,-9.796556,-14.31579,-0.048839,6.071792,31.42331,2.397298,7.07867,23.65536,-11.92511,22.68884,0.295151,-0.497969,-0.225211,1.162917,-2.610851,-1.091142,0.207967,1.9967,-1.212634,-0.499689,-0.98072,1.329779,0.083306,-0.085397,0.011321,0.242326,0.573964,-0.220351,-0.839795,-1.211073,-0.485024,-0.015418,1.072235,0.136145,-1.131242,0.002393,cat
-29.50611,-52.75027,19.94437,-8.553121,-20.4493,-4.216356,5.348029,38.01889,5.393738,8.821107,25.64791,-15.75493,22.84768,0.565608,-0.150073,0.36362,1.047511,-1.800363,-0.941358,-1.781695,0.875922,-2.895519,1.121808,-1.628003,-0.441379,0.036714,-0.011757,0.052276,-0.171665,-0.024848,0.411066,-0.111705,-0.631858,-1.046122,0.474561,0.62709,0.395251,-0.612104,-0.030463,cat
-28.37804,-56.3982,15.98272,-3.841009,-22.38775,-3.298071,-0.795092,37.18044,1.973958,13.20545,23.1441,-8.262482,22.79251,0.401144,-0.198623,0.007289,0.855811,-0.621437,-1.249759,-1.923625,0.049185,-0.806915,1.92065,-1.52748,-0.821365,-0.011997,-0.233954,0.110268,-0.425905,-0.559127,1.014512,0.283973,0.466072,-0.664523,1.357877,0.143569,0.773556,-0.449392,-0.038369,cat
-26.11378,-50.07088,22.73046,-5.814365,-18.18921,-5.623383,-6.227838,33.91852,-5.684474,14.16945,16.73109,-15.1407,22.6951,0.268418,-0.227737,-0.676317,-0.156988,0.234549,-0.478801,-0.397556,-1.107355,0.830182,1.077197,-0.000585,-0.835051,-0.045996,-0.33458,0.004733,-0.901348,-0.644717,0.692396,0.25165,1.114959,-0.283449,1.906636,-0.261806,1.152652,0.554862,-0.035976,cat
-27.8595,-52.57891,21.01081,-6.886881,-18.55301,-5.594118,2.241598,33.71943,3.901829,14.00775,20.47637,-16.33905,22.70514,-0.726026,0.092203,-1.834769,-1.03047,1.444253,0.097444,1.846256,-0.334275,3.713902,0.240462,2.07335,-0.720343,-0.067182,-0.052957,0.178206,-0.442349,-0.596382,0.135666,0.159463,0.94344,0.160651,1.025898,-0.786187,0.325943,1.389037,-0.031355,cat
-28.42329,-55.7986,14.04874,-7.815123,-21.19392,-5.462338,1.841904,34.21262,8.580712,13.80595,26.97885,-15.8919,22.66138,-0.543705,-0.271819,-3.22209,-1.232933,0.628774,-0.356709,1.908161,-0.349595,4.377252,0.652872,2.334844,2.282422,-0.115574,0.328132,0.25604,0.555077,-0.493691,-0.556708,0.02702,0.248892,0.573314,-0.324506,-1.353365,-0.631051,1.386388,-0.015922,cat
-30.85341,-53.07333,11.14974,-7.992979,-13.66413,-2.891374,4.401317,35.36201,13.41088,14.58952,28.38697,-11.4886,22.47346,0.54242,0.714447,-0.931568,-1.588124,-0.140218,-0.513491,1.640717,0.473558,2.549042,-1.798121,-1.065479,4.565085,-0.133985,0.538885,0.130738,1.042281,-0.009856,-1.268049,0.071424,-0.444683,0.037575,-1.142738,-1.877806,-0.691108,0.556133,0.011847,cat
-27.33535,-51.18277,11.55054,-11.42598,-17.48978,-8.758301,2.233109,31.34925,11.44726,17.14293,24.45001,-6.153815,22.23308,1.274853,0.741339,1.647468,-2.346617,-1.756757,-0.038231,0.949673,1.355296,-0.209916,-4.670335,-1.586423,3.454173,-0.092204,0.081793,0.005579,0.792179,0.589864,-0.761178,0.678528,-0.489916,-0.24996,-0.772347,-1.327689,0.389631,-0.922353,0.039331,cat
-25.69138,-51.3146,17.60206,-13.02207,-21.10617,-6.51359,10.24958,37.5189,15.21377,3.34865,16.4134,1.617331,22.24937,1.059118,0.239313,0.941859,-0.52291,-3.703227,0.295324,0.102086,-0.998843,0.293795,-6.486962,0.578445,1.474446,-0.01963,-0.40665,0.021439,-0.006218,1.084244,0.010377,0.634947,-0.929045,-0.832799,-0.585095,0.85455,1.886288,-2.012072,0.046442,cat
-24.63004,-52.97128,19.05991,-17.03366,-26.25669,-3.842387,3.666136,39.91066,6.629687,-3.925296,25.03353,-5.174003,22.3124,-0.39309,-0.006358,-0.197909,1.183778,-1.395609,2.631521,0.227899,-0.863196,1.643139,-3.64115,3.461037,-0.784024,0.023905,-0.9426,0.330439,-0.672044,1.075269,1.054921,0.016408,-0.437506,-0.715839,0.007319,2.726639,1.316042,-1.303636,0.035531,cat
-26.91047,-50.98251,12.10435,-7.803689,-27.79682,-3.872711,4.195231,26.08709,17.28863,-7.31118,30.98744,-4.606274,22.33565,-0.656857,1.19549,-0.039967,2.067901,-0.268908,1.326368,-2.643622,-2.581191,-1.302957,1.960036,5.842233,-3.376176,0.040172,-1.047468,0.429665,-0.570114,0.279548,1.339337,-0.716084,0.286183,-0.136782,0.130306,2.951916,-0.148239,0.219596,0.029813,cat
-28.69125,-51.3806,13.30986,-8.116282,-21.12251,3.078866,6.399776,32.74918,18.62552,4.267097,34.46817,-6.962135,22.30946,-2.580158,1.915447,-1.221836,1.734321,1.800689,-0.471714,0.134997,-1.432724,0.625054,4.739359,2.361895,-0.638694,0.055551,-0.477614,0.063802,-0.093801,-0.008666,0.326395,-1.303747,0.588389,-0.612123,0.209954,0.630159,-1.672337,1.422855,0.0308,cat
-26.94506,-46.13248,20.27726,-7.141258,-25.01781,-3.342377,-4.335352,28.19369,2.701062,9.052633,40.90723,-14.36948,22.4517,-3.084686,1.426735,-1.396749,0.599558,1.395309,-1.733477,1.579452,-1.397989,1.454369,4.082364,0.386823,2.499763,0.113614,0.313403,-0.700825,0.411274,0.292171,-0.041011,-0.435003,0.843457,-0.716122,0.105406,-1.908238,-2.563206,2.003767,0.025296,cat
-37.51354,-45.81905,8.864276,-8.693274,-18.64275,-6.466126,8.60641,31.69374,17.04874,11.58959,31.8831,-3.485869,22.53213,-1.567243,0.197029,0.011475,1.874621,-0.595745,-2.357291,1.058307,-4.515412,1.314244,-1.551522,-2.172942,3.39228,0.141183,1.336742,-0.967453,1.128332,0.877636,-0.515266,0.259645,-0.58808,-0.651332,-1.557116,-2.241853,-1.720415,0.857389,0.00222,cat
-37.92276,-46.62961,7.34339,-4.517406,-22.06015,-7.767602,10.98917,19.62487,25.34887,9.439392,34.21409,6.154406,22.79239,0.403702,-1.449424,1.399749,3.458607,0.724254,0.094139,1.112006,-4.620458,-1.120524,-4.435713,-4.706378,4.627174,0.123838,1.6092,-0.495205,0.91888,0.855371,-0.152282,0.502945,-1.105874,0.497825,-2.015972,-0.964092,-0.851992,-0.620383,-0.037493,cat
-31.03861,-50.1469,19.83417,-0.055103,-25.58006,-6.494977,4.029048,14.45653,13.87284,-3.683891,26.95004,-0.262681,22.84504,2.359357,-1.48374,3.021574,4.692976,-0.440117,-0.087298,-2.571679,-3.078148,-5.87308,-2.210865,-3.693582,2.584543,0.06154,0.976254,0.251919,-0.200324,-0.097093,0.072721,0.117661,-0.363364,2.001295,-0.78241,1.007608,0.383423,-1.314185,-0.060349,cat
-28.16401,-51.21568,21.79106,5.832691,-17.92788,-2.857256,3.513361,13.71001,-1.313607,-5.489188,19.84188,7.154796,22.91443,2.998012,-0.208906,1.692598,3.467236,0.556086,-0.353748,-2.134924,0.372504,-5.03183,-0.408424,-3.112818,-0.198282,-0.034029,0.073809,0.484467,-1.100043,-1.243143,-0.604122,-0.717776,0.550323,2.313772,1.427115,1.595429,1.657957,-1.866753,-0.046509,cat
-30.59613,-50.94472,16.74831,9.596558,-22.90947,-9.357791,-0.514076,19.26044,1.014579,7.999556,20.6013,8.936648,22.7788,2.01687,0.836363,-1.13657,1.384841,-0.148055,-1.545042,0.864954,2.99458,-0.642154,1.472875,-1.052608,-0.765915,-0.081629,-0.588913,0.057862,-1.225917,-1.658811,-0.584398,-0.431491,1.357772,1.750651,2.251855,0.714211,1.789364,-1.30902,-0.009171,cat
-23.15394,-47.27523,17.34931,7.992944,-20.61502,-8.104937,2.586116,19.08543,6.61885,1.55555,21.82437,0.563333,22.65536,0.943989,-0.187143,-2.021394,-1.103041,-2.442388,-2.76587,2.145306,3.91204,3.399588,1.699562,2.262921,-3.031363,-0.037123,-0.817072,-0.328272,-0.420085,-0.941958,-0.496516,0.256365,0.340334,0.420423,0.924417,0.206625,1.306166,-0.298833,0.021232,cat
-23.4593,-47.93531,16.37219,5.788973,-24.97677,-11.59635,8.817442,26.74172,6.695841,0.158113,20.69575,-0.796522,22.56643,0.441804,-1.20531,-1.251015,-1.315938,-1.86287,-1.038692,2.077069,3.905338,1.170485,0.306196,2.565366,-2.544019,0.01723,-0.543853,-0.192012,0.450206,0.127055,0.366427,1.110515,-0.815991,-0.735031,-0.572857,-0.594396,0.027561,0.324506,0.014475,cat
-27.01248,-53.6561,11.87215,2.22128,-29.10617,-15.56733,9.57413,29.52957,12.8437,6.929342,31.10926,-3.135431,22.83501,-0.299812,-0.829432,-0.350606,0.107834,-1.069085,0.6749,-1.039312,2.019242,-1.316066,1.208038,1.609027,-0.803395,0.0227,-0.239697,0.558553,0.791426,0.730259,1.08303,1.083362,-1.21456,-1.671702,-1.444017,-1.263429,-1.367243,1.101971,-0.024217,cat
-26.45784,-53.78083,13.23182,5.902698,-27.97824,-10.82006,6.37726,33.56506,3.754577,6.843641,28.78568,-1.934067,22.77513,-0.080495,0.197449,0.279065,1.414681,0.997426,2.287146,-1.622691,0.265826,-1.14861,-1.253342,-0.587858,-0.257369,-0.039164,-0.172563,0.769665,0.568374,0.354424,0.895509,0.302963,-0.888583,-1.866909,-0.62588,-1.13114,-1.208974,0.94518,-0.047836,cat
-23.15373,-48.49963,17.16647,8.475252,-24.4597,-5.118585,-1.390354,25.76997,1.509152,4.252975,25.82454,-2.884869,22.66451,0.006652,1.904245,1.170697,1.182947,1.542616,0.988023,-2.077615,-2.626715,-2.660952,-3.837815,-2.996681,1.335167,-0.130012,-0.23501,0.078508,0.051936,-0.402181,0.593417,-0.054353,-0.029435,-0.786538,0.154405,-0.524248,-0.293754,0.547291,-0.039292,cat
-25.79115,-49.5263,15.12036,9.73539,-22.31287,-5.384988,6.186228,29.95065,6.620067,-4.770415,20.39882,-2.208649,22.45586,-0.574243,1.276178,0.830205,-0.081375,1.308825,0.31956,-1.846692,-3.10623,-1.286474,-2.826575,-1.176649,1.112598,-0.145596,-0.200173,-0.540422,-0.082809,-0.789731,0.134347,0.245166,-0.016519,0.173522,0.355385,0.68928,0.765346,0.052233,-0.011621,cat
-27.31257,-46.26214,16.78136,6.219667,-24.22578,-13.34475,-0.718431,18.2032,-1.893807,-6.452703,20.31928,3.677693,22.34459,-1.227989,-0.976255,-0.366494,-1.155041,1.742298,1.386927,-1.074484,-0.227419,-0.475109,-0.626588,0.434651,1.248076,-0.120547,-0.002183,-0.707088,-0.132493,-0.458305,0.252583,1.038441,0.259295,0.822772,0.888076,1.123126,1.120985,0.006859,0.01593,cat
-27.24963,-48.51868,17.57539,6.623614,-21.55108,-5.109174,-3.192161,21.8173,-0.976316,-1.936394,25.65507,0.347642,22.20711,-0.464039,-1.064413,0.633615,-1.364982,1.569318,3.313524,-2.206851,-0.066211,-0.464605,0.587445,1.523208,0.047342,-0.102,0.252516,-0.095837,-0.129132,0.043442,-0.172808,0.75,0.478949,0.347182,0.192213,0.288829,0.532545,0.630198,0.029356,cat
-28.56443,-53.88472,14.10648,4.255932,-16.12911,1.678145,-2.073581,28.69955,2.931796,-0.296977,25.36967,2.077364,22.18615,-0.059363,-0.460899,0.60653,-0.466777,2.675284,4.683245,-0.601059,-0.032863,1.368494,0.070807,1.258316,1.902089,-0.072157,0.464673,0.513472,-0.192455,0.52036,-0.818785,-0.490168,0.757202,-0.514997,-0.580593,0.060203,-0.002717,1.073567,0.045184,cat
-27.48541,-51.03708,19.62588,3.892349,-18.51462,3.671188,-4.170454,24.37141,1.884241,-4.911052,25.48967,-1.171772,22.02508,0.104025,0.539316,-0.301967,-0.208299,-0.021707,2.421399,0.311342,-1.467599,-1.247214,-1.731127,1.074244,3.936583,-0.023009,0.387821,0.202298,-0.637424,0.468968,-1.089609,-1.588029,1.114811,-0.097348,-0.595963,0.143423,-0.264903,0.815033,0.062871,cat
-27.4915,-47.30744,18.78877,5.251416,-12.36759,5.681297,-3.234579,16.76182,3.518384,-4.61134,26.69356,13.94785,22.07481,0.811344,0.789242,-0.860979,0.868417,-1.556112,-0.617851,1.452428,-2.10171,-2.98677,0.833713,0.645549,4.67129,0.065877,0.283442,-0.238346,-0.674428,0.208068,-1.11578,-2.212919,0.324521,0.337705,-0.132771,-0.004383,-0.184319,-0.646572,0.062667,cat
-27.26597,-49.11074,13.72441,5.084375,-23.54037,4.996244,-1.054954,20.44816,-7.505679,-8.434849,30.36434,14.09532,22.14773,1.03971,-0.677994,-1.819748,0.312262,-1.76303,-1.976072,2.340459,0.481475,-1.266785,0.923105,0.505076,2.737907,0.143337,0.084737,-0.413437,-0.173005,-0.15504,-0.002991,-1.41158,-0.269109,0.698989,1.085301,-0.195849,-0.02478,-1.342363,0.041999,cat
-24.61743,-50.90167,12.75231,8.002005,-21.39679,-2.073639,3.630807,20.15262,-7.307092,5.633488,26.16008,17.80027,22.4542,0.890003,-1.043972,-2.006721,0.313284,-2.032956,-4.182617,0.006986,0.681127,0.714426,-1.278226,0.621303,-0.731435,0.158002,-0.203021,-0.137131,0.249128,-0.402315,0.482518,-0.281942,-0.839357,0.558671,1.365285,-0.930922,0.352235,-1.316375,0.007392,cat
-23.7239,-52.62993,13.54537,4.078363,-22.81517,-2.331702,4.099146,25.08338,0.963052,-5.417943,28.28179,10.59155,22.55207,0.488383,-0.611262,-0.594119,-0.705935,0.201761,-2.85412,-0.311482,0.635926,2.328693,-1.6544,0.962467,-0.073872,0.140921,-0.316728,0.181974,0.52252,0.051226,0.624371,0.72449,-0.640655,-0.069229,0.38645,-0.172518,0.099137,-0.358773,-0.017956,cat
-24.81252,-50.7677,8.844687,7.320841,-22.89497,-11.56782,-5.7767,17.84985,2.85615,-12.51092,30.84136,12.04255,22.66265,0.071904,0.07022,-0.228155,-0.634058,-0.125919,-1.588535,-1.418389,0.614419,2.041914,-2.532145,2.178027,-0.504699,0.104045,-0.223604,0.208352,0.691467,0.256382,0.716638,1.478409,0.292461,-0.158863,-0.586496,0.476547,-0.402015,0.346934,-0.027229,cat
-24.72651,-52.23404,12.70763,1.895285,-21.78248,-4.527267,2.091389,24.77918,-0.943835,-7.634645,32.83604,16.60481,22.74811,-0.134881,-0.325222,-0.096431,1.042065,0.405308,0.349338,-0.15013,0.168683,0.001722,0.687472,0.222397,0.830674,0.080536,-0.017738,0.258129,0.434229,0.555233,0.362374,0.758228,0.349488,-0.414576,-1.277663,0.27226,-1.077924,0.238868,-0.028739,cat
-23.7566,-50.74852,12.03041,5.923256,-22.54273,-8.918532,-2.457257,23.37682,3.855919,-5.918884,34.77309,12.27014,22.87641,0.083616,-0.145233,1.201771,0.721194,1.448461,1.6077,1.388616,0.120435,-1.054569,-0.066427,-1.018738,0.550963,0.052048,0.148686,0.282373,0.190484,0.448934,0.043766,0.157883,0.723285,-0.446108,-1.028517,-0.002269,-1.476805,-0.0617,-0.024069,cat
-24.92626,-54.26563,11.47035,9.987479,-20.96475,-1.909653,1.688776,23.16331,0.47178,-5.276601,27.42791,14.63113,22.84788,0.393839,0.78711,0.862062,1.392603,1.226441,-0.661096,0.032455,-1.189961,-2.511382,-1.525959,-2.828771,0.592637,0.023224,0.002623,0.450181,-0.371863,-0.043411,-0.596325,-0.5369,0.656837,-0.131576,-0.130166,-0.454023,-0.73952,-0.651142,-0.010934,cat
-24.29457,-50.47807,15.47219,6.880716,-16.06153,-4.838125,1.367686,19.25996,-3.124503,-14.02208,28.45173,15.78421,22.87301,0.550972,0.925919,0.245019,1.435344,-0.317655,-0.293901,2.106742,-0.936798,-1.844121,-1.436774,-3.680414,-0.69418,0.012354,-0.160824,0.192217,-0.838192,-0.046746,-0.889731,-0.670971,0.613764,0.358344,0.234027,0.235105,-0.259443,-0.609708,0.004101,cat
-22.48833,-48.43371,15.29705,8.37957,-18.89087,-9.872951,0.341193,20.88781,-10.01054,-11.21284,21.85286,17.81096,22.86592,-0.355445,1.390106,-1.477368,0.467937,-1.693261,-1.384363,2.77499,0.03942,-0.254334,-0.897467,-2.144363,-1.802466,0.045713,-0.32721,-0.1939,-0.601024,-0.316199,-0.186361,-0.182792,0.38565,0.661364,0.181263,0.914929,0.629596,-0.190324,0.011423,cat
-22.22071,-49.03489,11.34215,13.90393,-25.16794,-6.406389,8.750245,19.83058,-0.12353,-10.13463,19.15854,7.209326,22.92915,-0.345861,0.514354,-1.819472,0.949798,-1.540344,-1.385523,3.086167,1.297465,-1.012961,0.79485,-2.658157,-1.300026,0.061308,-0.435579,-0.035215,-0.02114,-0.319511,0.75931,-0.086872,-0.822616,0.271767,-0.456756,0.642042,1.01374,0.404622,0.004794,cat
-27.74042,-48.0367,6.148528,8.815557,-24.87785,-8.047338,11.87244,23.0751,-2.300375,-11.70766,21.35269,9.906241,23.04837,-0.793793,0.023394,-1.110812,0.054379,0.905982,-1.029243,1.470991,0.999725,-2.02065,1.932873,-0.191921,-0.056061,0.055862,-0.168649,0.05091,0.745526,-0.137812,1.06477,0.273145,-1.061248,-0.404678,-0.380516,-0.122927,0.895201,0.091157,-0.010998,cat
-23.39784,-48.10481,10.94909,11.41171,-20.76976,-12.67854,11.0329,24.65364,-12.04439,-9.80042,15.41103,13.23644,23.08833,-1.407749,1.433199,-0.043957,0.044567,2.179271,-0.905821,-1.35434,-0.058114,-3.244742,0.358265,0.412065,0.455726,0.031249,-0.068646,0.003017,0.651982,-0.418791,0.332809,0.433521,-1.043009,-0.726369,0.720752,-0.827919,1.118644,-0.076343,-0.017899,cat
-25.86873,-48.78178,9.939527,9.897573,-16.56005,-11.88309,6.554824,23.47491,-14.15336,-1.715581,22.76701,14.5171,23.06565,-0.667745,1.185234,1.362503,0.231491,1.770783,-0.258491,-0.310995,-1.306181,-1.041025,-1.293811,0.796529,-2.224559,0.005755,0.394478,-0.399183,0.534458,-0.429833,-0.894314,0.646806,-0.68836,-0.050293,1.413922,-0.91747,0.267089,0.44654,-0.017755,cat
-30.19529,-41.49635,9.226865,13.58576,-18.43048,-9.017619,4.637354,19.34011,-10.42075,-13.33935,20.51171,7.182526,23.07676,-0.752115,-0.051481,0.203779,-1.232714,-0.308702,0.396704,-1.237882,-1.181429,2.100985,-1.731404,2.440836,-0.597494,-0.003133,0.708399,-1.01815,0.319284,-0.453247,-1.195419,0.683632,-0.52697,0.627601,1.451496,0.074788,-0.054359,1.393876,-0.018058,cat
-27.68042,-45.41476,13.82215,8.885988,-17.19357,-11.17025,13.51524,19.20096,-8.31732,-16.40725,22.785,1.810404,23.08294,0.850782,-1.230183,1.437609,-1.456145,-2.321603,1.553522,-2.029037,1.309917,2.376096,-1.60964,0.129139,2.703247,-0.015723,0.444382,-0.670973,-0.034701,-0.046835,-0.530218,0.351187,-0.620842,0.374117,0.564481,0.568775,-0.38258,1.542559,-0.025734,cat
-26.25257,-50.04573,10.02667,5.753933,-21.99651,-11.05144,1.363276,20.88346,-4.457482,-11.11161,27.60622,16.60232,23.06402,1.374981,-2.449841,1.51491,-1.377851,-1.75163,1.606333,-3.13017,1.771844,2.304178,0.890121,0.473967,4.961203,-0.0483,0.108832,0.123237,-0.074431,0.628236,0.797249,-0.200022,0.462071,0.118854,-0.467108,0.644881,-0.838586,-0.808658,-0.032295,cat
-23.58619,-50.658,16.72767,6.53276,-26.38505,-3.098568,-1.953319,29.25281,-5.254511,-10.87765,19.86545,23.32344,22.9934,0.490619,-0.970453,0.533434,0.069884,-0.15884,0.892628,-2.46906,-0.912232,1.679785,0.239304,-0.132937,2.708887,-0.100331,-0.350446,0.509158,-0.812611,0.567331,1.373718,-0.676402,1.195227,-0.226329,-0.390945,0.315648,0.054228,-2.825185,-0.024382,cat
