@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-10.81594,-0.267723,-5.122676,9.43333,8.552051,13.81617,-0.653893,33.21036,1.596607,12.04693,21.66377,7.76654,27.12152,-1.13451,-0.798218,-0.437783,-1.023161,-2.47157,0.052528,-0.818784,-1.523384,0.513335,-0.6522,0.083327,-0.158962,0,1.751824,1.249388,1.591313,0.291907,0.878629,0.379398,1.334662,-0.641849,1.409673,1.0186,-0.727612,0.571324,0,yes
-15.22829,-5.426182,-10.63084,1.87494,-2.852668,7.029552,-9.989902,22.34275,-5.353048,2.728375,13.9891,-0.166559,27.12152,6.300168,2.823038,4.323756,1.221773,1.190727,1.335455,4.185248,-2.73868,4.52574,1.941754,0.23696,2.721358,0.000051,0.823642,1.051475,1.362301,-0.336895,0.338031,-0.141065,0.65487,-0.983597,0.978046,0.788413,-1.789385,-0.094686,-0.000068,yes
-14.28231,-1.679585,-4.557507,8.096721,1.896558,17.47212,-0.079808,31.02724,7.638112,13.44521,25.91773,10.93828,27.12152,3.907272,3.638093,5.138013,-0.686091,0.090427,1.308053,3.352508,-4.12498,5.5555,3.143822,-3.631551,1.257496,-0.000025,-1.084516,-0.524492,-0.508122,-0.736365,-0.408764,-1.515216,-0.053979,-1.659296,-0.367541,-0.435187,-2.093495,-0.971632,-0.000133,yes
22.41809,14.5534,16.21352,16.2105,17.83343,18.66547,19.98531,20.60851,21.20455,21.05656,20.72158,19.78746,27.12177,0.46281,2.241001,3.585822,-2.876173,-2.062416,-1.280559,0.369918,-5.140569,2.882485,1.391855,-7.006158,-1.340621,-0.000325,-3.215738,-1.952147,-2.360093,-0.491612,-0.74562,-1.603395,-0.987641,-0.466136,-1.805554,-1.397859,-0.468719,-1.118947,-0.000105,yes
-10.10277,7.932955,7.145211,-1.164905,-1.338864,14.53848,1.121043,13.45257,16.09531,18.60195,0.139771,4.077011,27.12127,-3.638413,-3.12966,-2.609427,-2.656013,-2.888819,-6.215543,0.818985,-8.618917,-0.502743,-2.553188,-6.762591,-2.986132,-0.000475,-1.052447,-1.223573,-1.669497,1.147025,0.741758,-0.733662,-0.290692,0.914631,-1.395439,-0.668435,2.380217,-0.014151,0.000013,yes
-15.00401,0.972554,1.446913,-7.87511,-11.54704,2.093578,-8.740737,5.427238,4.830781,7.109281,-8.152712,-3.43903,27.12002,-6.005678,-3.553819,-3.602991,-0.251328,-1.047749,-2.919722,0.513807,-2.822392,-1.472911,-2.199035,-0.541115,-0.751563,-0.000249,0.836961,0.355189,-0.195072,1.495451,1.317195,0.37992,-0.409695,1.528802,-0.437933,0.653879,3.171743,0.204939,0.000076,yes
-13.76333,-10.53747,-10.22134,6.859458,2.142695,-5.319654,18.37814,-4.476707,13.31128,7.652916,6.541922,7.620862,27.12002,1.879281,0.417638,0.384935,3.73661,3.291884,-1.540675,1.827101,-0.710912,0.756001,1.597091,5.037015,0.892214,0,1.350024,1.97198,1.013665,-0.381188,0.179358,1.04874,-1.333981,1.617163,-0.399052,0.705055,1.149846,-0.183635,-0.000002,yes
-5.78002,6.019513,6.88184,10.94167,10.8539,13.99592,13.92579,15.46119,15.23201,15.5359,14.81493,14.25772,27.12115,1.888768,2.243294,1.113279,1.404773,1.433206,-1.718391,-2.182616,-1.450564,0.06345,2.586109,2.952753,-2.2551,-0.000181,0.367018,0.98256,0.328987,-2.131984,-1.775112,-0.047626,-1.158759,0.264793,-1.259527,-0.978977,-1.465325,-0.59976,-0.000116,yes
-5.318362,7.497667,6.352425,8.109756,3.920086,0.883931,-1.076716,4.881035,14.6747,22.37409,13.84103,-0.310296,27.1207,-0.835517,3.831683,0.100761,-5.390002,-3.232507,-1.572507,-4.502708,-1.219016,-3.266185,-1.420485,-2.760293,-3.15254,-0.000521,-1.338641,-0.558941,-0.260896,-2.571923,-2.31153,0.150091,-0.084542,0.591068,-1.031278,-2.722059,-2.637012,0.699812,-0.000106,yes
-9.782651,3.171459,-1.273576,-1.476396,-5.269704,-9.600171,-9.926389,-6.504452,4.466321,12.67924,2.9615,-10.74895,27.11878,-2.813188,-0.348043,-1.815969,-6.34794,-6.661115,-3.141938,-2.115081,-1.244377,-5.759454,-5.585135,-3.969085,-1.727985,-0.000566,-0.849503,-1.192398,0.522731,-0.291831,-0.708837,1.003834,1.090764,0.574119,0.018251,-1.548003,-1.375236,1.733352,0.000021,yes
