@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-11.04576,-3.702736,-8.921176,-6.676894,-5.453211,-4.548842,-7.889753,-11.50569,-8.891377,2.735042,-3.480415,1.166568,27.11744,-0.353695,-0.56254,-0.675548,-0.908906,-0.660151,-1.103255,-1.255639,1.491472,2.608061,1.120464,2.794779,-0.195908,-0.000128,0.044738,0.094507,0.573259,0.445904,-0.186405,0.310007,0.849327,0.273195,-0.925885,-1.392766,-1.096118,-0.35531,0.000041,yes
-13.93093,-7.992073,-15.30721,-10.8826,-1.997542,-4.647579,-17.60866,-9.800665,-1.438353,5.790001,-1.022828,1.786305,27.11685,-0.053741,-0.182633,1.117509,0.16753,-1.698512,-0.87871,-0.453443,2.548531,1.166586,-2.018229,-0.005438,-0.638334,-0.00008,-0.041519,0.111934,0.480413,0.550516,0.00884,0.544626,1.330366,0.109885,-1.380848,-1.417768,-0.869104,-0.307689,0.000099,yes
-11.37165,-4.370769,-9.105898,-9.118572,-10.4818,-10.01575,-9.308497,-4.900848,0.422417,6.809883,9.264686,-0.122839,27.1171,-0.279982,-0.279957,1.29422,0.782395,-1.072993,0.334506,2.5899,2.328915,-1.300627,-4.274018,-1.285705,-1.751245,0.000054,-0.162524,-0.06961,-0.252915,0.151027,0.416347,0.535402,0.742172,-0.098773,-0.85294,-0.626413,-0.322252,0.440669,0.000111,yes
-11.15152,-4.281886,-3.241271,-4.618406,-11.43148,-6.208941,-9.447598,-2.065461,-7.715347,-9.393521,-9.880154,-1.3804,27.11722,-0.598147,-0.144162,0.741631,0.998022,-0.409531,0.900996,3.473422,1.622175,-2.341835,-3.271133,0.489499,-0.956685,0.000275,-0.140175,-0.140879,-0.794182,-0.469854,0.300933,0.080703,-0.102607,-0.238751,0.468673,1.528463,1.378549,1.324935,0.000082,yes
-13.83538,-6.957617,-8.483047,-5.897013,-6.101209,-2.095632,0.97922,-3.72872,-12.25602,-11.04329,-5.480276,-6.006305,27.11753,-0.894114,-0.929828,-1.752182,-0.569015,0.777095,0.683902,0.491786,1.460783,0.097573,-1.385148,0.936052,2.166612,0.00025,0.199307,0.194196,-0.307037,-0.617303,-0.462804,-0.744419,-1.038405,-0.005115,1.275943,1.778418,0.995262,1.685026,-0.000009,yes
-15.68981,-7.419459,-11.91048,-7.503265,-6.235491,-4.102657,-5.385407,-2.275857,-6.808308,-1.639078,8.797146,-0.055386,27.11801,-0.447551,-0.562091,-1.330198,-1.506034,-1.118893,-0.649891,0.082578,1.78884,2.810853,4.179649,5.776431,4.027414,0.00023,0.528238,0.516776,0.435422,-0.202842,-0.542109,-0.627902,-0.84621,-0.508868,0.66467,0.588168,-0.68679,0.782152,-0.000155,yes
-13.57308,-7.45112,-13.5322,-10.52122,-9.194316,-7.649381,-8.880662,2.508267,0.456762,-3.99308,4.606297,10.04771,27.11796,0.641254,0.899987,0.794948,-1.052092,-3.03233,-2.612146,-0.906704,2.220005,2.502743,0.892682,1.047141,4.181834,0.000031,0.483632,0.610866,1.071089,0.65505,0.009351,0.049302,-0.217158,-1.333487,-0.906272,-0.800656,-2.072443,-1.31862,-0.000227,yes
-13.52043,-6.845588,-7.367682,-9.836472,-15.47939,-6.681523,-4.104765,3.760247,-0.017475,7.97962,13.95871,10.72966,27.11815,1.275359,1.524808,1.645179,0.225351,-1.215364,-0.59049,-0.058383,-1.301776,-0.221069,-1.469208,-2.999998,1.946465,-0.000392,0.062783,0.181405,0.389485,0.685723,0.797732,0.336417,-0.23963,-1.913189,-1.177691,-1.366962,-2.796505,-2.58419,-0.00023,yes
-11.7138,-2.744616,-6.779706,-9.99087,-16.64091,-13.86693,-4.194619,4.353254,-3.137721,-11.38923,-2.825354,9.510342,27.11761,0.662593,1.081053,2.115577,1.840543,0.872084,0.900709,-0.523521,-3.661343,-2.917827,-2.564001,-5.037946,-3.386013,-0.000573,-0.432465,-0.554671,-0.462603,0.18491,0.975343,0.493918,-0.19264,-1.397516,-0.447312,0.88676,-0.394974,-2.61897,-0.000071,yes
-10.24265,-2.14867,-7.060835,-6.641684,-8.589011,-3.946332,-8.020343,-9.707231,-6.116411,-5.287041,-2.487016,9.945628,27.11622,-0.144307,0.254401,-0.043085,0.476264,0.91756,-0.724235,-1.307161,-4.836432,-0.367315,-0.926819,-5.163553,-5.10961,-0.000615,-0.560969,-0.68554,-0.483942,-0.253956,0.183519,-0.385009,-0.218951,0.5027,0.907703,1.958997,1.49817,-1.311634,0.000172,yes
