@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-33.7669,-10.56226,2.073855,17.3558,-1.99079,-10.6196,17.12718,12.75905,-25.84752,4.159784,24.09381,-11.339,27.11557,0.105131,-0.024095,-0.353394,-0.66781,2.084581,1.936411,0.566328,-0.055416,-2.284377,-1.278857,-1.634602,1.306195,-0.000133,0.182898,0.207327,0.32456,0.147566,-0.120857,-0.406823,-0.248066,0.048053,0.61483,0.512843,0.694606,-0.006168,-0.00001,yes
-33.37794,-11.08043,0.317896,14.04573,-4.810676,-6.870616,17.1113,13.30999,-30.07508,1.922288,16.61127,-13.3213,27.11509,0.702826,0.659947,0.863584,-0.400115,2.180199,1.531174,0.461037,0.478056,-0.965879,0.021872,-1.444066,1.126554,-0.000253,0.14303,0.226917,0.425426,0.089061,-0.552991,-0.604168,-0.054973,0.073558,1.142479,0.762288,0.996856,-0.227549,0.000013,yes
-33.43572,-10.42365,1.184865,15.67178,9.842059,-2.812039,19.96676,12.2065,-35.15562,-1.115754,19.66207,-3.816868,27.11514,0.720773,0.670521,0.660919,-0.063828,1.432485,0.104917,-0.621355,-0.081888,0.130526,0.634993,1.743162,1.365177,-0.000125,0.011133,0.126525,0.404475,0.018883,-0.995893,-0.420523,0.446423,0.265753,1.261954,0.858771,0.867982,-0.327465,0.000015,yes
-30.41835,-7.331829,6.836269,16.19723,2.993781,-6.867512,18.01258,15.42561,-26.02286,6.906913,19.08935,-9.467289,27.11452,0.512462,0.763184,1.266579,-0.524495,-0.354325,-0.16868,0.885303,0.325609,2.220567,1.575657,1.660795,0.13896,-0.000071,-0.274953,-0.048293,0.059819,0.127834,-1.060906,-0.455155,0.434004,0.334076,0.771354,0.399991,0.29309,0.21444,0.000069,yes
-31.64282,-9.083954,2.11926,15.96091,1.269408,-10.09657,13.56977,11.2918,-27.221,4.842434,31.57058,-6.440119,27.11523,0.255978,0.556913,1.467481,-0.511204,-1.627622,0.683722,2.586312,1.349574,2.432171,2.238103,1.152879,0.162666,-0.000148,-0.326768,-0.140655,0.027755,0.322272,-0.502035,-0.309604,0.200464,0.340654,0.734326,0.482895,-0.984742,0.445062,-0.000013,yes
-31.71207,-7.934353,6.183595,11.27869,-2.295976,-4.071751,24.73631,15.39538,-22.93956,6.821479,18.96099,-11.31488,27.11469,-0.439541,0.475284,0.759397,0.462741,-1.594276,-1.034004,1.027225,1.432707,1.740066,1.220269,0.316526,2.800007,0.000102,-0.388296,-0.42772,-0.475815,0.644576,0.164926,-0.516319,-0.722785,-0.424924,0.082924,-0.270188,-0.995741,0.063739,-0.000004,yes
-31.50897,-7.337822,8.848608,15.57503,4.348827,-0.791308,29.53645,18.96948,-24.53642,10.11748,25.49065,-2.079741,27.11432,-0.437067,0.111197,1.053286,1.053915,-0.457712,-1.010441,0.310003,1.067832,4.042407,3.227162,-2.508415,2.259964,-0.000279,-0.172546,-0.528833,-0.730493,0.132206,0.576791,-0.106377,-0.869968,-1.077417,-0.349843,-1.4367,-0.808179,-1.031529,0.000024,yes
-32.68298,-5.828477,7.268579,18.70388,-6.517309,-16.69016,15.16536,18.7503,-18.66482,10.37074,23.71194,2.352556,27.11548,-1.082493,-1.152558,-0.905399,1.915826,-0.114652,-1.903194,-1.590469,-1.658141,1.830069,-0.26981,-1.487261,-0.590995,-0.000026,0.182893,-0.280527,-0.345118,-0.2142,0.693409,0.77385,-0.103036,-0.703582,-0.609319,-1.780872,0.205075,-1.674452,0.000041,yes
-33.3427,-9.580907,6.843196,17.51789,1.091516,-8.839567,19.90526,14.9535,-9.146335,19.20361,16.65302,-1.974014,27.11344,-0.285278,-1.27333,-1.352584,-0.576716,0.516523,0.586434,-0.454678,-2.492087,0.637952,-4.200356,-1.986121,-3.299476,0.000037,0.451314,0.320464,-0.007298,-0.026394,-0.381132,0.534661,0.28504,0.007021,-0.661625,-1.590008,1.056031,-0.647265,0.000128,yes
-36.20767,-12.5756,2.659306,19.88639,-1.240579,-9.56359,21.59956,9.112669,-21.48426,0.92936,15.9435,-14.32272,27.115,0.399029,-0.235089,0.23674,0.207059,1.385651,2.036807,0.894387,-0.305245,0.395697,-3.970334,1.080753,-2.792532,0.000148,0.523457,0.778148,0.575186,-0.019451,-0.728374,0.091999,0.270682,1.092031,0.138162,0.767171,0.806718,0.899797,-0.000028,yes
