@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.890373,-1.630336,-1.548169,-1.095275,-1.090942,-0.875783,-0.850226,-0.724256,-0.667764,-0.542521,-0.454656,-0.33918,-0.000018,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,-9.810138,-3.622435,-3.345631,-2.262733,-2.04369,-1.570319,-1.427402,-1.145897,-0.997863,-0.741589,-0.581062,-0.381337,-0.000023,-4.105536,-2.273944,-2.033461,-1.423704,-1.74392,-1.245159,-1.5212,-1.216792,-1.153228,-1.032264,-0.885353,-0.707315,-0.000069,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,-14.5468,-6.340465,-6.068028,-4.34501,-4.432867,-3.593754,-3.537429,-3.04833,-2.839888,-2.34181,-1.982749,-1.50523,-0.000079,-2.006859,-1.793065,-1.746685,-1.179832,-1.462617,-1.531437,-1.89024,-1.629983,-0.903802,-1.237887,-0.642166,-0.443784,-0.000127,yes
-27.23234,-0.808901,0.932572,8.160298,9.946046,13.82823,14.68697,16.50617,16.42235,16.91058,15.89307,15.0571,26.43033,-13.25428,-8.199488,-7.13329,-4.946017,-6.503168,-4.428916,-5.837286,-4.559797,-4.346197,-3.990414,-3.435393,-2.783959,-0.000304,2.649951,0.273823,0.314523,0.224176,-0.134919,-1.103691,-0.841188,-1.1123,-0.229472,-0.361219,-0.534983,-0.087702,-0.000144,yes
-26.39028,-5.34296,-4.315334,3.405744,3.109385,7.636852,7.705338,9.858753,9.706878,10.76344,10.33729,10.39098,26.4301,-8.312223,-6.676799,-6.839597,-4.557517,-5.083345,-6.227888,-7.246258,-6.442963,-2.844842,-4.565023,-1.783666,-1.017607,-0.000496,4.036475,1.784895,2.12806,1.304016,1.6169,-0.042222,0.260169,0.008647,0.605583,0.378138,0.097048,-0.085513,-0.000113,yes
-20.34875,-12.37104,-7.017692,2.777986,-3.823785,6.556738,-0.303126,5.625128,5.533069,5.593991,5.851966,6.330392,26.42909,0.322329,-2.085154,-1.387231,-1.035598,-2.393044,-5.771706,-3.778926,-5.010081,-2.142747,-1.436079,-3.355519,-1.063659,-0.000536,3.001767,2.366789,2.854568,1.676475,2.414641,1.30303,0.949348,0.888352,0.565161,0.553632,0.333069,-0.333446,-0.000085,yes
-23.18457,-10.29965,-12.56212,-0.622463,1.632685,-5.823867,-6.912258,-4.538632,12.63209,3.451702,14.90061,16.2391,26.42858,-1.152727,-0.473158,1.699241,0.219862,1.596571,-3.133471,-3.265766,-2.779954,-0.913697,-1.728288,-1.537446,-2.792943,-0.00053,1.321236,1.516387,1.936456,1.419332,1.48729,2.129504,1.619972,1.829959,-0.350067,0.080983,-0.17257,-0.817203,-0.000099,yes
-27.22356,-8.756324,-1.88019,4.99641,-1.280825,-8.299936,3.101142,-1.345542,4.246002,13.38605,-3.16618,6.814744,26.42841,-1.825196,0.532636,2.87013,1.047667,2.23008,0.539025,-3.080789,-1.949543,-2.485965,-2.640619,-1.89316,-3.56352,-0.000712,0.194275,0.357338,-0.073979,0.285549,0.242718,1.785573,1.188396,1.616348,-0.34095,-0.551789,0.695773,0.035834,-0.000227,yes
-28.71652,-9.516107,1.612119,3.39584,9.82076,-0.602166,-10.32563,-0.555681,5.781926,-1.774029,7.159136,-3.815912,26.42779,-0.632279,-0.403759,0.714005,1.497508,0.041544,1.264267,0.504534,1.176561,-4.423569,-3.557839,-3.377698,-3.85369,-0.000905,0.865603,0.215056,-0.779177,-0.030551,-0.654358,0.429219,0.992283,0.848541,-0.221767,0.146074,0.695168,1.222682,-0.000356,yes
-26.70876,-10.09963,0.245838,6.007167,3.23258,6.64101,-14.00039,-6.114063,-3.471674,-4.99624,0.256905,-1.459702,26.42592,1.033479,-0.333163,-1.264509,-0.246676,-0.401941,0.957288,0.277904,1.093403,-2.092562,-3.280251,1.043472,-0.354117,-0.001481,0.867123,0.234585,-0.821292,-0.585558,-0.385778,-0.355047,0.364225,0.166028,0.900116,0.519886,0.631113,0.696928,-0.000385,yes
