@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-21.98557,0.27407,-9.187337,-3.518111,-10.27133,-1.847709,0.467758,5.328115,-17.96694,-2.879087,-14.94317,-5.990199,25.55502,0.306186,-0.340368,1.042397,0.511056,3.860792,-2.007054,-0.065861,-1.647445,2.721895,1.231599,8.438985,1.894009,-0.074111,0.07605,-0.504338,-0.66516,-0.454798,-0.928389,-0.395956,-1.652026,-0.20803,-0.033873,-0.829003,-2.155743,-0.941812,-0.024592,yes
-25.15278,0.165745,-11.0766,-1.405236,-1.321891,2.64821,10.03262,6.17381,-5.234726,12.66832,6.736883,2.941164,25.33032,0.712343,-1.467561,-0.72735,-0.769702,2.480571,-3.817396,-4.401571,-3.40721,1.21819,-1.392126,5.025317,0.016513,-0.149251,0.330608,-0.460026,-0.415689,-0.310988,-1.69164,0.093175,-1.169381,0.128701,-0.283384,-1.329643,-3.844805,-1.238679,-0.014667,yes
-18.87103,-1.373604,-3.030725,-2.019269,4.557912,-14.13094,-4.643978,-3.331961,-10.72358,-4.494795,16.41172,-0.985834,25.29682,0.483357,-2.298459,-1.398528,-1.122556,-0.091041,-3.081663,-6.158136,-1.807714,3.304383,-1.60155,-0.632895,-1.876304,-0.159501,0.345988,-0.070019,-0.144292,0.028767,-1.708647,1.080164,0.824058,0.394794,-0.402735,-0.207439,-3.857097,-0.458523,0.02698,yes
-19.98112,-6.239895,-15.9024,-8.116044,-5.283096,-14.79308,-18.98423,-7.377897,-15.49768,-9.031864,-5.494032,-8.409819,24.93787,1.870641,-1.661451,0.184412,-0.227076,-2.621491,-1.003873,-2.866628,-0.923806,1.013731,-4.000039,-6.249099,-2.41423,-0.10475,0.328541,0.521982,0.612557,0.414674,-0.423559,2.102126,2.96039,0.34555,-0.350707,0.693305,-1.621128,1.032925,0.087144,yes
-22.15461,-8.015405,-13.76708,-5.775487,-8.745934,-8.53538,-15.8145,3.065398,3.686449,-0.036746,-11.99219,-9.696227,24.95374,1.456976,-0.593518,-0.134944,0.383575,-2.131411,1.987005,3.286959,-0.915179,0.810449,1.498359,-5.209292,0.816767,0.038536,0.187273,0.645815,0.632445,0.19543,0.667956,1.255244,2.455457,-0.051614,-0.592312,0.562421,0.765302,1.526423,0.104317,yes
-14.15778,-4.820611,-4.786359,-0.662505,-7.777425,-5.168931,1.284737,-1.6439,-7.371082,-9.560898,-10.30665,-4.774792,24.97811,1.868239,0.289877,1.703644,0.550602,1.38296,4.158897,5.677832,-2.125728,0.711622,0.524443,-0.792124,3.834601,0.187451,-0.388627,0.206404,-0.087058,-0.385338,0.895602,0.124258,0.328761,0.513056,0.54937,0.889194,2.011467,0.588192,0.081667,yes
-14.49781,-5.050836,-9.263461,-3.828161,-4.851976,-9.007982,1.656334,-10.77486,-10.73463,3.261516,-7.228431,1.28049,25.46938,1.420923,-0.04505,1.00408,-0.534245,1.246512,0.613172,1.846921,-1.464825,0.49388,-1.051687,0.465128,2.631394,0.215982,-0.67313,-0.260785,-0.184216,-0.467237,0.001441,-0.37128,-1.192895,1.590191,0.855246,-0.048396,1.937879,-0.671265,0.015733,yes
-14.46832,-6.272794,-9.635982,-6.336699,-0.315272,6.237712,0.669515,-11.08641,-4.729029,-8.058778,-11.83653,5.274828,25.61731,-0.054468,-0.903665,-0.820392,-1.694854,0.167557,0.304335,-0.502805,1.916296,3.918868,1.720952,0.971024,-0.380585,0.214864,-0.891437,-0.300049,-0.174613,0.229967,-1.12553,-0.652719,-1.60352,1.027405,0.035157,0.238696,1.243371,-1.426677,-0.039433,yes
-14.89473,-7.514565,-6.321868,-5.609616,-6.244448,-11.17284,-6.272279,0.462526,4.834821,-6.046239,-8.901609,-1.564065,25.71406,-0.947319,-1.30067,0.205997,-0.82988,-1.516507,2.057889,0.412805,5.014764,3.483058,0.658124,3.598527,-0.431967,0.103492,-0.601746,0.173385,0.353421,0.579558,-1.055598,0.243851,-0.712018,-0.532791,-0.277658,0.091889,0.38874,-1.041548,-0.062978,yes
-14.23167,-8.107072,-10.35911,-8.246051,-6.243402,-2.564825,2.735018,2.318889,4.438534,3.697739,-4.614943,-5.25544,25.93009,-1.404823,-0.582557,1.229622,1.848254,-2.86318,0.172943,-1.622711,-0.228497,-0.607182,0.863017,3.858035,-1.767104,0.04653,-0.034913,0.528786,0.763873,0.576185,-0.213376,0.0785,-0.448863,-1.68891,-1.049649,-0.638524,-0.861939,-0.706644,-0.070291,yes
-19.35274,-10.63705,-7.871912,-7.022882,-9.470445,5.68273,2.687605,7.596316,2.096883,0.673878,7.153409,4.385791,25.83044,-0.912629,0.66132,1.746176,0.591992,-2.516111,1.898121,-1.153218,-3.056386,1.368617,-0.163272,0.965322,-1.883086,-0.01474,0.392707,0.419509,0.193056,0.111421,0.746471,-0.136476,-0.214572,-1.161385,-1.144972,-0.808964,-2.195452,-0.996637,-0.042439,yes
-19.26343,-7.624335,-2.712852,3.611207,-13.01818,-1.325356,-11.92398,-15.79579,-6.39597,-7.103753,-0.573869,-6.535621,25.79177,-0.246377,0.759271,2.228883,0.475134,-0.39952,0.776721,-1.964107,-2.492681,-0.272158,-1.060971,-2.022068,-3.188244,-0.077476,0.280767,-0.194611,-0.626787,-0.272496,1.644548,0.422023,0.624714,0.934716,-1.202823,-0.899684,-1.441378,0.360786,-0.014668,yes
-16.94199,-4.449335,-1.414121,-8.578287,-15.43761,-2.301969,-4.708869,-5.762065,17.09516,-1.461853,-6.095534,-10.3394,25.70952,0.436994,0.12596,0.671646,0.413786,0.984018,1.073618,-0.489358,0.33993,-2.409312,-2.424704,-4.438682,-4.70458,-0.0467,-0.121041,-0.681456,-1.167285,0.315466,1.961234,0.316128,0.485204,0.926297,-1.434106,-0.217111,0.413631,1.80584,0.013015,yes
-16.66893,-7.404573,-2.443594,-5.092681,-5.257418,5.311131,-3.387279,-3.465324,-4.421395,-0.539253,-8.10081,-13.83406,25.60318,-0.675799,-1.287931,-1.367048,0.574876,3.609498,2.695308,1.168928,2.746927,-4.732334,-2.504688,-0.646855,1.447572,-0.010828,-0.236435,-0.220477,-0.935519,-0.005635,0.804376,-0.451912,0.047276,-0.178523,0.458418,0.787889,1.168042,2.329584,0.022603,yes
-18.46502,-10.11713,-4.64831,-0.602007,-8.430736,7.732578,-4.027534,3.130735,-10.93696,-14.73189,-11.27653,-15.48789,25.69124,-1.303125,-1.722359,-2.292282,2.119452,5.28555,2.519468,-0.293717,-1.044707,-3.571824,-0.526969,2.34587,4.828206,0.017011,-0.098756,0.164115,-0.253574,-0.418727,-0.35939,-2.213231,-0.912391,-1.635334,1.462825,1.670086,1.101554,1.487385,0.00789,yes
-21.88091,-11.23009,-7.930997,2.497446,1.525873,7.133911,-6.420009,-6.50755,-16.04158,-12.99217,-1.217643,3.276483,25.74677,-0.558494,0.581047,-0.966748,-0.405877,1.471595,-2.205764,-1.825549,-2.692979,2.601188,1.929608,0.425866,3.693284,0.003685,0.324556,0.378023,0.405028,-0.41357,-1.151336,-2.757793,-1.385277,-1.05664,1.593018,1.466269,0.114182,-0.651035,-0.002834,yes
-20.85163,-11.14837,-10.13183,-1.776089,7.598493,9.383982,-4.661086,-9.464486,5.04613,2.129762,2.192232,5.246352,25.72278,-0.115439,0.012044,-0.796374,-1.189473,0.256018,-7.541997,-3.554073,-5.116785,1.238053,3.70858,0.532728,1.609489,-0.014507,0.229447,0.143689,0.683588,-0.266834,-1.448515,-1.143919,-0.430865,0.922439,0.161292,0.342553,-0.122834,-1.518042,-0.005762,yes
-18.26809,-3.983717,-4.535574,-6.535024,-5.914057,-6.543392,-12.19825,-10.63261,0.593,0.677959,-12.70586,-5.734766,25.60583,0.353135,-0.265017,-0.08986,0.161488,0.367584,-6.062925,-4.127281,-0.500232,0.827818,2.708881,0.830625,-0.198244,-0.009238,-0.084591,-0.194159,0.221935,0.086455,-0.717637,1.738922,1.029133,2.269257,-0.518701,-0.382387,0.544133,-0.760668,-0.00135,yes
-20.84862,-13.6801,-10.32789,-2.033138,-3.430681,-23.13875,-18.90878,-20.39066,-13.06399,-3.024056,-2.868781,-2.934818,25.68918,-0.611703,-0.580883,0.687213,0.501598,-1.40502,-1.271549,-1.297176,2.471116,-1.87868,0.796158,1.529323,-0.816242,-0.005336,-0.257207,0.014842,-0.401165,-0.702123,-0.866738,3.199929,1.742116,2.508881,0.387065,-0.992672,0.064424,-0.388927,-0.001737,yes
-20.11674,-11.28931,-8.282269,3.433409,8.87838,-6.919346,-19.93257,-3.545624,-2.847428,3.129143,5.465986,6.375848,25.71738,-0.733314,-0.093287,-0.598869,-0.819138,-1.286072,3.35362,2.191669,4.859354,1.566052,1.473883,2.648235,1.102809,-0.007649,-0.223512,-0.103635,-0.845273,-1.254116,-0.657636,2.196912,1.557295,0.698005,0.643597,-1.109608,-0.737964,0.010154,-0.000248,yes
-22.98582,-10.39999,-4.822419,-4.252316,-6.822825,3.214213,-7.279808,-0.652399,-2.627054,4.88496,0.752922,-4.890167,25.64032,-0.85825,0.000389,-2.547696,-4.209776,-3.250846,3.749376,1.997032,4.747825,2.804262,-0.637283,-0.053956,-0.985674,-0.023987,0.209023,-0.161928,-0.517948,-0.714831,0.38222,0.0581,0.570616,-0.398948,0.424489,-0.999659,-1.174963,0.134637,0.009174,yes
-20.86607,-6.090205,-10.28265,-9.521126,-10.64834,-2.951776,-7.05439,3.795028,3.204791,4.092865,-1.275537,0.756953,25.59201,-0.641152,-1.073828,-2.698769,-3.753404,-1.997685,2.411172,2.012088,1.851436,1.704331,-2.12244,-2.067554,-0.062756,-0.001153,0.263173,-0.260879,0.434273,0.323851,0.616376,-1.277953,0.260689,-1.206849,-0.632314,-0.699875,-0.855385,0.342209,0.016364,yes
-24.76521,-16.27771,-22.06618,-16.60475,-9.921548,-6.375656,-15.36271,-0.321862,-2.068791,-6.692332,0.232199,-5.053739,25.63193,0.387329,-0.90025,-0.852578,-1.605426,0.861888,-0.509826,1.645696,1.980334,0.174628,-2.403976,-1.987597,0.439726,0.037286,0.213938,0.179282,1.470914,1.30443,0.19716,-1.846075,0.226241,-1.087538,-0.556176,0.539864,0.120706,0.678983,0.012968,yes
