@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-23.154,-16.82624,-20.8565,-19.80684,-22.57468,-13.22795,-9.687775,-1.052098,9.294479,21.38737,9.903521,-2.651149,27.11338,0.078034,-0.809529,-0.290855,0.518342,2.994411,1.617123,-0.44773,-2.534253,-1.783156,-3.405375,-1.103567,1.479652,-0.002884,0.437461,0.573989,0.1983,0.078947,-0.320153,-0.95454,-0.329909,0.807435,0.577514,-0.117531,-0.074894,0.14588,-0.000813,yes
-23.39906,-19.00446,-18.21543,-15.65487,-16.3058,-2.41151,-5.005208,-10.44618,-7.409945,11.1489,4.79018,-8.507824,27.10946,0.817832,0.250332,0.104802,0.29761,1.247161,-1.708718,-1.757098,-0.146541,0.156762,-3.811878,-1.632271,1.85518,-0.005212,0.384926,0.474362,-0.054924,-0.242331,-0.740001,-1.062871,-0.254813,0.961619,0.682793,0.442582,0.266258,-0.092075,-0.000699,yes
-22.6413,-19.78478,-23.63131,-19.29112,-10.73706,-10.55055,-14.26771,-9.026326,8.73091,9.479734,6.942357,7.675449,27.10092,1.895441,1.530487,0.502816,1.023441,2.267272,-1.492654,-1.442588,0.309065,0.134454,-3.789775,-1.213687,2.021288,-0.005788,0.094066,0.133588,-0.09913,-0.356443,-0.937998,0.019418,0.452265,0.757284,0.110133,1.010029,0.969124,-0.65537,-0.00007,yes
-19.32119,-14.09531,-18.94509,-18.57665,-22.25768,-23.11023,-16.1833,2.202312,10.36007,8.281797,3.222748,1.46145,27.09355,1.093962,0.392271,-0.962311,-0.945863,-0.342026,-2.142344,-1.224365,0.852182,0.672006,-1.000266,0.282782,0.748459,-0.004926,-0.293855,-0.251852,-0.026271,0.05959,-0.191995,1.981622,1.491791,-0.124434,-0.657581,0.981967,0.862672,-0.826352,0.000448,yes
-15.71573,-11.62838,-17.97759,-13.22875,-8.262379,-10.34186,-11.31167,-5.831017,1.081741,3.872046,4.618802,2.470654,27.0924,0.410298,-0.212558,-0.252947,-0.642137,-0.900985,1.931027,1.547231,0.752807,-1.490111,0.238965,2.784527,-1.243837,-0.003378,-0.602303,-0.275808,0.292517,0.169387,-0.609287,1.156247,1.626143,0.485509,-0.367161,0.664565,0.004618,-0.720912,-0.000215,yes
-21.39203,-21.1213,-25.85385,-23.41537,-19.25327,-13.22758,-12.60505,-7.782923,-0.225331,8.951411,7.365866,-2.163131,27.08909,0.09113,-0.137407,0.351328,1.42835,1.871313,6.487554,4.206947,-0.990584,-2.318863,-0.916411,0.681984,-0.644016,-0.004175,-0.354805,0.150866,0.529256,0.420459,-0.202082,0.042034,0.831928,0.82995,0.299701,0.190602,-0.855958,0.04433,-0.001274,yes
-19.55439,-17.33457,-21.44167,-20.08244,-16.74419,-5.83674,-8.320675,-0.269672,6.573057,10.33975,18.79343,3.268553,27.08626,-0.614656,0.416284,1.308581,0.683267,-1.885831,-0.026366,3.97247,3.657995,-0.205915,-0.50888,-1.390198,-0.887036,-0.007236,-0.195394,0.027341,-0.035017,-0.069672,-0.014955,-1.310124,-0.990705,0.564243,0.711171,0.06502,-1.045095,0.473448,-0.001954,yes
-16.94622,-11.92925,-15.45641,-8.008057,-8.660213,7.074982,3.355937,-5.53128,-3.979902,0.465888,-0.454647,-2.157578,27.07574,-0.167588,0.832178,0.903205,0.493732,-0.860015,-0.953478,1.722657,3.54934,1.528412,0.326667,-1.909645,0.791707,-0.009365,-0.021554,-0.10834,-0.429431,-0.553568,-0.170412,-2.04336,-2.391012,0.193227,0.568476,0.490505,0.271919,0.293051,-0.00097,yes
-21.01192,-14.14299,-16.6334,-17.51607,-22.98807,-20.62496,0.570185,11.33313,1.929454,5.570408,1.578066,-1.967304,27.06289,-0.43731,-0.560644,-0.70397,-0.52319,0.389905,-0.899078,-2.164151,1.304059,0.142109,-0.057473,-1.145133,0.405542,-0.010555,0.32784,0.198355,-0.112943,0.142755,0.659496,-0.237717,-1.756331,-0.979073,-0.003033,0.104888,0.623436,-0.304077,0.000904,yes
-21.50121,-18.55621,-23.74196,-22.2299,-20.43141,-10.60085,-8.437199,4.162374,9.738527,12.96942,6.425321,4.41333,27.05396,-0.105311,-0.190641,-0.789554,-0.736261,-0.118614,-3.292891,-4.679801,1.152521,0.349506,1.310411,1.919044,0.174948,-0.007367,0.174617,0.206966,0.371874,0.445925,0.228336,-0.093724,-0.081583,-0.757241,-0.315814,-0.434786,0.001202,-1.34365,0.001851,yes
