@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-28.40878,-2.560727,-1.282482,5.703611,7.52047,10.79745,11.51445,13.80288,14.05475,13.91121,13.50913,13.476,26.39537,0.34447,0.141665,-0.619618,-1.315165,0.225517,-0.105187,-1.363333,-2.330999,-3.376811,-2.029981,-2.035409,-1.924182,-0.001064,0.265056,-0.184237,-0.444712,-0.466406,-0.048899,0.071433,0.438085,-0.067609,-0.936031,-1.194485,-0.082862,0.370986,-0.000054,yes
-30.01751,-4.773851,-3.935642,2.896417,4.037101,7.265105,8.19673,10.72071,11.17162,12.02017,11.75323,11.93123,26.39526,1.587856,0.605567,-1.758952,-3.649776,-0.176172,-0.718032,-2.227834,-3.981723,-7.267484,-4.480837,-3.030133,-3.665458,-0.00133,0.334367,-0.480893,-0.415177,-0.076905,0.013855,0.107612,0.73137,-0.06181,-0.381148,-0.645229,0.237907,0.579033,0.000062,yes
-25.88206,-0.745842,-3.053995,0.531385,10.38974,12.03769,6.356643,3.688972,-1.387743,4.706823,4.210039,4.627477,26.3901,1.048054,-1.011473,-2.27351,-2.479891,0.181868,0.558398,1.259344,-1.843685,-6.111627,-6.77698,-1.952355,0.801385,-0.0012,0.281065,-0.851156,0.1371,0.497121,0.21021,0.160273,0.961883,0.090006,0.895116,0.907183,0.796255,0.537799,0.000233,yes
-21.73286,-0.440334,-9.191485,-9.959154,5.204973,6.587176,2.954181,-1.048779,-14.56143,-3.890787,3.008013,-0.427029,26.39135,1.664513,-1.686229,-1.868558,-1.117328,0.316619,0.101078,0.98218,-2.883704,-3.915144,-2.882624,-0.8874,-0.391799,-0.000687,-0.046196,-0.709822,0.890342,0.751493,-0.039143,0.317827,0.636235,0.737896,2.153146,2.08408,0.785773,0.524278,0.000333,yes
-27.31083,-9.784853,-10.02211,-0.268059,7.845875,13.9284,20.43244,10.4692,-3.636859,-12.01821,8.119963,23.66205,26.39132,1.711468,-2.968215,0.120685,-0.095782,1.03017,0.286622,1.841075,-2.429979,-0.577403,1.706825,0.874497,-0.872015,-0.000221,-0.165917,0.168295,1.202668,0.13037,-0.35019,0.236074,-0.45177,1.079134,1.968498,2.673659,0.745999,0.025191,0.000458,yes
-20.98056,-8.685493,-9.794374,-2.290503,6.89213,6.825137,6.06973,-7.087928,-7.279538,5.969565,5.361263,0.454945,26.39121,1.025171,-1.965172,1.495659,-1.084364,-0.79604,1.006991,0.662475,0.000904,0.731132,1.697661,-0.514693,-0.207367,-0.000153,-0.806989,0.854816,0.97334,-0.27297,-0.731131,0.344277,-0.398932,2.233935,1.59677,1.090146,0.525037,0.800646,0.000451,yes
-17.70087,-11.46434,-2.149127,-3.781848,14.69701,13.35182,14.00424,-5.44135,-7.915703,8.31077,7.405897,-0.173584,26.38907,0.538142,-0.030528,2.057719,-1.844522,-1.012752,1.285813,-0.839652,2.109681,1.407723,4.301171,1.591288,0.835122,0.000824,-1.13749,1.268064,0.202302,-0.082493,-0.99053,-0.145211,-0.564934,2.275655,0.915617,0.064937,0.237785,0.41605,0.000256,yes
-21.41198,-9.426451,-5.649683,-13.62408,-2.200794,11.91042,9.480659,6.911016,-8.76635,-5.566975,0.791582,10.45395,26.39171,-1.783767,1.119006,2.029625,-1.60781,-2.317573,1.322866,0.327882,6.016143,3.076141,1.270932,1.379391,2.757861,0.001045,-0.597821,0.921934,-0.594894,0.90164,0.099316,-0.840341,-0.998789,0.532403,0.320337,0.220253,-0.531525,-0.458643,-0.00014,yes
-24.40441,-9.567012,-1.805861,-3.823883,7.328578,17.81483,14.52872,14.01813,4.145161,15.25591,18.36124,22.83816,26.39519,-2.571513,1.830016,0.865211,-0.246521,-3.161713,-0.597372,-0.816297,5.940674,2.828175,2.244876,1.116381,-0.274382,0.000462,0.15627,0.161729,-1.320538,0.808294,0.946315,-0.957359,-0.418755,-1.354108,-1.473161,-1.424504,-2.014808,-1.043234,-0.000467,yes
-26.54762,-4.039125,0.182118,-10.30853,-1.011519,11.20796,7.446903,13.26304,2.070735,8.851652,6.780545,2.738381,26.39337,-0.409104,1.714224,-0.882557,2.624835,0.775021,-2.253122,-4.343148,0.747422,1.622588,3.827074,-2.934865,-1.94583,-0.000674,0.891525,-0.781983,-1.289858,0.729307,1.758424,-0.353465,-0.185226,-2.677318,-1.588218,-1.798229,-1.606788,-0.18132,-0.000339,yes
