@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-24.37465,2.668361,-1.749421,-2.676956,-8.688633,-6.06677,2.51655,-1.59309,1.255362,4.814512,-0.369615,-9.152773,26.09323,0.760971,2.244825,1.896765,0.920709,0.968577,2.030811,-4.064605,-2.941453,-2.41243,2.485302,2.204795,2.595458,-0.007735,0.352657,-0.156609,0.040822,-0.776361,0.68413,0.403547,0.902578,1.346364,0.652828,-1.633752,0.184002,-0.474941,-0.002752,yes
-22.20672,5.803213,1.570073,7.447239,-0.59213,-11.66604,-6.176377,-13.079,0.905816,18.21791,10.14378,1.113937,26.08145,1.244063,2.846549,3.104701,-1.073206,2.50071,3.456251,-2.192842,-0.699871,-1.390678,-0.878683,2.811808,2.23247,-0.013799,0.690269,-0.888173,-0.6135,-0.739521,0.425831,0.188815,1.664485,2.054991,1.021141,-2.09223,-0.508287,-0.786187,-0.003101,yes
-21.65376,12.32506,6.074661,-3.135509,-7.894001,6.886919,-13.46001,-10.5574,-10.63202,10.53932,5.397662,-1.30884,26.06045,2.28271,1.160917,1.496906,-1.964137,3.623159,3.335824,-0.487597,2.669579,0.340832,-4.001466,2.821297,0.402245,-0.018464,0.670638,-1.522382,-1.280385,0.198289,0.029624,-0.778916,1.884832,1.637937,1.188538,-1.099281,-1.141682,-0.631746,-0.002253,yes
-19.51479,12.07276,9.862044,-7.813708,3.417601,4.737639,-0.459383,-0.610293,0.245661,-2.44131,10.80579,-1.91239,26.04063,3.451444,-1.654088,-0.970807,-1.334475,1.770441,2.322378,2.469316,4.527986,1.316645,-4.732462,-0.644892,-0.238873,-0.017875,0.077031,-1.455659,-2.019424,1.228815,-1.371041,-1.100869,1.623442,0.270091,0.160336,1.427834,-1.383648,-0.35669,-0.000325,yes
-14.30707,5.338172,1.589123,-4.867167,7.422298,2.41051,-2.779932,5.520451,3.2896,-4.863206,13.40587,-5.628385,26.02132,3.010471,-3.116768,-2.467407,2.042788,1.481831,-1.296834,3.028477,2.634304,2.176599,-1.084214,-1.775263,0.6724,-0.016961,-0.792668,-0.516624,-1.157358,1.177267,-1.76727,-0.844651,0.978894,-0.996609,-0.771422,2.435362,-0.817525,0.00769,0.000584,yes
-8.622848,1.026218,-1.041194,1.640694,0.601929,2.184057,0.830166,1.522001,0.528234,2.256866,2.915217,2.079345,26.01164,1.265338,-2.292901,-5.010261,3.067406,-3.283832,0.268234,4.166333,0.668219,-1.50688,4.801859,-1.808152,0.313945,-0.016176,-1.338416,0.361628,0.019103,0.329663,-0.745704,-0.365203,-0.097765,-1.178552,-0.94884,1.399624,0.581947,-0.275,-0.000167,yes
-12.04738,2.264489,-0.810756,2.351229,0.92299,1.67954,1.037601,1.547974,0.109692,2.769165,0.466632,0.057291,25.99014,-0.587576,-1.102797,-2.270157,1.721258,-2.686055,0.139639,3.558366,-0.383584,-2.104517,3.408185,-0.684696,0.164285,-0.016392,-0.765131,0.34265,0.603469,-0.8858,1.263176,0.371696,-1.087498,-0.123457,-0.533717,-0.185318,0.062415,-0.406827,-0.002638,yes
-14.31794,2.145094,-13.98932,3.914123,-9.751903,6.444295,18.46351,4.717041,-5.698786,17.7518,8.234646,-3.185503,25.97534,-1.441614,-0.852934,-0.973919,0.474604,0.125863,-0.221873,1.715547,0.144171,-1.286997,0.019459,1.71956,-1.359815,-0.018997,0.102284,0.105103,1.301836,-1.172893,2.426014,-0.307241,-2.255505,0.115777,0.261671,-1.676249,-0.675203,-0.333574,-0.003465,yes
-14.3974,-0.735251,-3.2876,2.602408,-0.831063,0.978583,6.195227,2.005009,-4.119477,4.430254,7.322674,-2.174539,25.95751,0.538293,-2.123503,-1.468235,-1.089812,6.092863,0.806698,-1.183622,2.279046,-0.601929,0.380398,-3.227042,-0.524856,-0.028741,0.507199,0.337129,0.505227,-0.647152,0.9497,-0.713544,-1.895952,-0.149321,0.003907,-1.02047,-0.882905,-0.3332,-0.002491,yes
-14.6559,-1.738581,-4.672366,3.888122,2.108269,1.425172,6.829087,2.014336,-3.792168,1.523615,8.084997,-3.603816,25.93297,1.213825,-1.257031,1.09796,-1.391522,4.456778,-1.601502,-4.7402,-0.08421,-0.94982,-2.06549,-3.912995,-1.009353,-0.027328,0.370629,0.745831,0.359023,-0.10374,-1.501223,-1.03581,-1.331182,-1.407391,-0.455438,-0.701416,-0.209145,0.350858,0.000874,yes
-9.186935,-6.411187,-12.81041,-3.084831,25.45722,8.222591,0.936704,14.29455,-3.85326,12.78525,-15.59375,-2.357832,25.86762,0.620701,0.784899,-0.77996,-0.581441,-0.103012,-2.738267,-2.69352,-1.015998,-2.253571,-0.651691,-2.282941,-1.676948,-0.024683,-0.502921,1.08471,0.334745,0.857603,-3.536264,-1.309847,0.068093,-1.586235,-0.26316,-1.239494,1.351297,0.148742,0.005918,yes
-10.85406,-1.302094,-3.738118,-0.199869,-0.612153,-5.185219,-2.608226,-1.848783,-10.581,3.246856,0.127881,-8.14062,25.88364,0.370328,1.422022,0.477059,-0.298283,-4.282316,-3.62844,-4.185412,-5.245265,-2.738364,-2.971574,0.201783,0.970519,-0.016654,-0.775055,0.39795,-0.102348,1.034614,-1.924355,-0.049817,1.531819,0.115358,0.539293,-0.203174,0.679635,0.206092,0.005837,yes
