@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-20.82733,-6.638417,0.413407,8.33098,-5.149551,-8.62052,-8.376951,5.524567,-2.620679,-11.05329,-8.717853,-14.26381,25.77995,2.22801,-0.001811,-3.494743,-5.543965,-1.894086,0.782072,-0.285718,-3.196229,-0.776248,1.414427,-0.990923,2.529819,-0.034618,-0.267568,-0.296753,0.520508,0.892966,-0.001712,-0.100453,0.177603,0.460001,0.099635,0.004187,0.432951,-0.263802,0.010222,yes
-15.77938,-7.696346,-9.172535,-8.087618,-14.16015,-7.456597,-15.76587,-8.762424,-12.99341,-7.840078,-13.78496,-10.78172,25.78529,2.539197,-0.045648,-3.121913,-4.605186,-1.294306,1.747427,1.968844,-2.040241,-0.73339,2.560375,-0.323501,3.135081,-0.025943,-0.766521,-0.340685,1.31865,1.657552,0.001376,-0.471004,-0.27991,0.670185,0.053675,-0.776474,0.624851,-0.921939,0.023421,yes
-12.21126,-6.118507,-12.26734,-11.17955,-10.11468,-5.292119,-6.11108,-3.31308,-1.31555,-5.587759,-11.13891,-3.355766,25.6042,0.734578,-1.463657,-1.07862,-1.548527,-2.202535,-0.202869,-0.524986,-1.474218,-0.2995,0.862386,0.840121,0.908178,0.012157,-0.935216,0.09077,1.820741,1.911779,0.382056,-0.02618,-0.645364,0.844703,-0.260125,-1.029091,0.433356,-1.216164,0.029754,yes
-12.43938,-7.12661,-8.855785,-4.939687,-9.138517,-1.547587,0.334332,-0.257812,-6.940194,-0.98418,-9.124825,-4.042435,25.73812,-0.857879,-0.974314,1.890445,0.746078,-1.73298,-1.080476,-1.565632,-0.706309,-0.746248,-2.191921,1.21781,-1.269053,0.059101,-0.775515,0.535746,1.316467,1.589392,0.956311,0.109579,-0.270605,1.337792,0.490359,-0.549586,0.747274,-0.710631,0.010782,yes
-18.82444,-14.24157,-5.13807,-0.98562,-18.67305,-12.58937,-19.05198,-6.098826,-7.144792,-10.16931,-6.847313,-13.09257,25.86432,-0.749534,0.916371,3.102785,1.339297,0.235529,2.065126,-1.745298,0.36032,-2.070445,-1.354881,0.405203,-1.348933,0.071632,-0.147812,0.772449,0.063572,0.966411,1.831719,0.861072,1.860433,1.872856,1.2582,0.459662,0.540682,-0.112335,-0.017909,yes
-16.76218,-8.506386,-3.284942,-9.454193,-18.54587,-9.210353,-17.12358,-10.90109,-13.81003,-16.50891,-9.841709,-12.25858,25.95073,-0.596322,1.443071,1.369718,1.89786,2.268217,1.161325,1.225974,3.731452,2.603877,0.921077,3.63033,0.71048,-0.00177,0.052051,0.086588,-1.130535,0.594035,1.590299,0.320072,2.186425,1.549785,2.034276,0.818041,0.258601,-0.125553,-0.040453,yes
-13.79753,-0.846766,0.461164,-2.225808,-4.233358,8.864895,-6.108617,3.81016,-8.232853,-4.5998,-8.754456,-5.992356,25.85605,-0.135262,1.189894,-0.500398,2.707638,4.955462,2.981588,7.381378,5.671184,4.316439,1.604196,2.337271,-0.643264,-0.046951,0.100943,-0.690888,-1.56667,-0.606217,-0.089275,-1.394176,0.293432,-0.690491,1.007277,-0.231997,-0.670179,-0.133144,-0.034328,yes
-17.93444,-6.60866,-4.80681,5.169705,-5.017279,-6.468092,-0.00748,13.44495,6.62322,0.83645,9.980395,-4.04014,25.7334,-0.904759,-0.678136,-1.960641,3.032082,3.858547,0.06165,4.803157,4.387185,6.231692,0.418743,1.544779,-2.249652,-0.083872,0.194477,-0.655231,-0.835378,-1.046455,-1.488179,-1.33739,-1.521636,-3.04604,-1.796127,-1.101989,-1.977909,0.084957,-0.002695,yes
-18.91462,-9.240965,-6.879127,5.240623,-0.660028,0.947441,9.296862,10.08407,4.220776,-10.82101,-5.072008,-20.41811,25.73823,-0.090598,-1.477465,-3.065385,-2.258898,-1.006011,-4.355918,-2.066732,-3.42,1.152034,-2.263698,-1.902916,-0.534585,-0.058959,0.214047,-0.213703,0.178695,-0.865932,-2.054528,-1.253413,-2.202364,-3.493088,-2.618177,-0.083968,-1.230695,1.599123,0.026651,yes
-18.72743,-7.699967,-9.418001,1.973,-1.0398,-4.943375,-0.810535,7.897876,11.12161,-11.30459,-3.959038,-16.29397,25.59028,0.353732,-0.499405,-1.524678,-0.851146,-2.191944,-1.856873,-1.658151,-6.953156,-4.794557,-2.654921,-4.139122,1.080925,-0.009243,0.290432,0.325785,1.291075,0.141264,-1.409249,0.165066,-0.291567,-1.473813,-1.830142,1.379722,-0.347861,1.745106,0.04553,yes
