@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-18.11736,-7.127042,-9.087737,-14.42092,-2.215406,0.772261,-3.646115,-8.20938,-7.830595,0.515865,8.836155,-0.878421,25.63511,0.804486,0.78398,2.05077,2.60346,-0.445339,0.67093,-0.612501,1.426933,3.21627,-1.942892,-0.33454,-0.338019,0.024268,0.059149,0.099546,-0.198102,-0.224898,-0.438719,-0.686788,-1.020416,-0.79162,-1.019807,-0.591378,-0.368121,0.049565,0.033088,yes
-14.63183,-9.61135,-12.18367,-7.630442,-4.834683,-0.240405,-4.023363,-5.107128,-4.636494,1.476952,4.404277,2.863314,25.39287,1.694887,1.636586,2.321192,3.114573,-0.391711,-0.341859,-2.249026,1.016907,2.132745,-1.823283,0.078046,-0.346874,0.136159,-0.266869,-0.263647,-0.683394,-0.82272,-0.423549,-0.645597,-0.587585,-0.882046,-1.309413,-0.34172,-0.514404,0.147697,0.005751,yes
-15.83769,-1.964988,2.714078,-4.798868,-3.132464,4.633242,-6.519995,-2.62584,6.653703,-9.67914,9.379395,-4.439384,25.87757,0.655033,0.855408,0.925048,1.223415,-2.66575,-2.256617,-4.89632,-2.326155,-1.341004,-4.959584,-2.381437,-0.085765,0.133761,-0.391927,-0.746254,-1.354376,-1.066505,-0.010211,-0.307503,0.645235,-0.454806,-1.29549,0.6691,-0.625842,0.45902,-0.052621,yes
-10.78275,-1.525138,-3.382683,-3.659088,-3.715432,-2.867524,-13.4543,-5.916615,-4.409018,-3.50305,8.954767,-0.832312,26.19467,-0.455131,-0.569967,-0.803338,-0.820119,-1.452878,-1.093284,-1.408516,-1.106754,-1.052158,-2.143147,-1.88311,0.274337,-0.001721,-0.273736,-0.567466,-0.82968,-0.485997,0.804929,0.570626,2.072519,0.463935,-0.090274,1.589651,-0.121941,0.44129,-0.076365,yes
-16.76673,-6.893109,-8.862991,-10.28953,-16.10378,-9.197263,-23.41224,-19.43541,-14.64935,-21.79206,-5.346275,0.540567,25.90301,-0.080138,-1.844015,-3.158846,-0.761719,0.03419,-0.490875,2.193419,0.214737,-1.668728,1.562537,-2.483173,1.646475,-0.169899,0.320064,0.26484,0.314011,0.528288,1.715598,0.947728,2.12202,1.167065,0.672571,1.871711,0.621376,-0.050292,-0.014131,yes
-16.44296,-9.997126,-10.41182,-8.985706,-5.613414,1.208425,-2.619817,-2.236115,0.754243,-3.182327,2.351562,1.745026,25.37154,0.693794,0.148968,0.214739,1.677157,2.282961,1.628399,4.568698,2.066135,1.845235,2.863913,-0.480792,0.993457,-0.093834,0.136852,0.642452,0.633194,0.611279,0.966316,0.166986,0.039405,-0.074252,0.090821,0.133316,0.463941,-0.539476,0.058967,yes
-13.40828,-6.949069,-9.565582,-5.944156,-2.012523,0.140895,-0.970145,-3.392407,-4.27157,-2.026814,0.265132,2.504324,25.43964,1.680892,1.820142,1.986065,2.616217,4.04432,1.121181,2.725175,1.922726,0.573155,1.895443,0.024286,-0.696785,0.109164,-0.503961,0.338822,0.310035,-0.149883,-0.263576,-0.337383,-1.229831,-0.703412,-0.087332,-0.834934,0.341095,-0.875603,0.048335,yes
-8.993013,-0.752317,-1.957693,2.554012,0.653744,0.605393,-1.831864,-3.607444,-0.371733,0.933895,3.745102,3.153096,25.95719,-0.651387,0.810212,-0.209821,0.547306,1.373636,-1.06438,-1.47737,-2.332011,-1.718993,-1.643022,-0.817132,-1.251412,0.153583,-0.675482,-0.417672,-0.607853,-0.88905,-1.239684,-0.630964,-1.057396,-0.443297,-0.333245,-0.553599,0.099978,-0.306435,-0.022143,yes
-12.08724,-2.414804,-3.159732,-2.978303,0.98424,-3.289844,-10.18035,-9.136115,-11.22059,-14.37295,-5.921617,-3.647391,26.156,-1.927352,-0.480527,-1.396391,-0.946208,-0.829029,-0.831399,-0.9327,-1.103251,-0.323275,-0.358665,-0.609527,-1.609107,-0.051931,-0.402269,-0.379209,0.081059,-0.663819,-1.233707,0.095506,0.334585,0.532303,0.800327,0.991686,0.364237,0.037572,-0.049398,yes
-20.36042,-8.213199,-14.66386,-7.732104,-0.243616,-2.398104,-5.401567,-11.02431,-4.366213,-5.224367,1.359274,-1.436176,25.78127,-0.879492,-0.789057,-1.133297,-0.98688,-1.478784,-0.55013,1.110656,1.362638,0.627226,1.222971,0.336002,-0.082555,-0.124002,0.433397,0.072562,0.900915,0.02296,-0.259023,0.767967,0.706496,0.719035,0.971178,1.183106,-0.026566,-0.40492,0.002506,yes
