@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-21.3773,-3.742607,-3.865337,-7.592215,-19.25689,-6.222395,-0.864057,-5.517586,-9.094832,-14.65899,-13.66645,5.82008,26.2676,-0.308353,-0.556209,0.059588,1.849873,6.05726,1.547571,1.230665,0.736399,0.728595,2.092809,1.129195,-8.089589,-0.012934,0.001159,0.142572,-0.098195,-0.553525,-0.386225,-0.018916,-0.574112,0.414343,0.005675,-0.178892,-1.367124,0.422593,-0.00121,yes
-19.27248,-2.127612,-5.105522,1.333456,-1.06267,2.352758,-2.456433,-14.6217,-7.327184,-5.013037,-0.880841,-3.252208,26.24117,-0.159325,-0.08732,0.119373,1.040765,7.000026,2.186537,-0.304572,1.083706,0.28397,0.482742,-1.481754,-6.645191,-0.017585,0.024928,0.10045,-0.274218,-0.926608,-1.825683,-0.549017,-0.533357,0.392349,-0.002171,-0.234289,-1.351598,1.869076,0.000058,yes
-23.97147,-7.33115,-2.947306,-2.805684,1.932295,-2.772117,6.085455,2.716469,-6.335684,-9.017916,-14.41328,-30.09172,26.21614,-0.37707,-0.077795,-0.46128,-0.513197,3.65475,1.133507,-0.872275,2.634459,0.979281,2.003382,-4.40095,-6.698824,-0.016658,0.126188,0.098138,-0.38219,-0.50414,-2.599393,-0.628889,-0.277982,-0.053765,0.06744,-0.497318,-0.000226,3.498744,0.001203,yes
-20.87684,-2.384934,-3.727488,-4.781657,5.148644,2.98515,-5.861671,-4.216083,-9.054558,-15.06581,-20.70181,-9.449976,26.2054,-0.149352,-0.293164,-1.051066,-1.601633,-1.869903,-0.990481,-0.384649,1.749116,0.592398,0.96608,-2.86372,0.56041,-0.010783,-0.138166,-0.189724,-0.055151,-0.146481,-2.252529,-0.706612,0.620166,-0.479909,-0.14548,-0.703031,1.168469,3.284135,0.002815,yes
-22.46047,-4.002923,-6.860753,-7.100642,-4.088799,-0.871057,-3.52281,2.451897,-3.334739,0.384309,-25.76072,-24.57516,26.20219,0.317598,0.037405,-1.266144,0.650374,-2.50474,-0.008364,-0.119208,0.134869,0.911582,-0.635447,1.819048,5.801332,-0.010319,-0.172571,-0.100739,0.46957,0.028138,-0.746793,0.11967,0.814886,-0.841041,-0.322396,-1.143078,1.715135,3.132003,0.002046,yes
-20.77474,-5.257545,-8.404129,-4.527233,-7.401637,-3.550177,0.424456,-5.743836,-5.865665,-4.883752,-9.525723,-3.208438,26.19423,-1.19749,-1.093538,0.246051,-0.273425,-1.182873,-0.775586,2.419726,-0.066042,-0.40958,-1.712998,1.250593,3.525403,-0.006678,-0.155994,-0.026087,0.400469,-0.016746,0.537068,0.777229,0.793511,-0.190593,-0.179495,-0.692668,0.385143,0.318638,0.000522,yes
-22.43452,-5.707818,-6.939706,0.318973,-4.316267,0.453728,2.346352,4.154688,-3.37222,-17.28618,-10.90608,-4.205831,26.17013,-0.715858,-0.181304,1.238011,-1.036613,-0.422728,1.624408,1.799966,-0.66317,-0.131709,-2.37247,2.117567,7.478692,-0.00848,0.0716,-0.015965,-0.123587,-0.406575,0.475279,0.366275,0.742526,0.318602,-0.162747,0.519952,-0.211886,-1.427749,0.000109,yes
-26.87726,-7.000174,-2.457757,-9.858591,-0.651987,-1.555174,3.302377,-5.39769,-11.08372,-14.79555,-21.87616,-2.007621,26.18804,-0.412596,-0.314244,-0.300801,-0.841872,-0.225571,2.079279,2.623318,1.195169,0.216567,-1.628749,-1.087267,1.314922,-0.009095,0.458747,0.183341,-0.991689,-0.102651,-0.079961,-0.230168,0.412908,0.665834,0.033677,1.009573,0.397176,-1.749987,-0.000777,yes
-22.9885,-4.038127,-3.643886,-9.618029,-9.577266,6.253483,4.038057,-1.037024,-1.384259,-6.522138,-8.997662,12.2179,26.16289,0.283153,-0.432068,-1.610651,-1.098276,-0.606995,0.395579,3.491624,1.097274,-0.215225,1.922186,1.928549,-0.232172,-0.008566,0.172675,0.195951,-0.877714,0.281921,-0.110894,-1.397277,-0.350597,0.146866,-0.065335,1.019148,-0.122466,-2.428376,0.002086,yes
-22.56074,-7.663612,-11.55604,-3.768093,-5.89899,3.946341,12.6952,2.827865,-5.77681,-18.40952,-15.91627,-4.845692,26.15237,0.596738,-0.051448,-3.288062,-0.755849,-1.490544,-1.312009,3.638436,2.382907,-0.199437,1.187538,3.330984,-1.369102,-0.010519,-0.211638,0.431986,0.502685,0.405616,-0.102645,-1.689059,-2.607051,-0.769285,-0.24315,0.627695,-0.311548,-1.205147,0.004253,yes
