@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
0.939908,-10.4012,-9.433892,-12.91257,-15.05458,-10.25182,23.69855,2.985497,-25.36445,-27.81758,20.93379,13.52558,16.93963,0.469315,-0.174354,1.173258,1.27573,3.958157,-0.021673,-4.863541,-7.116951,2.693796,4.326068,-1.555111,-2.544859,0.547599,-0.327002,-0.023346,-0.209608,-0.488382,-0.50504,0.22298,2.449114,1.712401,0.368654,-1.182761,-0.06273,-1.807595,0.041574,yes
2.402879,-11.09085,-6.551483,-6.814544,-8.094249,-16.07488,-0.042806,-19.94668,-15.99289,-15.60042,14.46842,17.30616,18.28096,0.058216,-0.474126,0.133074,1.167483,4.155967,0.095373,0.528642,-4.029863,1.016564,1.678706,-1.805157,-8.148837,0.70463,-0.454422,-0.117747,-0.390081,-1.12287,-1.073439,0.555341,3.796681,3.120662,0.260719,-1.129461,0.526385,-1.163681,0.00066,yes
2.554997,-10.92814,-5.008805,-9.582941,1.256035,-7.448646,11.25152,-21.13317,-16.58126,-12.29582,16.39092,-1.089005,19.00697,-0.960144,-0.141198,0.645309,-1.112056,1.33405,1.034703,4.685937,-0.098491,5.375679,-0.264058,-1.743738,-8.780846,0.676955,-0.327302,-0.546472,-0.672157,-0.789278,-1.344808,0.662685,2.715943,2.635395,-0.094373,-0.59273,0.912731,1.11087,-0.036251,yes
0.423445,-12.50835,-10.98106,-8.739974,-2.430057,-11.17654,32.56527,-5.104485,-24.67323,-27.18493,14.17944,-19.91131,19.42912,-1.088066,-0.779666,-0.513174,-3.144725,-0.096984,2.226846,9.345126,4.977128,2.65645,0.973825,1.171129,-5.245269,0.486221,0.08694,-0.592029,-0.502387,0.084772,-0.845332,1.006225,-0.61853,0.103409,-1.696215,-0.065314,1.048531,3.815324,-0.075351,yes
-2.871095,-10.39844,-3.992555,-17.51014,-11.21643,-7.527473,30.8242,-4.928055,5.854113,-23.34561,12.35959,-11.76991,19.75033,-0.594055,-2.753946,-1.864404,-0.514558,-0.639406,2.226014,4.307934,1.556527,1.401987,1.714857,1.5204,1.557708,0.475545,0.411155,-0.506228,-0.710497,1.322456,0.373258,0.474255,-2.953334,-1.811279,-3.49673,-0.301742,0.774742,3.298422,-0.062386,yes
-0.324405,-15.25403,-9.625479,-18.57457,-2.342936,-4.901239,36.89649,-3.163601,-13.92833,-5.206399,22.33974,-3.579736,20.34038,0.30987,-2.127895,-1.124005,1.292592,0.916037,4.530845,-2.375006,-4.340325,-5.477667,0.362679,1.805429,5.758506,0.428581,0.401597,0.085667,-0.405123,1.558145,0.612051,-0.338575,-3.667728,-1.985337,-2.222548,-1.677546,-0.701369,0.86069,-0.029477,yes
-0.041355,-23.32504,-15.00862,-7.238432,-1.984554,0.543776,30.62558,-14.32097,-14.94378,-14.7108,19.91278,-1.466252,20.92906,0.396664,-1.998221,-2.601759,3.281565,2.693828,2.25398,-4.220667,-4.496159,-8.040911,-1.467194,1.812824,2.20938,0.393845,0.459179,0.956903,-0.080586,0.449417,0.522088,-0.793005,-1.127496,0.367543,-0.177132,-1.76343,-1.551582,-1.151965,-0.010057,yes
0.557924,-16.68453,-11.09305,-7.41287,-2.465811,7.442066,20.78955,-22.10965,-41.66262,-29.68894,19.43,3.729387,20.98266,0.424559,-0.729192,-2.170113,2.74794,1.296654,0.519987,-4.729212,-1.923214,-3.734842,-5.822879,-2.481925,-1.267653,0.379686,0.332295,0.524364,-0.067391,-0.31085,0.072034,-0.998886,2.115036,2.259357,2.143136,-0.997981,-2.104004,-1.077346,0.031554,yes
-1.328937,-19.67429,-16.26756,-6.683164,2.314151,-2.429226,17.77433,-17.93582,-20.48329,-18.44031,22.87858,-4.377572,21.39842,1.644496,1.331215,-1.744281,1.004852,1.780725,0.266417,-0.152443,2.185684,-0.355083,-4.009515,-4.093832,-0.689035,0.449706,0.099512,-0.076371,0.322822,-1.055477,-0.720666,0.69487,3.357973,1.9333,1.930938,-0.15843,-1.48681,0.713357,0.031091,yes
2.442179,-20.72536,-19.84657,-5.112504,1.990985,-0.814804,19.67605,-10.97224,-29.83278,-32.45604,8.447206,-8.46234,22.00413,1.347427,-1.170792,-1.8897,0.876701,1.732758,0.530198,6.16606,3.61554,1.3951,-3.356063,-5.761262,1.820985,0.558423,-0.440077,-0.509568,0.423535,-1.291468,-1.01631,1.321608,2.538274,0.912898,0.6855,0.893301,0.051983,1.285632,-0.009385,yes
