@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-5.60696,6.488122,6.968575,0.966539,-8.654981,-11.14437,-10.71849,10.37478,-0.373274,12.05166,15.83043,4.763035,16.71264,-0.019728,-1.370225,1.078182,-0.427205,1.31413,0.898915,2.347008,-1.35193,1.326801,-0.015983,-3.334198,-0.466446,-0.02216,0.105355,0.290758,-0.272265,0.225407,0.266285,-0.042997,-0.306337,0.132152,-0.872522,-0.003159,0.071956,-0.206143,0.010865,yes
-7.330318,3.939713,11.18191,-3.552555,-0.975708,-6.825788,-3.304195,0.819152,5.943863,19.21222,11.50158,0.794576,16.66204,-0.036994,-1.074534,1.23287,0.216632,1.98416,0.8768,1.854807,-1.030511,0.302407,0.720051,-4.075606,-0.303869,-0.010061,0.225891,0.614614,-0.777108,0.048649,-0.099128,-0.268551,-0.842348,0.531278,-1.049844,-0.726059,0.860045,-0.411716,0.012499,yes
-4.843923,0.911203,10.25282,1.090064,-5.923969,-8.809083,-2.690604,8.392942,3.102162,8.391462,1.323871,4.415034,16.62714,0.515679,-0.064282,-0.360485,0.377911,2.310539,0.694989,1.061423,-0.851882,-2.523613,-0.399796,-2.603714,-1.57845,0.026117,-0.002835,0.658058,-0.692767,-0.171715,-0.354666,-0.29927,-1.255441,0.599235,-0.540629,-0.675817,1.686755,-0.210839,0.014593,yes
-6.173448,3.903909,11.49081,1.987935,-0.099686,-7.928007,-5.458405,6.213142,-0.598959,17.48201,2.705687,3.417689,16.70508,0.842024,1.049875,-2.088024,-0.58652,0.320287,-0.341875,-1.221938,1.054434,-1.997212,-3.454374,0.600786,-1.969022,0.016196,-0.295216,0.192402,-0.215241,0.076693,-0.700577,-0.512085,-1.121201,0.564001,0.364955,-0.496004,1.759942,0.53867,0.007864,yes
-3.607003,6.184614,5.011704,0.08585,2.459703,-7.118313,-4.334275,3.418374,-9.719931,10.91778,7.209809,-4.440772,16.8217,-0.473414,0.857858,-0.725204,-0.884203,0.372735,0.0119,-2.391825,0.601771,-0.226534,-1.307857,2.761379,-0.688064,0.037678,-0.515099,-0.180256,0.513468,0.336558,-0.888015,-0.237312,-0.158249,0.148392,1.057092,0.545889,0.682233,1.096438,-0.003303,yes
-3.738657,6.552384,3.362348,-5.983047,-3.566109,-9.380548,-8.592049,8.578606,2.368848,0.677189,11.56254,-4.622631,16.64574,-1.018528,-0.573594,0.339023,1.231153,-0.549821,-1.342083,-2.024576,1.062668,0.97864,-1.30594,2.041558,1.944288,0.02348,-0.234999,-0.384504,0.612591,0.453679,-0.876601,0.012748,1.432809,-0.540241,0.684073,1.433043,-1.141967,0.935788,0.004198,yes
-8.428387,3.876254,10.69103,0.65454,-2.327083,-8.023313,-13.08291,10.21907,0.485591,10.25459,10.70234,4.994875,16.8452,-1.129542,-0.153826,0.993331,1.151863,-1.694481,0.008533,0.671497,-0.114038,1.27392,1.255432,0.087066,1.947084,0.005962,0.172273,0.0581,0.295594,0.020224,-0.369829,-0.043507,2.149508,-0.911923,-0.602305,0.846854,-2.162491,0.123921,-0.000015,yes
-8.855394,2.190119,10.34626,7.859353,-0.4554,-14.18592,-11.20697,8.126138,-0.80852,11.2839,11.16721,8.421306,16.81074,-0.004907,-0.366802,0.115664,0.663843,-3.029109,-0.276449,4.410449,-1.288865,0.672925,2.429197,-3.771893,1.392344,0.053044,0.233707,0.410705,0.084181,-1.114687,0.299679,-0.246392,1.677467,-0.678053,-1.192692,0.973848,-2.258637,-0.092537,0.008538,yes
-6.696342,7.596615,6.486406,-1.076033,-7.568054,-4.672961,0.33067,3.074417,-1.761646,11.89158,7.842801,-1.227321,16.76901,-0.118858,1.044961,0.864447,-0.499427,-0.236768,-0.73845,5.138206,-2.782078,-3.085199,1.058844,-5.144351,0.207513,0.022821,0.109323,0.134278,-0.152149,-1.167249,1.015744,-0.89703,-0.229491,-0.047262,-0.524283,0.396481,-1.05047,0.381405,0.013864,yes
-4.629214,2.858195,6.042976,-1.798547,-16.09117,-12.43797,6.753405,5.706606,6.857093,12.00467,-5.867154,5.450185,16.94905,-0.355334,0.880536,0.82437,-3.516639,0.219716,-2.20055,4.129405,-0.993579,-2.80526,3.661593,-6.635921,2.351387,0.057742,-0.186747,-0.21199,-0.237946,-0.733275,1.223134,-0.232937,-2.133109,0.11223,0.326263,0.075553,1.18307,0.35599,0.00274,yes
