@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-18.63101,-8.79091,-12.00982,-9.238657,-14.2203,-21.24307,-12.49397,-17.61192,-16.27402,3.636417,1.070026,-0.011615,25.40881,-2.509128,-1.035535,-0.421481,-0.597421,1.201841,0.483317,-4.806713,-5.909795,-4.526324,-2.425991,5.810774,2.851917,-0.134793,0.197282,-0.082461,0.513915,0.284004,0.258072,-0.041491,0.128488,0.742193,1.574315,1.483322,0.277184,-0.793515,0.001984,yes
-25.28408,-6.992665,-14.37022,-3.76853,-12.86343,-18.07389,-25.47871,-33.50049,-30.33656,-1.352868,19.87727,8.023755,25.05657,-2.112728,-1.265895,0.868232,-0.404312,1.015392,0.692214,-5.593942,-5.467289,-0.580499,0.955369,7.59754,1.280914,-0.170933,0.665961,0.349926,0.693901,0.49316,0.175569,-0.38571,1.458029,2.545344,2.871082,1.831627,-1.412589,-1.712832,0.038151,yes
-27.85011,-14.86771,-12.93703,-14.96083,-8.889538,-20.41107,-30.03516,-39.21661,-31.87437,-5.998897,20.72028,10.23028,24.91097,-1.72092,-1.332659,1.503241,0.726044,2.585424,0.171415,-3.770659,-2.420082,1.372337,3.299937,6.30331,-0.330158,-0.106804,0.926468,0.821808,0.432729,0.689039,-0.46229,-0.83916,1.789831,3.505255,3.577548,1.38256,-3.300847,-1.854481,0.072152,yes
-24.5851,-12.08199,-7.20506,-8.399134,-11.80873,-18.198,-31.69308,-34.14602,-11.37634,13.23092,29.2326,1.272006,24.80307,0.426575,0.862655,2.085665,1.206647,1.387892,-1.28928,1.965405,5.072068,6.879757,3.869181,-1.498437,-4.121205,0.041966,0.642596,0.699076,-0.308553,-0.025634,-0.55438,-0.80361,1.626799,2.480217,1.665056,-0.634932,-3.53744,-0.272351,0.076091,yes
-27.5851,-12.90954,-8.076198,-3.293134,-1.820536,-20.32394,-28.24008,-29.38956,-18.89245,12.84421,27.90891,1.713468,25.00154,0.853561,2.009231,1.13345,2.042292,-1.295859,-2.721738,0.362768,6.346801,9.63129,3.029903,-6.145473,-3.719426,0.119516,0.371417,0.050524,-0.84679,-0.766431,-0.986469,-0.338374,0.208251,0.420495,-0.098154,-1.800266,-1.844643,1.521587,0.029189,yes
-23.28371,-3.65847,-6.372307,-3.569142,-9.458471,-24.56386,-16.54922,-13.05367,-2.42874,8.571486,8.790766,-8.323864,25.22111,-0.186989,0.558538,-0.489636,-1.190605,0.184135,-1.879262,0.473341,2.550354,3.615305,-2.084276,-3.865268,1.613791,0.096363,-0.06713,-0.847333,-1.015595,-0.950295,-0.380134,0.510968,-0.600135,-1.806188,-2.93029,-1.898283,0.909126,2.709487,-0.017879,yes
-24.233,-9.033309,-7.686158,-7.164362,-16.54396,-30.83683,-35.79325,-18.02878,11.80828,11.48034,0.213827,-3.568913,25.29953,0.442948,-0.927981,-1.443056,-1.907483,-1.745041,-1.225463,-1.983374,0.943249,2.513794,-2.724661,-1.736491,4.410281,0.011942,-0.043039,-0.668341,-0.710444,-0.431284,-0.329139,1.175199,0.846506,-1.169597,-3.697356,-1.405222,1.551857,1.543561,-0.030936,yes
-27.19609,-11.22741,-9.848258,-12.41655,-3.52634,-22.33786,-25.54979,-27.07465,-8.650179,3.491472,23.75381,11.98215,25.13589,0.296233,-1.905406,-1.704058,-1.569942,-0.288187,0.517421,0.137801,-1.257097,-4.212944,-2.744951,0.842702,5.361377,0.006356,0.138097,-0.025404,0.04039,0.612149,-0.679191,1.010351,0.820817,0.122792,-2.096773,0.189668,-0.150313,-0.913922,-0.00981,yes
-23.41417,-13.76498,-13.5535,-8.406847,-13.51181,-27.56425,-33.65667,-17.66283,-3.212756,1.760911,11.74493,13.61186,25.10386,0.396755,-0.100501,-1.811557,0.07554,-2.705395,1.955914,4.763065,2.402542,-4.941363,-3.665869,-0.740175,2.124584,0.009839,-0.210072,0.772118,0.663484,0.605624,0.074408,0.757276,0.51624,-0.12168,-1.512838,0.668983,-0.107674,-1.467039,0.012255,yes
-22.21196,-10.81966,-11.95893,-10.79761,-12.41548,-23.61304,-16.92851,-19.52213,-15.98294,-0.293555,7.238721,9.892632,25.35073,0.526591,0.017777,-0.103437,0.878626,-2.731641,1.581805,1.204207,2.434668,-3.140982,-0.665331,-5.114989,-1.812971,0.048364,-0.321354,0.998946,1.305227,0.513685,0.875982,0.845509,-0.265165,-0.49843,0.359745,0.212533,-0.005484,-1.260522,0.006769,yes
-24.74129,-9.739687,-15.68861,-7.596132,-25.62636,-20.41967,-16.28856,-9.792328,-9.232158,-4.956495,4.770495,8.098768,25.24131,-0.72259,1.971017,1.074052,-0.103649,-0.151277,2.028728,0.064623,-1.511031,-5.586375,-0.419557,0.703985,0.662258,0.052212,-0.17119,0.453408,1.409616,-0.003457,1.708666,0.574227,-0.395079,-1.089303,0.802805,-0.143294,0.219054,-0.323994,0.001123,yes
-23.89958,-13.15117,-9.297889,-8.428776,-11.12727,-18.00113,-28.2128,-18.83656,-21.34539,3.52352,1.666081,5.673847,25.30899,-0.750863,2.053564,3.379271,1.088075,2.814663,4.70856,1.161195,-1.792461,-2.091714,-3.305443,0.0932,-0.21007,0.019016,0.078602,0.101104,0.168479,-0.376397,0.729821,-0.042897,0.792673,-0.401896,1.248006,-0.123237,0.608643,-0.235132,-0.007891,yes
-26.18332,-2.744138,-9.513762,-10.10951,-14.9123,-20.22657,-27.6914,-25.56077,-28.46341,-2.245414,18.05118,19.03255,25.38579,0.179533,1.148646,3.49517,-0.046468,3.064786,3.263669,2.809177,-0.930408,-1.451974,-3.062284,-2.249002,-0.296834,0.030128,0.464325,-0.631402,-0.758556,-0.541189,-0.678235,-0.641835,0.349809,0.63983,2.151431,1.208553,-0.864218,-1.179634,-0.005288,yes
-25.24527,-4.04962,1.850005,-4.100545,-3.699198,-0.16679,-5.421115,-20.60021,-16.82589,-18.17631,1.064376,3.375393,25.37356,0.468542,0.93448,-0.471602,-1.03195,-0.690567,0.749851,3.795294,0.134875,1.03185,0.039849,-0.595282,-2.509084,0.019952,0.060954,-0.836225,-1.479791,-0.410282,-1.48142,-1.96887,-1.613671,0.375253,1.654515,2.807543,0.583263,0.119579,-0.003236,yes
-23.17079,-8.547235,-3.786706,-9.992589,-14.01647,-13.01849,-13.63852,-13.56254,-18.75178,-9.417997,-6.173659,7.763826,25.35966,0.98933,-0.62645,-0.793291,-1.749583,-1.789834,0.798908,0.496616,0.72445,3.608998,3.950559,-3.272863,-4.086405,0.025306,-0.374581,-0.584937,-1.191296,0.563124,-0.484122,-1.742889,-2.262011,-0.124211,1.114831,2.200275,1.903642,0.769493,-0.025408,yes
-23.06313,-5.577221,-14.51943,-13.64699,-15.02802,-17.85592,-16.26278,-24.1613,-21.04195,7.309057,10.80209,-1.23721,25.42182,-0.850992,-1.240011,-1.875452,-0.111779,-2.165128,-3.903411,-5.750879,-0.743624,3.650374,7.225851,3.521444,2.28261,0.005246,-0.433586,-0.648905,-0.157807,0.978849,0.862151,-0.828136,-1.715435,-0.353269,-0.199576,0.139272,1.295219,1.092345,-0.051047,yes
-22.32774,-5.112588,-5.295501,-14.0842,-18.19706,-7.38747,-19.78749,-20.15798,-8.310382,4.764699,-3.181993,0.906821,25.4882,-1.033607,-0.688794,-1.759385,2.309064,1.381454,-3.124145,-3.727791,-1.112213,2.812917,4.346093,5.210846,1.154786,-0.08956,-0.446858,-0.386066,-0.438744,0.58352,1.111518,-0.262184,0.065415,-0.897423,-2.053571,-1.533896,1.178747,0.121539,-0.065696,yes
-29.92175,-11.967,-6.772856,-2.613636,-12.43454,-22.49936,-31.10102,-21.02061,-3.794716,10.86159,17.17577,18.21695,25.33552,-0.687922,-2.278873,-0.777587,1.832969,2.034544,-1.429301,-2.669678,-0.71314,0.432009,0.538442,1.638959,0.332045,-0.177852,0.072999,0.323798,0.007934,-0.791425,0.629292,1.168809,1.552272,-0.501144,-2.487489,-2.448436,-0.797427,-1.566438,-0.029942,yes
-24.90952,-8.796314,-16.45692,-3.963945,-8.405934,-26.31749,-24.85835,-20.69395,-13.31081,10.5362,16.69373,3.81068,24.95501,-1.326494,-2.037349,-3.535943,0.195644,1.66792,-1.749068,-0.716911,-3.777908,-5.049674,-0.375219,3.562116,-2.503428,-0.211624,0.223496,0.760303,0.783558,-1.562803,-0.605622,1.695372,1.294006,0.564884,-1.078915,-2.325242,-2.035332,-0.90824,0.045692,yes
