@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-26.80806,1.253149,1.197832,5.936295,-14.41818,-14.32276,-32.33827,-4.182868,-5.377498,-18.43276,-9.480145,-13.36549,26.09445,2.628896,0.04043,-2.635653,-3.119834,1.440979,1.175925,6.382504,-4.85177,-1.203062,3.965489,-0.41705,1.067667,-0.004174,-0.275737,-0.077803,0.030652,-0.513277,-0.179184,-0.446928,-0.194213,0.856676,-1.150927,-1.465573,0.179026,-0.470556,-0.00115,yes
-20.50761,-2.079307,-2.796501,-1.043343,-12.95707,-6.30616,-8.249817,-17.37741,-9.910748,-2.11904,-17.07321,-10.68876,26.08562,2.505148,0.348274,-3.109859,-4.732059,1.104204,0.116897,6.493227,-4.161925,-4.776651,0.705128,0.752232,0.362341,-0.00749,-0.558837,-0.103445,0.096521,0.240017,-0.314478,-0.618499,-1.207517,1.677012,-0.695976,-1.79828,0.73198,-0.004407,-0.00116,yes
-16.8138,3.121527,-9.983265,-6.173058,-7.943834,-12.45144,-12.46997,-21.84444,-9.126183,-6.762169,-7.768858,-9.365517,26.078,1.312086,-0.502509,-2.24529,-4.880108,0.713446,-0.5292,5.356075,-0.913313,-5.170904,-1.732196,-0.106562,-0.932447,-0.008268,-0.559309,-0.264756,0.54714,1.470612,-0.422532,-0.005339,-1.887989,1.845523,0.637991,-1.161181,0.736614,0.675689,-0.000781,yes
-19.27945,2.060329,-8.760917,-11.66932,-12.13433,-14.67394,-9.806278,-16.16171,-27.38641,-20.74241,-6.574627,-13.55377,26.06523,0.493116,-0.205325,-2.348232,-1.039615,0.232357,-1.064007,0.858133,1.564062,-2.69902,-2.177067,3.087608,2.04569,-0.007927,-0.227543,-0.165969,0.731099,2.38859,-0.227124,0.504976,-2.298711,0.956978,2.533005,0.379871,0.415671,0.795699,-0.000312,yes
-20.86172,-3.329212,-7.046412,-13.15125,-11.26232,-12.78487,-4.779661,-9.357288,-22.49418,-17.78205,-15.26225,-16.59522,26.06331,0.838366,-1.006549,-0.280765,2.387003,-0.235758,1.739681,-0.239895,1.512852,0.948078,-0.39932,2.098331,3.60444,-0.007862,0.165035,-0.111293,0.892135,2.020632,-0.184021,0.39792,-2.014824,-0.51971,2.405832,0.931269,0.118132,0.062182,-0.000585,yes
-16.01808,0.119436,-16.00608,-2.752319,-10.13604,-11.45948,-7.804309,-15.80068,-16.72185,-7.494432,2.111523,3.154537,26.05333,1.604292,-0.229549,-0.436629,3.577334,0.443187,1.507338,-2.202344,-0.59012,4.828883,1.938047,1.728139,2.072393,-0.009254,-0.096741,-0.257838,1.013619,0.750658,-0.15559,-0.018183,-0.575511,-0.99789,0.764125,0.856938,-1.391783,-1.382643,-0.000646,yes
-14.25266,-0.940771,-7.764507,1.303453,-10.12177,-5.36026,-14.67043,-14.4607,-9.718076,-15.38276,-1.62028,0.30253,26.04464,1.58167,-1.046861,1.259584,2.914579,-0.312075,0.17473,-3.187806,-2.434773,3.094302,0.866593,1.163831,-0.634889,-0.010531,-0.547648,-0.151975,0.073724,-0.493269,0.016954,-0.814457,0.297449,-0.514642,-1.232326,0.88423,-1.40593,-1.357883,0.000145,yes
-14.56252,-0.281638,-10.58501,-1.010011,-10.48866,-10.84955,-15.87261,-16.5606,-9.630052,-12.25182,-4.754917,-11.64068,26.02829,-0.362242,-1.474358,1.949687,2.449885,-0.507433,-0.372446,-0.545469,-1.451576,0.048491,1.474667,-3.404057,-2.74786,-0.009822,-0.683853,0.033078,-0.191388,-1.273026,0.372564,-0.336338,0.798165,0.606183,-1.984344,0.360676,-0.874827,-0.271388,0.000864,yes
-13.68115,-8.362982,-3.459028,0.550487,-12.64638,-12.21618,-16.68454,-21.1512,-10.56858,-11.07039,-6.009874,-12.37206,26.02317,-0.916606,-1.144022,-1.105305,0.484383,0.324322,-1.392714,0.41891,-0.629628,-2.823354,4.253521,-2.365222,-0.774848,-0.006854,-0.387693,0.663506,-0.37615,-1.822085,0.814189,0.495554,0.260322,1.117936,-0.790723,0.330677,0.148947,0.609208,0.000628,yes
-18.11504,-3.541248,-8.410387,9.873589,-11.4109,-9.893745,-9.524601,-19.71331,-16.05415,-2.277279,-12.71396,-4.247469,26.01496,-0.565835,-0.015581,-0.211124,-1.572699,1.987806,0.609369,-0.014876,1.538222,-2.134008,2.047964,-0.881469,0.785432,-0.00677,0.33733,0.832486,-0.178236,-1.575247,0.198161,0.869943,-0.670119,0.943421,0.402719,-0.336632,0.866637,0.6164,-0.000777,yes
