@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-21.21916,-9.747002,-0.534998,3.814688,-10.0658,-9.951369,-2.815265,0.691722,-4.157746,4.555256,3.823113,4.493318,26.35137,-0.211689,-0.461052,0.030473,-2.306098,-0.790302,1.972181,2.120943,0.867272,0.222619,-2.184429,0.46402,0.822615,0.000762,-0.144371,0.057242,0.071538,0.751781,1.085995,0.208063,-0.538845,-0.945869,1.047782,0.281677,-0.328791,0.389517,0.000028,yes
-20.47985,-10.53983,-2.418768,-3.894017,-4.921949,-0.510016,6.593624,7.406856,-6.989887,-6.406889,8.780831,3.988647,26.35863,-1.017976,-0.034976,0.093552,0.278162,1.762929,3.479939,1.121575,-1.776328,2.60257,-2.405646,-0.723981,2.21836,0.00133,0.266344,0.27744,0.164814,0.330117,0.662738,-0.285656,-1.088815,-0.75853,1.296385,1.01774,-0.608604,-0.425193,-0.000668,yes
-22.64725,-11.65584,0.559253,-3.861449,-16.58924,-4.811141,3.085005,1.670513,-1.628581,-0.885817,3.664356,8.858727,26.35155,-0.530401,-0.387878,0.356625,0.160679,3.363057,2.258617,-0.073596,-2.540274,4.271552,-0.665437,-0.585934,2.072326,0.00062,0.935513,0.57772,-0.24402,-0.407155,0.135287,-0.747063,-1.423882,-0.259666,0.242747,1.106404,-0.345865,-1.478091,-0.001235,yes
-25.59499,-8.967458,-0.614366,9.043569,2.010566,4.878214,-0.157527,-8.679312,7.590521,-4.752435,0.282589,13.40241,26.35793,1.279385,0.889559,0.691466,-1.888899,0.446708,0.400683,-2.225864,-1.221605,4.680077,2.144774,-2.054021,-1.928204,-0.002509,0.990749,0.568731,-0.501955,-1.486751,-1.583717,-1.106114,-0.700878,0.687084,-1.271449,1.171952,0.430968,-1.904745,-0.001743,yes
-21.31359,-12.47258,0.345927,-1.85071,3.283228,-1.352399,0.192329,-3.966562,9.909813,0.400843,5.142566,10.14807,26.35482,3.317195,1.96528,-1.488583,-3.258343,0.544245,-0.223508,-3.324748,-0.708419,0.397599,1.072381,-0.600286,-4.494559,-0.003493,-0.041291,0.333473,-0.151895,-0.350935,-1.800007,-0.461411,-0.137691,-0.145926,-2.660399,0.653052,0.411704,-0.620585,-0.001025,yes
-14.74976,-5.683673,1.145222,-14.34388,-12.62464,-0.235971,-3.08936,4.117368,10.6413,3.673653,-2.228378,-6.297043,26.34445,2.011972,1.632099,-1.493619,-5.446082,-4.746248,-0.809568,-0.75724,0.743163,-1.817698,2.585203,1.438036,-4.021921,-0.005327,-1.131507,-0.476953,0.236903,1.339563,-0.300868,0.101782,0.564336,-0.65174,-2.629056,-0.217989,0.616618,1.483844,0.000177,yes
-11.4839,-3.471336,-7.763458,-8.45944,-6.550407,-3.371588,-12.07282,-8.269919,-1.165975,0.263042,1.918409,-3.764344,26.34083,-1.103149,0.908216,0.689692,0.184596,-3.040501,0.556686,-1.496362,-4.25229,-5.781557,2.379607,-0.273443,0.01626,-0.003098,-1.322959,-0.821854,0.637093,1.890369,0.849925,0.342038,0.310123,0.037449,-0.849693,-0.655358,-0.09545,1.922527,0.000876,yes
-20.44998,-5.307585,-4.027771,-14.88248,-16.80386,1.839969,2.188847,-2.811819,4.039925,8.24248,9.084846,0.249012,26.3383,-2.16798,-0.966676,0.786841,3.087445,0.734741,0.519496,-0.31838,-2.708371,-5.375628,0.401217,0.865649,3.235609,-0.001822,-0.392786,-0.571107,0.071991,1.82562,2.118867,-0.21046,-0.534944,0.728864,0.770489,-1.283536,-0.710426,0.782035,0.001338,yes
-23.97923,-8.119543,6.380883,-0.658434,-9.829669,0.39306,-9.928585,-21.76342,-15.69728,10.01447,-1.881261,6.956336,26.34241,-1.207622,-0.844604,0.556651,1.926739,2.053375,0.82215,-1.993564,1.204591,-2.071901,-1.112418,-0.791344,1.489309,-0.000864,0.492351,-0.013502,-0.498891,-0.190805,0.738492,-0.897892,0.200942,1.852427,2.138772,-1.001146,-0.632844,-0.707947,0.000815,yes
-19.342,-8.192948,-1.992746,-2.807162,-7.311306,0.479184,-5.753375,-2.677739,-8.971186,0.804025,3.999703,4.520661,26.33455,0.100278,-0.347027,-1.067146,2.810947,3.301151,-1.994599,-3.18336,1.65904,0.179921,-2.086462,-1.855146,-0.848273,0.000248,0.432686,0.556098,0.286595,-0.990116,-0.756189,-0.834945,1.019955,0.696134,1.563541,-0.330017,-0.830363,-1.110402,0.00058,yes
