@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-10.23961,-7.563396,-12.50163,-7.340539,9.615997,-4.065726,-12.75947,-8.076949,-21.75505,-7.717175,-22.63585,-11.56641,26.03213,-0.70589,0.447131,2.682249,1.304651,-2.393246,-0.569286,-2.525415,-3.901841,1.68613,-3.436087,6.09928,2.929272,-0.000434,0.159198,0.178372,-0.222596,-0.319179,-0.573237,-0.027122,1.076266,1.067497,-0.064758,-0.148586,-1.617011,-0.875083,-0.001098,yes
-10.8353,-3.911093,-5.722588,-3.354591,-4.334411,-11.443,-18.3886,-19.82174,-20.55203,-12.14998,-6.592541,0.121022,26.03763,-0.334318,1.013387,2.602524,0.951201,-3.755612,-0.422329,-0.496672,-2.038764,2.307183,-3.561815,3.374939,1.286904,-0.002867,0.270976,0.087064,-0.667379,-0.583665,-0.27007,0.064836,1.643038,1.870311,-0.331573,0.241965,-2.798928,-1.566641,-0.00118,yes
-13.47121,-7.153895,-2.479905,-2.81026,4.624969,-3.22352,-22.57198,-21.71376,-13.92592,-22.68121,-0.161113,-2.763762,26.0272,-0.095687,1.055862,1.609131,-0.114519,-4.57825,-0.778374,1.841545,0.504105,1.051815,-4.116153,-0.623603,-0.624959,-0.004708,0.366592,0.009029,-0.943696,-0.557516,0.078101,-0.043527,1.493656,1.750576,-0.613931,1.048015,-2.620875,-1.327335,-0.000061,yes
-10.2954,-2.701212,-4.499874,-4.849675,-6.66655,-6.598473,-10.33657,-11.45236,-14.13371,-18.04423,-16.99853,-9.533208,26.02025,0.343888,0.578084,-0.118085,-0.904089,-2.651096,-0.140562,3.506295,3.246742,0.34542,-1.88623,-4.53392,-3.126816,-0.004195,0.206697,-0.281015,-0.827674,-0.159333,1.14925,0.218219,0.346389,0.707645,-0.44979,1.486429,-0.759574,-0.55728,0.001298,yes
-10.988,-2.889025,-5.067332,-7.165594,-12.10919,-10.37986,-7.577753,-9.741116,-19.70514,-25.35081,-20.55087,-9.864088,26.01727,0.787969,0.709926,-0.675926,-0.555284,-2.554999,-0.927804,2.941384,2.208287,-0.402646,0.966197,-3.050665,-1.500545,-0.000074,0.059189,-0.281372,-0.375864,0.291985,1.612876,0.477818,-0.722918,-0.440207,0.069745,1.557174,0.885647,0.35233,0.001506,yes
-10.35747,-3.153106,-5.019298,-5.697371,-9.222815,-8.56764,-8.354235,-9.574351,-15.93532,-20.24632,-19.06726,-11.9629,26.02162,0.257341,-0.218722,-0.393319,0.374916,0.979011,0.743483,0.685351,0.647371,0.785462,1.329154,0.790601,-1.0617,0.001307,-0.141786,-0.185004,0.085259,0.374227,1.047638,0.234386,-1.275146,-1.213024,-0.023599,0.626366,1.612657,1.165951,0.000376,yes
-9.500332,-3.37832,-5.59982,-5.16283,-6.871894,-6.877957,-8.856225,-11.61133,-15.03834,-16.74918,-14.38008,-9.051642,26.02614,0.243531,0.047404,-0.132571,0.705903,1.671078,1.168693,-0.362575,-0.397243,1.180518,2.062025,1.142372,0.104131,0.000072,-0.244459,-0.126365,0.146141,0.054689,0.305562,-0.061378,-0.862438,-0.788833,-0.372042,-0.542219,0.595998,0.746632,-0.000933,yes
-9.752527,-3.550173,-6.200227,-3.976477,-4.390141,-4.63201,-6.270581,-7.280398,-12.53979,-15.69928,-16.13093,-15.24793,26.02235,-0.092824,-0.015673,0.036533,0.336452,0.474056,-0.01688,-1.217455,-1.515612,-0.564159,0.697686,1.432845,1.900601,-0.002388,-0.257598,-0.160004,0.326304,0.030567,-0.717656,-0.211533,-0.031314,-0.231281,-0.526797,-1.065027,-0.438766,0.133731,-0.000938,yes
-10.07282,-2.453473,-5.13972,-4.496528,-6.170132,-6.50421,-10.43245,-12.87431,-15.50031,-17.31421,-16.30718,-7.700913,26.01727,-0.259244,-0.023422,-0.160145,-0.262609,-0.77471,-0.854511,-0.419401,-0.654389,-1.588043,-1.429162,-0.391799,0.751467,-0.002892,-0.171537,-0.226742,0.3038,0.069083,-0.626722,0.040842,0.565856,0.485246,0.035292,-0.796396,-0.525195,-0.695336,-0.000127,yes
-10.53535,-3.693893,-5.066681,-4.348263,-7.203414,-8.838912,-13.6534,-16.52092,-18.52513,-16.47538,-10.93949,-3.135255,26.01411,-0.779263,-0.983329,1.251986,1.012007,-1.386376,0.697418,0.557195,-0.380462,-0.464241,-2.250387,-0.636145,-0.716715,-0.001903,0.059335,-0.008684,0.142388,0.070228,0.009952,0.432481,0.801989,0.928692,0.828721,0.150191,-0.411444,-1.028018,0.000074,yes
-10.40514,-3.42357,-6.967319,-6.289981,-9.338805,-9.047061,-7.261821,-10.26301,-19.98589,-23.50694,-18.93479,-11.35065,26.0158,-0.270936,-0.602477,0.778703,0.71354,-0.532315,1.015752,1.57938,1.46141,1.307018,-0.445919,-0.449107,-2.063889,-0.000803,0.229252,0.217893,-0.163009,-0.111804,0.468474,0.166738,0.156869,0.485327,0.776119,0.964841,0.159162,-0.244326,-0.000286,yes
-13.48268,-7.981768,0.973502,1.980284,-9.737685,0.126504,-5.06992,-10.48836,-12.61821,-23.85485,-17.99784,-17.00664,26.01357,0.209696,0.230435,0.279048,0.199517,0.40262,1.210394,1.793099,2.069948,2.131917,0.957017,-0.595719,-1.831811,-0.003065,0.256256,0.404513,-0.66561,-0.497938,0.662227,-0.407228,-0.288628,0.068573,-0.144911,0.712683,-0.210307,-0.204743,-0.000684,yes
-9.953828,-3.321919,-4.266296,-4.0931,-7.564569,-5.908158,-6.827292,-8.583537,-11.91868,-15.85407,-15.02354,-11.08466,26.01353,0.392537,0.459159,-0.488723,-0.415382,0.673162,-0.277308,-0.253009,0.547042,0.994472,1.79134,0.383797,0.087385,-0.00374,-0.135999,-0.192667,-0.534005,0.232074,0.419455,-0.39784,-0.544997,-0.500813,-0.957443,-0.146359,-0.3108,-0.43808,-0.000329,yes
-9.712522,-2.592542,-5.021953,-4.449121,-6.077432,-4.356394,-4.905163,-7.010919,-11.89915,-15.51674,-15.87371,-12.4273,25.99992,0.17028,0.50842,-1.442352,-0.913221,1.322018,-0.692192,0.030249,0.419589,-1.032525,0.194397,-2.104132,-2.816069,-0.003856,-0.304875,-0.670737,-0.289568,0.591668,0.022424,0.084412,-0.555751,-1.076824,-0.774997,-0.119043,0.202461,0.003176,0.000743,yes
