@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute airplaneornot {yes,no}

@data
-8.332755,1.129781,-9.585426,-8.253427,3.197719,20.74297,-0.147725,-6.565358,20.56652,15.61517,-9.190534,18.42844,27.12147,-4.561252,-1.494656,1.817426,2.20312,0.77602,-2.902573,2.593426,4.078073,-1.886494,-0.810609,5.281308,-1.552643,-0.000014,3.696608,1.508953,1.73856,1.351966,1.040576,0.72978,1.004555,1.195845,0.542197,0.914388,0.893361,0.649669,0.000027,yes
-12.65941,-1.353174,-10.65188,-10.21708,0.664888,13.36275,-0.602774,-5.548048,13.35497,10.37893,-4.5094,11.67345,27.12121,4.026181,2.058175,6.633525,5.575231,3.443811,-1.56862,5.500532,7.757378,-1.258854,1.672379,8.077754,-0.247208,0.000028,4.327928,1.867941,1.828384,1.449217,0.918869,1.499603,0.513164,1.097896,0.77338,1.308667,0.17741,1.138513,0.00003,yes
-28.97569,-5.102019,0.034932,3.743999,8.344233,9.920213,13.04693,13.31635,14.73982,14.18024,14.87544,14.04272,27.12152,9.628072,4.273696,8.102179,7.276895,4.645005,0.07935,6.162644,8.217646,0.51067,2.519839,8.349888,1.042984,0.000099,2.152551,0.776007,-0.629002,-0.07268,0.282327,1.080972,-1.265606,0.411849,0.064717,0.768711,-1.035785,0.719461,-0.000006,yes
22.11962,14.53656,18.77202,13.62402,17.84352,18.31124,20.75761,22.28067,17.18559,24.69453,19.16525,19.38526,27.12158,9.983724,4.960876,7.816969,6.912315,3.43587,3.104481,3.374635,7.497767,0.781823,4.067504,4.634068,2.842108,0.000076,-3.375881,-1.831429,-4.321353,-2.479747,-1.05844,-0.763506,-3.482422,-1.05741,-1.566284,-1.065601,-2.41232,-0.810504,-0.000042,yes
22.41809,14.5534,16.21352,16.2105,17.83343,18.66547,19.98531,20.60851,21.20455,21.05656,20.72158,19.78746,27.12177,3.222731,0.934027,-1.919307,1.17118,2.191627,0.165737,-2.671655,6.267124,-2.583247,1.835385,1.824225,0.500003,-0.000068,-5.592286,-2.84077,-4.966592,-3.61315,-2.222732,-2.436559,-3.689795,-2.578211,-2.12128,-2.168603,-2.987331,-1.98567,-0.000092,yes
11.56231,13.6235,20.34367,18.11125,13.09964,24.51253,12.80121,28.29471,14.03171,27.27829,15.73787,23.01163,27.12147,-9.650557,-5.429137,-9.962497,-3.770649,-0.621702,-5.429344,-7.494429,3.445587,-7.543315,-3.3134,-0.721016,-4.028236,-0.000099,-4.090923,-2.177646,-3.098037,-3.23576,-2.901719,-3.055231,-1.726486,-3.942693,-1.051299,-2.902564,-2.291773,-1.894513,-0.000082,yes
-7.583382,0.024644,-10.34743,7.356283,21.67431,7.648257,3.666852,41.64495,3.400526,22.06529,25.71025,14.72956,27.12124,-8.516214,-4.735149,-7.841048,-5.447372,-4.439868,-7.836532,-6.851799,-2.647318,-5.933163,-4.632724,-3.909227,-5.450195,-0.000271,-0.073955,0.389762,1.630984,-0.830067,-2.591358,-0.36457,1.980969,-3.439033,1.212411,-1.71566,-0.68787,0.378016,-0.000016,yes
-11.13243,-5.344754,-17.75999,-0.802123,12.81457,-3.326873,-8.555307,28.99039,-11.62897,7.623164,13.06583,1.773036,27.12135,-4.601419,-3.092769,-4.712347,-5.957208,-7.756976,-8.170538,-3.167723,-7.758473,-2.799715,-7.21126,-3.958072,-3.655356,-0.000229,3.58871,2.580906,4.691525,1.944851,0.27992,2.66346,4.814147,-1.297633,3.785379,0.900564,1.497748,2.534949,0.000059,yes
-8.815609,0.361774,-3.939894,-1.569679,-4.223377,-6.597493,-3.59543,7.024082,4.36908,7.720502,2.511462,3.155782,27.12048,0.328386,1.714653,3.610536,-1.885878,-7.197528,-0.286513,5.069836,-5.326009,1.107007,-4.793985,0.003405,2.203641,-0.000082,3.505082,2.610433,4.151282,3.196274,3.534155,4.365209,4.244587,1.590778,3.595215,2.779833,2.492233,2.927074,0.000133,yes
-10.82867,-2.008913,-6.421831,-7.211811,-12.7364,-9.217285,0.593737,6.812778,-0.451139,-1.605621,7.546906,10.52173,27.1207,3.870695,4.250491,7.769337,4.17286,2.15673,4.112949,10.61549,-1.703235,7.863497,1.270051,4.811409,4.819593,0.000102,2.521433,1.9892,2.360283,3.06793,4.734948,4.039332,1.465545,2.502319,2.546514,3.825095,1.24665,1.673549,0.000106,yes
