@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.421411,-1.306466,-0.875424,-0.429543,-1.07382,-0.122553,-1.114635,-0.389011,-0.765161,-0.518873,-0.392862,-0.606844,-0.000041,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.123539,-2.436917,-2.343592,-1.279652,-1.541253,-1.11633,-2.251796,-1.676469,-1.749324,-1.394324,-1.131927,-0.888376,-0.000208,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,-7.107053,-6.532332,-4.377122,-2.147712,-5.369098,-0.612765,-5.573176,-1.945057,-3.825806,-2.594363,-1.964309,-3.034221,-0.000203,-3.977496,-2.450706,-3.139925,-2.034527,-1.45358,-2.086369,-2.516532,-2.5251,-2.7565,-1.952769,-1.474704,-1.057691,-0.000467,yes
21.81835,17.30328,17.66073,19.47396,20.1645,21.67983,21.82398,22.23566,21.41166,20.61852,18.79839,16.96378,26.43044,-12.06417,-8.918417,-9.5294,-5.324403,-5.021719,-5.27527,-8.472392,-7.409814,-6.833718,-5.674438,-4.677483,-2.924767,-0.000938,-2.880198,-0.734437,-1.997041,-1.660686,-0.758447,-2.194973,-1.050125,-2.202239,-2.284523,-1.193901,-1.121197,-1.071756,-0.000685,yes
-13.71692,-15.35839,-4.224882,8.735401,-6.680992,18.616,-6.041898,12.51037,2.28263,7.646709,8.97684,1.792676,26.42943,-13.85539,-7.794322,-10.93492,-7.510434,-4.757041,-7.794212,-8.346464,-8.920591,-10.36564,-6.926627,-5.034779,-3.826074,-0.001867,0.997149,2.317002,0.923494,-0.467955,0.831401,-1.370579,1.809053,-0.461774,0.147581,0.627778,0.160778,-0.253413,-0.000656,yes
-20.73487,-10.95798,-19.04346,-1.778772,8.478645,-3.164611,-6.605042,-9.950772,-3.192414,-1.267761,0.321744,9.925504,26.42626,-11.02682,-3.041191,-6.706306,-5.622069,-4.098264,-7.384143,-3.863979,-7.523425,-8.152698,-3.803373,-4.070751,-4.962852,-0.002594,3.738435,3.095587,3.314816,0.944666,0.414699,0.902241,2.867922,1.714469,2.181347,1.866271,1.169959,-0.01807,-0.000297,yes
