@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-32.6007,-14.44513,-6.897423,-4.318216,4.068025,-0.815991,3.255067,4.786145,9.710973,11.4879,1.653557,-3.227361,27.11031,0.995921,1.027594,0.342348,1.756658,-0.00405,0.19028,-0.46305,1.712982,0.970341,0.257236,-0.594927,0.606421,0.000389,-0.077127,0.420953,0.404,-0.415715,-0.393961,-0.119926,0.281449,0.208443,-0.341063,-0.509726,0.509017,0.285669,0.000167,yes
-29.96224,-16.54141,-7.120671,5.797405,6.010137,2.228191,4.418794,3.730915,7.99748,6.68644,1.386647,3.168221,27.11034,1.098731,2.314194,1.585276,0.455224,-1.770198,-0.493004,0.240876,2.52457,-0.195846,-1.71795,0.910825,1.866109,0.000767,-0.261854,0.202846,0.149887,-0.588916,0.15473,0.334446,0.224271,-0.670237,-0.953006,-0.544831,0.085175,-0.311384,0.000164,yes
-28.94032,-8.259017,-5.074059,-0.592739,3.076721,-1.386684,0.357954,13.87867,15.41942,15.17481,-1.187623,-3.393046,27.11225,0.558879,2.48906,1.740886,0.328799,-1.09078,-0.067708,0.592233,2.349401,-0.151879,-1.303801,1.197284,1.40492,0.001034,-0.374398,-0.489748,-0.260315,-0.110203,0.942954,0.737968,-0.08165,-1.696062,-1.271901,-0.627427,-0.260763,-0.432272,-0.000013,yes
-28.93723,-5.967215,0.117272,-3.904836,-4.287313,-2.995663,5.908005,12.86273,5.877517,1.054696,7.628269,6.186027,27.11318,-0.094825,1.31109,0.392512,-0.473992,1.312965,1.991502,0.130666,-1.95641,-3.233577,-1.686403,-1.065159,-1.349747,0.000886,-0.387712,-1.059438,-0.76542,0.397579,1.145539,0.821666,-0.370678,-1.585423,-0.362217,0.426235,-1.04923,-0.751701,-0.000269,yes
-30.31881,-7.286925,-1.811965,2.176897,3.762852,1.457398,5.471626,11.96724,10.01156,7.784768,4.519164,2.288335,27.11406,-0.279291,-0.919593,-0.362843,1.67025,3.169141,2.637865,-0.816194,-4.526837,-3.870297,-2.895671,-0.910749,0.05299,0.000266,-0.259814,-0.945686,-0.58778,0.377255,0.329832,-0.226676,-0.433643,-0.374585,0.601359,0.496725,-0.624607,-0.097603,-0.000447,yes
-29.74712,-10.472,-6.789158,2.042627,12.2319,10.76366,2.515286,-5.095419,-5.466475,1.94945,-6.792542,-6.421203,27.11386,-0.420744,-1.278668,-1.18996,1.772395,1.827538,2.262537,-0.9083,-1.964423,-0.147723,1.209159,-3.281308,-1.216429,-0.000196,0.074711,-0.393814,-0.439177,-0.338403,-1.162691,-1.551822,-0.301685,1.3731,1.784951,0.700842,0.891638,0.80523,-0.000683,yes
-29.93184,-10.60459,-3.435057,4.784778,10.66282,4.922978,-2.026655,0.22356,1.739935,0.249081,1.469038,3.175516,27.11324,-0.577233,-0.94449,-0.406775,1.091878,0.301092,-1.336608,-1.056501,0.480485,1.311988,-0.267957,-0.81768,0.850243,-0.000659,0.550977,-0.097718,-0.834787,-1.692892,-2.333798,-1.653613,0.083219,1.240198,0.880764,0.373735,1.281126,0.645967,-0.001117,yes
-31.23444,-10.70172,-5.020984,3.653197,1.400396,6.584235,5.115647,8.912456,9.274712,10.86833,-7.253207,-0.339709,27.11261,0.427701,-0.645534,-1.781408,-1.87682,-3.066464,-3.780374,-1.257606,2.405429,3.100038,0.503951,3.346496,2.277776,-0.002064,0.885509,-0.025918,-1.10679,-2.403341,-2.001345,-0.861417,0.264713,-0.318148,-1.004482,-0.35105,1.636761,0.572605,-0.001447,yes
-32.46132,-11.89452,-4.729928,6.831002,10.68406,-3.135927,-1.111057,7.365728,9.200906,1.985541,0.661098,3.498805,27.11139,2.051371,-1.724747,-4.241053,-4.969606,-6.052848,-2.608745,-0.225443,-0.510776,-1.090357,-0.674394,2.180978,1.53572,-0.004387,0.819704,0.114039,-0.793028,-1.70414,-1.09834,0.608106,0.206285,-0.991781,-1.209927,0.219481,0.124697,0.160983,-0.001384,yes
-26.34387,-13.05471,-15.04876,-8.364585,-3.111043,-4.108756,-4.230544,3.360641,6.303228,3.600973,10.34391,4.806035,27.10446,2.6925,-1.018131,-4.806771,-7.21357,-5.002216,-1.408477,-0.000266,-3.059532,-3.968959,-0.342871,3.403168,1.303859,-0.005566,0.026193,0.144469,0.230073,0.2794,1.21528,0.987348,-0.238751,-0.394514,-0.477339,-0.108163,-1.366139,-0.191634,-0.000553,yes
