@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-19.44998,-30.03421,-5.689799,3.317174,26.58343,-5.811537,-11.13427,-9.623403,12.30339,18.45615,-5.301429,-7.062209,18.44688,-4.046532,-3.89702,1.844325,0.515618,-10.70824,-7.238722,4.684442,-1.351932,-1.676266,-7.315669,3.393445,1.248666,1.159346,0.035803,0.775559,0.326726,-0.965395,-1.214908,2.079718,0.113081,-0.876063,-0.878086,1.456542,-1.113611,0.349561,-0.018508,yes
-27.39736,-42.41189,1.086885,9.027055,13.698,-31.90166,1.635957,-13.29935,5.758904,-4.659808,9.413176,-7.013021,21.64604,-4.676415,-2.858149,2.413938,0.008246,-16.0776,-2.469778,5.609625,-3.297694,-5.062159,-4.785632,1.193108,1.398061,1.308987,0.529303,1.230355,0.29591,-2.021116,0.413434,3.5689,-0.757766,-0.459247,0.087135,2.727056,-1.454706,0.315443,-0.202601,yes
-35.70895,-43.33047,0.143486,3.040323,-20.51506,-28.96009,5.90283,-14.54509,7.194295,-6.56421,4.308497,-0.843474,22.64402,-3.552576,-0.538659,3.19315,-4.057671,-14.0981,0.775398,4.787255,-4.759367,-4.373752,-1.297977,-1.074444,2.921772,0.991987,1.171211,1.15178,0.263869,-2.150199,3.319661,3.434946,-1.773859,0.69879,0.954461,3.173238,-0.756874,-0.377869,-0.33889,yes
-34.70257,-37.67683,3.46325,3.496829,-30.25536,-6.586151,8.395308,-23.65103,-10.45286,7.038179,-4.140852,-3.18127,22.89324,-1.646997,0.575577,2.649461,-7.303319,-6.946143,6.598721,0.844203,-1.944451,0.108152,3.310765,-1.646142,1.989325,0.230022,1.379457,0.590202,0.389143,-0.963675,5.496337,1.392602,-2.393879,2.174531,1.846724,2.02668,0.59955,-1.04856,-0.361599,yes
-33.56025,-35.09504,9.08777,-14.20606,-21.93037,-14.5923,9.422337,-28.2444,-1.459489,6.117277,-3.896633,5.630778,22.78321,0.294814,0.14502,3.045908,-6.579595,1.324335,5.401755,-1.802144,1.465399,0.510884,4.50232,1.0287,-0.936312,0.00438,0.92374,-0.017815,0.232947,0.662718,4.094179,0.004394,-2.116554,2.116429,0.937244,0.587864,1.287332,-1.458302,-0.211316,yes
-36.70669,-43.65172,9.86205,-18.86634,-20.32506,-6.091945,4.09722,-16.17195,10.62656,5.553271,5.285029,-0.30352,22.72655,0.297174,-0.248981,4.433273,-3.549166,3.692863,2.180055,-3.065069,4.462576,1.729146,2.447617,3.139285,-1.915695,-0.005204,0.300953,0.282549,0.476015,1.254848,1.581283,-1.163663,-0.803431,0.620179,0.100801,-0.919417,0.878344,-0.130901,-0.020436,yes
-33.23282,-39.61792,12.17363,-18.67607,-18.85853,-2.198414,-0.958846,-10.95763,-0.790996,16.68985,4.739059,-6.963908,22.74927,0.094039,-0.215455,3.46598,-2.62116,1.053296,3.006703,-3.840878,2.619262,-0.498028,2.072916,2.969501,-2.417228,0.053021,-0.432203,0.603344,0.216049,0.677526,-0.163791,-0.700758,-0.036123,-0.793555,0.420659,-2.091179,-0.062084,1.425479,0.037494,yes
-33.38042,-36.66029,24.08669,-12.014,-13.32696,-1.882822,-1.739445,-9.981531,-2.141381,13.98998,7.237724,-6.462401,22.88419,-0.041847,2.168559,4.819499,-3.008296,1.095791,1.977933,-2.153583,0.579511,1.116613,-0.071619,1.775179,2.075277,0.103521,-0.763021,0.568959,-0.314632,0.326454,0.266219,0.317023,0.641382,-0.935174,0.22452,-2.690137,-0.317443,2.067336,0.033911,yes
-34.75319,-39.66803,19.30535,-30.73803,-20.16294,-1.66335,-6.863721,-18.2433,2.434339,12.2635,9.974524,-3.375925,22.9695,-1.696692,1.952969,3.93304,-3.4624,1.803918,1.999028,-2.438502,-0.560845,2.920443,-4.693956,1.400333,4.195599,0.13749,-0.782633,0.222875,-0.175626,1.128229,1.354318,0.056348,1.127992,0.475464,0.094777,-2.360341,-0.207096,1.182378,0.008999,yes
-36.15574,-32.78387,30.39368,-27.87684,-14.1939,3.53019,-3.718258,-9.631565,14.59695,7.408351,11.54319,8.278873,23.13404,-2.622567,1.511602,2.626582,-1.496278,4.648647,4.269006,-0.559348,1.376762,1.142511,-7.619634,2.336655,5.114573,0.122117,-0.403842,-0.542053,-0.805374,1.214951,1.116456,-0.53333,0.712735,0.554115,-0.838684,-0.331829,-0.154891,-1.086564,-0.018727,yes
