@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-3.985237,-21.48762,-35.08429,-18.80513,-10.24405,-18.13024,-4.883197,20.08946,36.88427,37.59739,16.92971,-11.63154,14.79267,-2.678069,-4.064161,0.954059,2.386193,3.840641,-1.12865,9.126633,2.885014,-9.450132,-5.236318,-5.43282,-6.252821,0.02777,-0.500459,-0.048471,-0.035996,-0.029751,0.327134,0.806452,-0.406541,-1.541124,0.854148,0.498633,0.823687,0.851731,0.006952,yes
-8.148073,-30.43052,-24.50727,-14.40671,1.949843,-19.20976,16.14342,33.11828,9.099569,12.40348,4.405419,-25.03429,14.65929,-4.227955,-4.171686,1.261865,2.799194,3.830446,-0.525975,10.75125,2.74494,-7.627698,-3.144336,-3.970293,-6.521038,0.067131,-0.29177,0.182925,-0.392002,-0.453992,0.00735,1.45815,-2.002743,-3.192801,2.188718,1.044863,1.790411,2.048233,0.004482,yes
-15.29417,-37.33698,-35.6025,-9.073382,2.862213,-23.23374,30.23666,28.00012,3.525954,24.01275,-3.972242,-36.19427,14.99821,-4.405423,-4.252752,0.620175,2.030937,5.481407,2.60227,6.281619,-4.750571,-6.09061,-3.789145,-2.045648,-1.86006,0.04285,0.029787,0.977487,-0.072832,-0.737588,-0.391947,1.562405,-3.376384,-2.843024,3.379359,1.104315,1.802558,2.005095,-0.015586,yes
-19.47055,-34.42137,-28.51586,-9.675041,2.355048,-18.20837,31.31313,29.85883,15.42493,28.66802,7.529226,-31.95537,15.02555,-3.273242,-3.055241,-0.83901,0.293861,3.057006,4.296639,0.535425,-9.261201,-0.186301,-0.735591,1.825647,1.791963,0.04264,0.315857,1.373906,-0.127881,-0.459029,-0.826013,1.283484,-3.791843,-1.407359,2.514105,0.065499,0.518777,1.658928,-0.027287,yes
-20.35111,-40.75595,-29.97912,-11.01628,16.96039,-5.619587,18.94005,-2.033669,3.268537,10.51939,5.13957,-17.4713,14.82379,-3.006493,0.265051,1.640335,-0.049081,2.267628,4.272069,-2.647377,-5.327035,3.725964,-0.919114,0.681999,-0.383848,-0.037915,0.204809,1.70245,0.0196,0.146124,-1.343034,0.413968,-2.633172,1.584232,1.269159,-0.367683,-0.53088,1.516799,-0.009332,yes
-21.98581,-43.99723,-31.51401,-11.96595,10.18579,-6.533637,24.46885,1.829176,8.296773,15.4722,8.977748,-25.43596,14.9597,-3.348136,0.438946,0.11238,1.544058,1.307272,5.056548,-3.743466,-4.003623,0.034541,-4.251857,-2.740233,1.035495,-0.028924,-0.225535,1.572456,0.258702,0.550505,-0.154477,-0.912523,-1.192156,2.567019,-0.065975,-1.038435,-1.789531,1.823092,0.021012,yes
-29.069,-31.22379,-25.90175,-8.173331,10.28498,-7.71076,20.42192,15.37978,25.71986,26.01509,-1.28651,-41.37321,14.84156,-3.343929,2.512407,0.242479,2.136459,-0.358894,4.292155,-4.744793,0.5418,0.144763,-3.869428,-2.417107,6.10217,0.031969,-0.148732,1.092477,-0.168482,-0.042532,0.931538,-2.705565,0.672888,1.98046,-0.262883,-0.400434,-2.242501,1.492877,0.074803,yes
-31.85228,-36.99272,-29.99264,-3.376228,12.22911,8.119953,11.85486,1.133993,4.371977,-0.339115,-2.958901,-14.82694,14.87205,-4.232197,3.68336,1.15343,1.953618,3.597881,-0.276017,-4.376649,0.639474,1.274426,-4.452607,-5.572456,7.664413,0.112759,0.116479,0.984541,0.151618,-1.040112,1.637909,-4.357896,2.655224,2.267792,1.795819,1.17585,-1.951824,-0.792808,0.100151,yes
-32.13752,-31.69617,-29.52741,-4.628852,14.14425,8.514393,1.523072,1.022923,5.954749,-0.922094,-0.977643,7.735042,15.02746,-3.308121,4.105229,0.2774,-0.46652,5.780015,-6.589475,1.033654,2.253717,1.791609,-2.820909,-9.114395,3.766075,0.265258,0.397196,-0.068562,-0.075573,-1.450213,1.307465,-3.652528,3.079962,1.079207,2.111914,0.545806,-1.321654,-2.935429,0.087685,yes
-41.61253,-25.34424,-23.93403,-3.970104,26.24556,-16.0263,12.03502,12.20497,24.55145,6.677761,-19.03897,-11.66802,15.43055,-2.783643,4.565237,0.853008,-2.355013,6.427363,-11.29212,6.64343,6.479381,8.190214,1.103136,-9.150709,-1.760495,0.355185,0.817257,-0.910221,-0.067806,-0.992125,-0.973907,-0.189121,1.439067,-0.204419,0.97014,-0.912026,0.731918,-2.377446,0.043514,yes
