@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
22.41809,14.5534,16.21352,16.2105,17.83343,18.66547,19.98531,20.60851,21.20455,21.05656,20.72158,19.78746,27.12177,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.593428,-0.393235,-1.274328,-0.642645,-0.264405,-0.914075,-0.425731,-0.205615,-0.913128,-0.307316,-0.326079,-0.972658,-0.00022,yes
22.41809,14.5534,16.21352,16.2105,17.83343,18.66547,19.98531,20.60851,21.20455,21.05656,20.72158,19.78746,27.12177,-0.655104,0.716471,-0.750768,0.735477,-0.67936,0.458857,-0.332771,0.431811,0.096236,0.185064,-0.414557,-0.061966,-0.00026,-3.045007,-1.006721,-2.525159,-1.728029,-0.993651,-1.906112,-1.047358,-1.084217,-1.971212,-0.644638,-0.768315,-1.599861,-0.000562,yes
22.41809,14.5534,16.21352,16.2105,17.83343,18.66547,19.98531,20.60851,21.20455,21.05656,20.72158,19.78746,27.12177,-7.639586,-2.324408,-5.996258,-3.580962,-0.982342,-4.799805,-1.962271,-1.24398,-4.613756,-1.629112,-1.423114,-4.832305,-0.000973,-3.257857,-1.326493,-2.517678,-2.136059,-1.991431,-2.431423,-1.582264,-1.729033,-2.161302,-1.482121,-1.212649,-0.918288,-0.000947,yes
19.14257,18.13575,12.45968,19.88788,14.43663,20.95975,18.32145,22.76757,21.68574,21.98188,18.6488,19.47763,27.12048,-11.40524,-3.871401,-9.627665,-6.849666,-4.477085,-7.130658,-4.255652,-4.799094,-7.54918,-2.408632,-3.130018,-5.583153,-0.002326,-1.389887,-1.028401,-0.850508,-1.397201,-2.183699,-1.635202,-1.659264,-1.946015,-1.35678,-1.575876,-0.792737,0.172664,-0.001069,yes
-14.14208,1.140179,-11.89085,-3.533002,14.62012,-6.480699,11.00588,13.30908,-2.104817,12.44834,14.6424,-4.219151,27.11756,-10.91421,-4.338528,-8.149943,-6.887724,-8.05829,-8.362358,-5.949881,-6.02971,-6.983801,-6.11376,-4.705514,-1.830844,-0.0037,2.114193,0.63377,2.282126,1.031937,-1.033481,1.008363,-1.193,-0.928464,0.928023,-0.775416,-0.135722,1.667344,-0.000707,yes
-16.32804,1.903001,-17.87262,-8.166082,-2.945342,-4.414741,3.196756,0.262755,-4.88666,13.31751,8.111081,3.875002,27.11225,-5.967225,-3.418477,-3.926467,-4.597145,-8.05988,-5.935877,-6.635286,-6.905396,-5.502642,-5.451993,-2.737043,-0.699378,-0.004239,3.240759,1.513451,4.087679,2.113188,1.71148,1.927342,-0.411717,0.713038,2.030011,0.286263,0.56616,0.88476,0.000039,yes
-14.41767,0.977134,-9.37005,-4.201141,-13.76704,-10.45908,-2.201751,1.712369,-0.428254,-5.180049,2.462868,18.43456,27.10739,0.212369,0.61798,2.563775,0.452462,-4.358348,-0.355381,-6.737456,-4.833146,-0.996909,-3.98451,-2.298209,1.062527,-0.003553,2.263268,1.542781,3.068128,1.844556,3.529281,2.185406,0.697185,1.082221,1.68737,2.235701,1.363802,-0.155158,0.000564,yes
-10.55576,1.124885,-8.433053,-2.763771,-11.6692,-6.730445,-8.251167,-5.961056,-6.665756,3.536117,11.05335,4.65389,27.10437,-0.764737,1.217602,5.453872,0.046183,2.230344,-1.497435,-5.920449,-1.832186,-0.392573,-2.04194,-1.502869,-2.606036,-0.002203,0.468633,0.883063,1.022881,1.009869,3.334,1.516211,2.186314,1.400661,0.855208,2.108033,0.702679,-0.156334,0.000383,yes
-15.96637,4.619139,-3.791762,-3.97185,-2.809693,-7.099754,-16.95744,-7.744741,-6.199813,-2.583513,1.680225,0.704039,27.10374,-2.199116,1.057335,2.500526,0.01339,4.443004,0.345452,-2.821375,-3.155208,-1.101986,3.359719,1.496411,-1.653302,-0.001897,-0.412795,-0.420904,-1.158334,-0.022196,1.466823,0.771939,3.337286,1.343624,-0.608712,1.015836,0.534083,-0.319515,-0.000541,yes
-19.37737,6.170009,6.607597,-8.049812,2.727703,-13.58158,-19.02765,-4.169622,-3.963747,1.809542,0.98806,-0.28992,27.10306,-2.418316,0.77716,1.219565,0.671737,4.209442,1.294759,2.338243,-0.741062,-1.174063,1.416057,-1.120957,-0.123132,-0.003153,0.270513,-1.059315,-1.988973,-0.016308,-0.676442,0.996426,2.829758,0.798312,-0.503975,-0.060208,-0.432047,-0.378668,-0.001437,yes
