@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-30.63544,-26.81977,-27.65311,-11.67944,8.794243,10.31779,-7.85105,-0.691245,8.748013,-3.797203,-8.668548,-16.79171,26.23733,0.089565,2.238993,1.095672,1.472172,-1.03827,-3.174677,0.517617,10.15368,-0.48959,1.200866,-1.745187,-5.257791,-0.006796,-0.328725,-0.406187,0.13179,-0.286632,-0.194937,-0.391808,0.283907,-1.391577,0.663563,0.511013,-0.390361,0.989012,0.001391,yes
-30.71318,-22.7397,-27.81703,-10.36847,6.903652,9.358441,-5.782861,28.86931,8.677476,5.16944,-8.856519,-30.76999,26.21534,-0.729161,1.35948,2.189643,1.320934,-2.288456,-4.809661,0.376555,9.103396,0.831886,1.691661,-2.813883,-2.706288,-0.005313,-0.418205,-0.798877,-0.151331,-0.344433,0.212485,-0.194526,-0.051573,-4.154762,0.55655,0.618745,0.210029,1.560192,0.002348,yes
-30.14875,-17.66484,-22.0928,-4.974066,4.548187,-5.075919,-6.297062,35.29686,6.33533,-2.276197,-17.3005,-36.09152,26.21434,-1.144698,0.647813,1.207636,0.114633,-1.387864,-4.316224,2.00768,3.720933,2.167488,3.510531,-3.162646,-1.58848,-0.000584,-0.436146,-0.930159,-0.530693,-0.277097,0.784324,0.799336,-0.287941,-5.068455,0.561463,0.688122,1.235006,1.310475,0.000608,yes
-34.52459,-24.59984,-19.48506,-8.427453,-0.525008,-6.033662,-6.745271,26.83169,14.11378,3.900597,-18.42199,-20.67324,26.22225,-1.384331,-0.959802,0.283037,0.428775,0.198952,-3.576533,-0.485278,-7.40376,0.964622,3.139757,0.013685,0.708514,0.001839,-0.058208,-0.340102,-0.562166,0.190291,1.352011,1.520301,-0.808881,-3.455743,0.095602,0.177208,1.854616,0.444092,-0.002681,yes
-34.45322,-22.65064,-25.78092,-12.07678,5.569253,-3.567278,2.668555,18.93223,16.8673,14.38987,-19.69904,-29.78249,26.23095,-1.763581,-1.252161,-0.604492,0.532765,1.639643,0.205438,-0.491171,-6.935019,2.251357,3.917426,3.016059,-0.412816,-0.007334,0.1745,0.356856,0.299188,0.64419,0.851219,1.136726,-1.3691,-0.825277,-0.344424,-0.725585,0.798033,-0.440662,-0.004586,yes
-35.4826,-25.04581,-24.55779,-4.673234,7.38788,-9.278544,-12.69206,0.03282,8.234601,12.53519,-7.588822,-30.38194,26.21623,-0.710761,0.608959,0.284878,2.063323,2.957848,0.531015,-2.418425,-2.84734,1.26796,2.374253,3.369845,-1.073661,-0.015344,0.389545,0.634866,0.358059,0.038189,0.011724,0.779471,0.203889,1.854956,0.101267,-1.206367,-0.589088,-0.735547,-0.001127,yes
-38.48765,-23.70265,-22.57889,-4.187353,8.78996,-2.42629,-5.779525,14.0212,20.53171,12.99363,-7.636787,-33.30125,26.18068,-0.608981,1.647713,2.702655,2.518306,1.488784,-0.68637,-3.871246,-2.683661,0.293697,0.26536,-0.850559,-2.900704,-0.014922,0.664577,0.151739,-0.146312,-0.724886,-0.840138,-0.049255,0.772881,1.055159,-0.72591,-1.829901,-0.963711,0.077915,0.006098,yes
-36.06118,-21.02903,-19.66169,-2.055552,12.65388,-3.94908,-14.61335,15.0505,18.62138,16.46998,-7.603892,-24.28217,26.17066,-0.013906,0.76459,0.419758,-0.373049,0.333003,0.766726,2.224203,-0.254661,2.449786,-1.066047,-0.998446,-1.72528,-0.000002,0.463242,-0.648839,-0.806983,-1.086752,-1.362657,0.213684,1.36483,-0.029364,-0.752031,-1.836796,-0.318873,0.196967,0.010146,yes
-37.20884,-16.42046,-14.7157,-0.794089,10.38018,-9.663859,-15.72703,-1.994914,13.1424,13.74928,-23.9443,-47.33589,26.17912,1.210879,-0.571283,-1.40349,-1.87348,-1.248622,-0.158695,1.051922,-2.955564,-1.969104,-3.511929,0.381651,0.302566,0.015484,0.26978,-0.962755,-1.066882,-0.678416,-0.814304,0.792445,0.844646,0.83993,-0.381943,-0.609757,0.890651,1.228675,0.008466,yes
-36.19153,-24.86396,-26.3906,-8.23511,8.257787,-1.82613,3.402705,6.767574,24.17819,6.827133,-4.427295,-31.99102,26.217,0.69552,-1.525738,-1.696964,-1.174546,-2.486736,1.335596,1.944144,-2.858207,-1.360794,-4.921082,1.159377,-1.690462,0.020182,-0.025686,-0.221069,0.005945,0.214333,-0.378768,0.249601,-1.34646,1.225121,-0.527918,0.978452,0.07964,0.76215,0.002044,yes
-32.36808,-24.64161,-26.23189,-10.46497,4.744895,-4.281241,-9.527947,3.384844,7.907781,0.255414,-7.316833,-27.934,26.23493,0.385204,-2.0209,-1.573394,-0.473025,-1.172866,2.991418,0.492014,2.81776,0.289272,-0.855909,2.523782,3.22526,0.017317,-0.277621,0.695427,0.74554,0.055311,0.297614,-0.310575,-1.521025,1.809941,0.858374,2.347504,-0.730111,0.32744,-0.002998,yes
