@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-35.33391,-16.6684,-7.884522,12.31296,-0.50354,-18.92088,8.632479,19.68281,15.89826,4.948269,8.365872,3.712643,27.07277,-1.371321,-2.80208,-2.363825,-2.23582,-5.697469,-1.374612,-0.698896,-1.145741,-0.45238,0.649824,0.481675,-3.525062,-0.011632,0.087151,0.245562,0.107681,0.110496,0.626469,0.569459,0.22259,0.50822,-0.358346,-0.272443,0.172981,0.600108,-0.004747,yes
-39.66256,-23.30919,-13.42285,6.655414,-16.54951,-27.90387,7.763969,15.22408,18.7096,9.970608,14.20586,-2.922165,27.04596,-1.225898,-2.790249,-2.401143,-2.709939,-5.902476,-0.343874,-1.362138,-0.038736,-1.204195,0.823869,1.410059,-3.233411,-0.02159,0.268009,0.695799,0.471192,0.723203,1.609483,1.170082,0.675341,0.726144,-0.023066,-0.620215,-0.06372,1.002243,-0.005875,yes
-40.02619,-27.35841,-16.93448,3.962633,-20.9679,-21.30245,5.572252,16.18346,12.23069,5.686217,7.854252,-10.59526,27.02802,-1.008278,-1.580188,-1.806762,-1.446278,-2.462621,0.957313,0.745675,0.841855,-1.868201,-0.799415,0.882387,-0.67035,-0.030389,0.452808,1.054757,0.915532,1.190048,1.852021,1.05508,0.609375,0.338925,0.271515,-0.456989,0.08944,0.584218,-0.003706,yes
-39.11726,-25.27464,-15.36526,2.938426,-19.78374,-19.44947,3.351901,21.2388,11.71107,8.698639,15.67198,-5.300461,26.9872,-0.2128,0.065969,-0.286396,0.985424,0.732521,3.309836,1.955525,1.491183,0.1402,-1.72663,-0.037283,0.058795,-0.031629,0.446433,0.915358,0.889842,0.813032,1.229015,0.723959,0.22629,-0.418309,0.603527,-0.118442,-0.732938,-0.018242,0.002311,yes
-40.64795,-23.58661,-15.94713,6.940062,-11.19953,-18.36152,14.56689,20.88473,10.05651,1.587176,12.04475,1.550041,26.95021,0.386168,1.043596,1.15646,1.86674,0.245139,2.073931,0.689148,-0.216078,0.232996,-0.359874,1.652547,-2.250077,-0.025143,0.393027,0.46313,0.750265,-0.119641,0.112249,-0.099389,-0.727438,-0.681805,0.642629,0.79918,-0.820549,-0.350128,0.008126,yes
-40.41568,-24.86524,-15.34851,10.09382,-17.7711,-12.82516,13.04428,20.32936,20.49768,3.386977,11.9242,-8.70084,26.92672,0.309044,0.474651,0.566454,-0.30129,-1.111284,2.717612,-0.202423,-1.601314,0.76284,0.011886,-2.639709,-2.534759,-0.012655,0.286719,0.077107,0.241363,-0.795693,-0.029124,-0.880377,-0.337207,-0.579653,-0.369582,1.164679,-0.553606,0.307477,0.010274,yes
-37.44614,-22.34514,-11.16056,9.718639,-20.74853,-14.24495,4.171804,15.55779,9.002358,6.542677,17.99088,-20.14546,26.93254,0.695935,0.53112,1.518139,-1.401127,-0.979474,0.756482,-1.812538,-1.020923,1.033625,2.327227,-1.919147,-1.124211,0.000757,0.078898,-0.185038,-0.308306,-0.440756,0.171373,-1.0554,0.271074,-0.09137,-0.191642,0.875555,-0.078632,1.321344,0.007719,yes
-39.17295,-23.52213,-14.92627,0.042685,-20.56566,-7.919696,7.537331,15.8957,16.05235,6.280321,-0.499635,-7.126505,26.93275,1.065912,0.70774,0.739577,-1.359109,1.199206,-0.433324,1.520331,-1.00466,-2.108024,2.753215,-1.019466,1.03325,0.006794,-0.059239,-0.232808,-0.458507,0.505851,0.300621,-1.235835,0.187214,0.011504,-0.225952,0.121239,1.008867,0.513789,0.002728,yes
-37.78965,-21.60257,-8.567553,4.959995,-14.69962,-17.03184,8.257671,17.99695,17.44731,11.77664,8.66093,-4.858182,26.95097,0.402224,0.001863,-0.471629,0.191869,-0.053241,-1.627599,1.183143,-0.971254,0.71022,2.647237,0.449267,2.57264,0.00373,-0.344302,-0.183121,-0.601276,0.630423,0.101798,-0.321698,-0.100945,0.108482,0.158557,-1.290576,0.533766,0.104809,-0.002228,yes
-34.91437,-21.69783,-12.94712,5.677596,-14.79952,-13.59833,18.603,14.08649,5.735087,14.53607,11.49184,-11.17823,26.95148,0.159706,-0.42476,-0.731195,1.431467,-0.071294,-2.269525,-0.764191,-1.568627,-0.205217,0.458077,1.220416,-1.814242,-0.000501,-0.472521,0.047846,-0.176191,0.640608,0.557327,0.169794,-0.825792,0.073048,0.269855,-1.99926,-0.081457,0.702676,-0.003145,yes
-37.56431,-23.24797,-14.50828,7.860528,-23.8978,-19.54363,4.554683,11.60612,17.71209,15.65099,14.24147,-5.256395,26.94183,-0.572472,0.181765,-0.752858,0.355699,0.164766,0.066091,-1.175,-0.196528,0.875009,-2.978082,-0.370256,0.823581,-0.006735,-0.069184,0.312211,0.13834,0.073924,1.215378,0.398697,0.27711,0.330252,-0.886399,-0.927789,-0.606704,0.574945,-0.001213,yes
-38.48709,-24.82323,-15.61188,5.749755,-16.32304,-18.01143,5.56787,11.24797,14.89387,6.633532,2.812176,-15.99861,26.93482,-0.809346,0.857018,-0.000762,1.762014,3.876836,-0.4312,-1.429556,-1.026784,-0.841143,-4.430423,-1.016988,5.421156,-0.003698,0.125165,0.168118,0.109736,-0.220846,0.444444,0.445606,1.30927,0.502779,-0.6815,0.217887,-0.305338,0.64135,0.00052,yes
-38.86565,-19.13104,-10.99946,6.70241,-13.11403,-14.49484,8.900238,18.43356,17.24296,0.8375,11.14948,1.669912,26.92562,0.540829,0.922028,-0.145146,0.396216,4.049583,-0.553276,2.901374,0.409085,-3.403811,0.452543,-1.465554,1.829664,-0.000737,0.256089,-0.428001,-0.144532,-0.540452,-0.814248,-0.046543,1.062472,0.113208,-0.422798,1.544663,0.223884,-1.585529,0.0009,yes
-38.31043,-19.4712,-14.70534,15.06673,-0.807229,-18.27873,9.282444,5.538849,1.763938,-0.209298,7.952901,12.4644,26.94109,0.228881,0.045698,-0.486373,0.306981,0.208517,0.268188,3.743972,0.64246,-1.473306,-0.167802,0.241375,0.889465,-0.0009,0.212857,-0.605256,-0.221278,-1.253042,-2.073179,0.086122,0.394679,0.217771,0.444029,2.400582,0.777988,-2.704983,-0.00076,yes
-34.94849,-21.31384,-15.68728,5.183123,-11.40779,-22.17636,17.20427,16.50611,7.258004,21.33512,4.343342,-10.33958,26.93501,0.188861,-1.552582,-1.23271,-1.619042,-2.072311,-0.516318,1.550595,-0.465108,-0.922901,2.613922,0.119982,-4.838216,-0.003635,-0.072521,-0.229247,0.044915,-0.707638,-1.339452,0.261556,-0.786687,-0.360308,0.958178,0.925501,0.933613,-0.735033,-0.003884,yes
-39.30126,-23.50334,-15.69984,8.044304,-16.13357,-12.82973,20.13571,15.424,12.51982,-4.454289,7.422122,-5.546536,26.92563,0.43092,-0.931959,-0.563372,-3.495566,-3.428111,-0.019071,1.219227,0.499169,0.138546,6.491796,2.080185,-4.769819,-0.00605,-0.175105,0.328514,0.3763,0.071097,0.203523,-0.019136,-0.810399,-0.174927,0.443158,-0.409355,0.074611,0.446787,-0.008047,yes
-37.42593,-24.87789,-16.66576,2.118409,-15.81241,-19.80093,11.22658,11.16545,7.250516,16.02961,12.01478,-13.5157,26.91518,0.077203,0.26462,0.11793,-1.2407,-0.829364,0.898134,0.230311,-1.320808,0.581151,1.750246,2.283106,0.984139,-0.017583,-0.487939,0.633339,0.494382,1.173057,0.680456,-0.143404,-0.395373,-0.096026,-0.093721,-2.879972,-0.124047,1.678875,-0.010689,yes
-34.91711,-22.34898,-17.03296,-0.878747,-15.74547,-19.5618,18.36742,10.70502,2.460414,34.90244,14.51811,-9.796634,26.92076,-0.590812,0.779669,0.719805,0.473294,0.604655,-0.53472,0.352121,0.195678,-0.009544,-1.782739,-0.467133,0.212221,-0.03416,-0.796005,0.21471,0.332739,1.902609,0.503631,-0.265786,-0.483537,-0.089158,-0.489326,-3.864362,-0.41295,0.433733,-0.008528,yes
