@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-24.9424,-12.68098,-2.173906,19.79647,11.1623,2.143126,-10.09115,-9.535802,-9.299613,-23.92949,-9.700929,-4.089658,27.12127,0.500773,0.094374,-0.221257,-5.352956,-3.25066,-0.296369,3.416189,4.016947,3.68451,7.474925,-0.067423,2.24579,0.000155,0.274403,0.486049,-0.266083,0.326632,0.308345,-0.221891,-0.074582,-0.575681,-0.875693,-0.948193,0.902441,0.06065,0.000067,yes
-24.06808,-12.93208,-0.347783,6.312215,-0.784064,1.98484,1.163797,2.196897,-0.443627,-6.294225,-13.309,1.256492,27.12055,1.279276,0.929035,-0.438259,-6.326209,-3.652646,-0.453506,2.996655,3.36739,1.387092,5.826696,1.794569,2.007282,0.000464,0.193298,0.622348,-0.207984,1.005452,1.051546,-0.295915,-0.708424,-1.158002,-1.873783,-2.326832,1.088394,-0.092642,0.000098,yes
-22.87569,-12.08356,-4.193254,-0.226179,0.882175,0.740425,1.362326,4.682586,4.694946,4.627508,-8.234005,4.466219,27.12241,1.483535,2.107289,-1.44317,-3.233173,-1.507944,-1.327254,3.253046,1.463321,0.454755,3.558073,3.513786,2.668293,0.000336,-0.112786,0.287737,0.258882,1.759635,1.246159,0.00394,-0.796094,-1.128976,-2.451298,-2.855478,0.598318,-0.351086,-0.000043,yes
-19.57937,-8.334517,-3.355527,-1.823243,-1.960872,0.576946,-0.834608,0.191957,-9.361433,-9.074502,-1.461547,1.668811,27.12302,0.975881,2.199658,-0.65022,-1.385586,1.135713,-1.260499,-0.044357,-0.496249,-4.06953,-2.200808,3.583943,1.57133,0.000554,-0.403207,-0.219555,0.280785,1.818486,0.670972,0.097834,-0.47332,-0.661669,-1.09207,-1.417375,-0.563275,-0.808042,-0.000169,yes
-19.76908,-4.443317,-7.885883,7.698342,4.210978,-3.789198,7.173285,-1.216726,-2.566933,-4.748983,1.944271,9.04565,27.12171,0.088542,0.897747,1.179132,0.974908,0.585955,0.12683,0.956226,0.303888,-5.84367,-2.788714,2.029479,0.708338,-0.000104,-0.230962,-0.739792,0.046786,0.716886,-0.268203,0.519432,-0.791025,-0.474757,0.537249,0.297609,-1.531143,-1.28451,-0.000096,yes
-20.74198,-5.75391,-1.75257,-4.577977,3.230097,-2.052843,-1.963468,2.665309,-17.16034,-12.61002,-0.478426,6.823429,27.12367,-0.039261,0.436032,-0.345484,0.662182,-1.344736,-0.691376,1.778463,0.638762,-0.924044,1.913215,-0.279654,-1.052951,-0.000159,0.035228,-0.717839,-0.37123,0.291674,-0.346197,0.845983,-0.518046,-0.656038,2.4542,1.998592,-1.373991,-0.990969,-0.000091,yes
-21.85167,-8.885135,0.900928,6.025726,1.216464,2.689466,6.707887,4.965352,-20.62395,-7.548302,1.421828,5.430602,27.12157,0.836297,-0.709857,-1.361608,-0.672628,-1.608735,0.985344,-1.613491,-1.477968,1.568258,2.989106,-2.21013,-2.442114,0.000215,0.253223,-0.323141,-0.399163,-0.288022,0.236745,0.056567,-1.268454,-0.829697,2.464261,1.168958,-0.785799,-0.467841,0.000146,yes
-18.73438,-3.933449,-9.476354,2.323975,-7.187296,-6.119264,8.290407,0.294731,-4.953143,1.891234,-2.598596,-1.788418,27.1223,0.778142,-0.585733,-1.235998,0.896551,0.502074,2.540158,-1.349729,-2.885511,4.495507,4.903239,-1.166205,-1.808287,-0.000062,0.018766,-0.220549,0.557039,-0.096398,1.029072,-0.137302,-1.096089,-0.455142,0.973276,-0.764197,0.182167,0.597297,0.000091,yes
-16.5914,-8.902835,-10.83203,0.884226,1.375998,3.17073,-6.021107,-7.421278,-0.829241,2.945918,-8.046293,1.141004,27.12347,0.945955,-0.207077,-0.371424,-0.582385,0.846273,-1.206102,-3.82195,-2.082459,3.767857,1.561066,-1.456242,-1.253196,0.000576,-0.407026,0.009677,0.988243,0.296933,0.628878,-0.933861,0.184243,0.530195,-0.124162,-1.614738,0.640147,0.870372,-0.00002,yes
-19.48141,-8.673725,-2.066082,2.475528,5.660699,10.40731,-2.347616,-5.568932,-4.580157,6.659064,-1.575393,-0.073208,27.12241,-0.000262,-0.918105,1.944617,0.135072,2.573121,-0.282162,-2.597753,-1.334702,2.842535,-1.193747,0.254236,1.339078,0.000113,-0.412192,0.070448,0.445126,-0.038496,-0.453794,-0.863147,1.121704,0.652323,-1.034912,-1.568494,0.567909,0.559693,0.00002,yes
