@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-24.9158,-6.126869,-12.5409,-15.68177,-5.923179,10.23046,4.27633,-6.436356,4.700459,5.46658,-9.263422,9.083754,24.38296,-0.913182,-4.289646,-3.102872,1.392118,0.890566,-7.188892,-5.925538,-1.026024,-2.571162,-0.501845,2.585357,-1.474487,0.355759,-0.511097,-0.394421,-0.117193,1.171781,-0.353892,-0.138376,0.699629,0.106727,1.221017,0.281349,0.281025,0.22024,0.044119,yes
-28.81149,-14.33573,-13.13474,-11.58076,-4.390783,-0.911062,-6.204784,-14.00118,-5.521877,0.085654,-3.213994,8.822937,25.01291,-1.719359,-5.757038,-4.004594,3.766558,0.099395,-9.612213,-6.30126,-2.149435,-1.406574,0.332511,4.046654,-1.193545,0.52401,-0.564748,0.391263,0.959609,1.390173,-0.878849,0.826665,1.672173,0.772623,2.294716,0.236115,-0.261272,0.314418,-0.003963,yes
-27.53386,-23.47067,-27.75835,-10.77168,-2.236549,-20.14324,-20.11081,-7.784064,-3.044184,5.647818,0.638651,1.841729,25.84677,-3.065577,-5.528055,-3.237976,6.063804,-0.483308,-6.669113,-2.23953,0.069317,2.95163,0.487719,3.259834,-0.513757,0.492226,-0.347703,1.67003,2.291996,0.924708,-0.700355,2.535538,2.320768,1.108407,1.625614,-0.141875,-0.78032,0.253636,-0.087288,yes
-32.20356,-26.24016,-24.95515,0.695981,-7.26952,-22.64375,-15.0364,-16.50967,1.539909,7.038519,6.018812,6.73704,26.2711,-2.660724,-1.714128,1.762725,6.007142,-2.816745,-3.315459,0.592321,2.289421,6.141023,0.183946,0.941757,-0.382761,0.267708,0.36038,2.478803,2.476525,-0.861994,-0.185655,3.728874,1.568014,1.566315,-0.63783,-1.647427,-1.781776,0.40414,-0.155562,yes
-38.54765,-27.81493,-22.82058,8.49888,-6.900349,-12.24876,-2.505512,-4.835523,15.92772,4.428744,2.419346,7.557918,26.21499,-2.181014,2.039051,5.473446,4.895367,-1.153142,2.34042,2.231509,2.296582,1.783108,-1.136939,0.236206,-0.611701,0.04747,1.019232,1.858861,1.366063,-2.506733,0.547014,2.629952,-0.526786,0.255637,-2.628049,-2.267252,-1.574047,0.262287,-0.133355,yes
-36.60822,-20.73424,-6.789997,8.819665,-16.14261,-21.4356,-12.04583,-4.028347,15.69729,1.614923,0.604441,4.051038,26.16734,-0.359742,2.853423,4.022318,0.040805,-0.493961,4.527391,-0.69671,4.568507,-4.011462,-7.092295,-3.350412,0.876125,-0.031423,0.871554,0.45952,-0.376119,-3.209663,1.400769,1.829746,-1.111167,-0.741048,-2.398579,-1.506311,-0.532917,0.263447,-0.067101,yes
-36.2366,-16.02837,-9.473699,9.643316,-3.565714,-9.045218,-10.44855,-2.541815,-1.207331,2.674921,4.526864,0.126223,26.136,0.880091,1.482473,2.462545,-3.486695,1.090368,2.559222,-4.228944,0.207957,-5.112372,-7.210422,-2.464314,0.168236,-0.024984,0.43723,-0.3699,-0.809097,-2.939013,0.750302,0.236418,-0.729381,-0.869282,-0.030025,0.400222,0.61265,-0.38651,-0.019147,yes
-35.15779,-17.86632,-11.517,0.327789,-11.40664,-1.60857,-14.54844,5.186007,-9.949873,-27.54605,-11.78701,14.83351,26.15348,0.166496,0.861762,1.387582,-5.85014,3.065344,5.723872,-1.73329,-0.371508,-2.404129,-4.310865,-0.372567,0.544505,-0.031567,-0.197599,-0.032363,-0.252186,-1.309448,0.332464,-0.667331,0.517047,-0.650719,1.544319,3.387639,2.249188,-1.678312,-0.006137,yes
-34.87241,-21.83652,-8.144352,-4.688658,-3.816494,-9.366166,-22.39893,-8.402916,3.189437,-17.04288,-3.7065,3.007863,26.097,-0.25798,1.185383,2.74533,-6.854223,0.818716,2.924267,-0.897105,0.420178,0.829317,-0.526543,1.810531,-2.378439,-0.048191,-0.372872,0.367004,-0.472948,0.186043,-0.782956,-1.290144,1.048957,0.50597,0.619523,2.969279,1.931795,-1.503152,-0.000582,yes
-36.45784,-13.52136,-0.516761,-13.26505,-0.690497,7.344233,-14.73709,-2.955335,1.47826,-10.0805,2.858288,5.332742,26.02901,-0.778703,2.840152,2.619995,-4.822671,1.304185,1.008212,0.222606,1.208801,0.739288,6.503959,5.758103,-6.242098,-0.050505,-0.123803,-0.139675,-1.480385,1.262383,-1.453838,-2.314906,0.513203,-0.120077,-0.59522,1.047951,0.769052,-1.320239,0.011998,yes
