@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-43.73982,9.136256,3.181124,9.718483,-1.305399,-4.901628,0.771451,-6.586112,1.121313,12.11679,-4.417666,-3.011881,5.501258,0.260032,0.898869,-0.177836,-1.136008,0.608941,0.122761,-0.890663,1.773512,0.230488,-3.289646,2.387503,0.014503,-0.062821,0.193682,-0.128317,0.07162,0.03362,-0.414425,0.369747,-0.339966,-0.150413,-0.189751,0.330581,-0.751992,0.143918,-0.014207,yes
-44.35625,12.71692,1.854544,9.32422,-2.640867,-6.248872,0.893831,0.424318,1.54852,-1.442497,3.817542,-3.191023,5.402678,0.575975,0.777497,0.524232,-1.234809,-0.703524,0.878486,-2.37063,1.853035,-0.459577,-3.546434,1.888604,0.328686,-0.130012,0.106659,-0.152803,0.077381,0.186746,-0.651258,0.514929,0.042829,-0.479693,-0.057143,0.853218,-1.272427,0.279751,0.006248,yes
-42.13144,11.84027,2.955233,4.235573,2.407041,-3.614203,-3.743053,-1.223765,2.060149,2.448195,3.402246,-2.849798,5.236442,1.070471,0.317969,-0.17077,-0.918506,-0.806951,1.593631,-1.850508,0.981687,-0.373237,-1.508346,-1.123006,0.577,-0.100262,-0.160671,-0.26256,-0.087592,0.583576,-0.434902,0.091227,0.614293,-0.377638,-0.16408,1.096681,-1.008152,0.09226,0.042562,yes
-41.66413,11.67173,5.915231,6.285893,-6.679236,-1.152913,-8.824447,-0.002108,-1.64599,-0.781091,1.115397,-1.449495,4.983607,0.388105,0.425305,0.205533,-0.311032,-1.939402,1.961969,-0.196597,-0.229042,0.246634,0.085793,-2.219376,1.13201,-0.012859,-0.452206,-0.334629,-0.119056,0.604872,0.191339,-0.375859,1.124422,-0.279242,-0.164856,1.165722,-0.22717,-0.136871,0.073474,yes
-39.73352,11.2487,0.296933,6.645116,-3.320967,0.518549,-3.621952,-1.464466,0.852386,4.244353,-8.681624,-0.997643,5.209486,-0.449387,-0.237837,-0.456447,1.319982,-0.947629,0.037154,1.093786,0.92636,-0.943018,0.377646,-0.599265,0.074141,0.091414,-0.539438,-0.303265,0.087267,0.353616,0.559275,-0.645108,0.637467,-0.04355,-0.334387,0.451615,0.937127,-0.334754,0.052392,yes
-43.61468,15.13923,4.211359,6.56429,-9.473871,1.494597,-0.149705,-0.600541,3.38557,-1.91161,-1.237404,1.542947,5.351858,-0.925126,-0.617744,0.071793,0.670309,0.323511,-0.22257,1.779332,0.48449,-0.998964,1.339182,0.490884,-0.104241,0.141522,-0.176555,-0.252772,-0.035289,-0.194888,1.015606,-0.373866,-0.25159,-0.170112,-0.014202,0.077539,0.579095,-0.325303,0.008253,yes
-43.4031,8.917339,1.524935,10.69628,-0.933785,-4.752188,-2.611493,3.707249,-5.170719,4.901686,1.582322,-3.975313,5.509388,-0.970104,-0.676832,0.332434,0.358902,0.857968,-0.539639,0.34886,0.407171,-1.422373,0.123034,2.207497,-0.478642,0.08451,0.148401,0.28596,0.057625,-0.753169,0.51193,0.350012,-0.863208,-0.529937,0.979468,-0.296351,-0.38584,0.19608,-0.031954,yes
-44.45497,9.748691,5.660196,7.611855,-6.25527,0.369606,-0.433018,-0.165516,-3.629257,5.586153,-1.562156,-0.481866,5.541264,-0.234313,-0.619059,-0.365352,-0.80493,2.235829,0.381038,-1.082083,-0.820006,0.415302,0.600794,-0.72728,-0.218112,0.031857,0.389235,0.506319,-0.250411,-0.492193,0.229634,0.423519,-1.103349,-0.442783,1.263775,-0.251613,-0.784625,0.301572,-0.0499,yes
-44.16389,10.55981,1.234683,7.915845,-0.640428,-1.617152,-1.735995,0.353875,-2.752068,1.110642,2.518234,-2.378447,5.537334,-0.052791,1.192621,0.050251,-1.708245,0.65586,1.48541,-1.791544,-1.071079,3.247191,-0.734916,-1.919381,1.111475,-0.013521,0.425716,0.447077,-0.066553,-0.193122,-0.352896,0.28079,-0.52051,0.063933,0.837128,-0.206487,-0.606105,0.510336,-0.06127,yes
-44.40585,11.2227,2.529724,3.929861,1.558596,1.832271,-5.997868,-3.023886,4.252753,2.987882,-5.341762,-0.346045,5.497168,0.562395,0.979127,-1.039171,-0.757083,1.572733,0.8825,-2.667213,-0.990298,2.985128,0.510092,-1.368803,0.608562,-0.058962,0.616707,0.253589,0.11697,0.071488,-0.805812,-0.16738,0.478207,0.572992,-0.533806,-0.250593,0.569564,0.055619,-0.085515,yes
