@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-42.04256,-15.26043,-14.22826,-24.43393,0.031246,-1.875747,-2.603279,-0.608698,-3.920215,-14.17102,-15.81673,-21.2168,26.37681,0.634164,0.791209,1.105307,-1.302515,-1.846949,-1.066998,-5.739928,2.239122,3.26444,3.849149,-0.501417,1.568572,-0.000662,0.360277,-0.297873,-0.709168,0.785107,1.224702,-0.354355,1.532874,0.521729,0.123148,-0.72663,0.320407,-0.308294,0.000533,yes
-41.7415,-12.21601,-9.552976,-31.17678,-10.03344,-7.380144,-17.79232,9.423382,12.81828,5.12206,-21.48886,-16.6278,26.37395,1.497493,0.26626,-0.604748,0.288271,0.377785,-2.715932,-3.487486,3.998551,5.677897,3.655446,0.687971,0.119645,0.000071,0.441137,-0.276776,-0.646773,1.163321,1.574783,0.163332,2.920705,-0.039604,-1.096322,-1.697232,1.240431,0.360073,0.000828,yes
-39.02227,-12.8266,-11.03936,-27.57508,-4.171157,-4.458539,-23.7084,5.570871,4.032737,-4.571808,-15.48775,-15.66844,26.37493,2.003885,-0.435682,-1.585508,1.827627,3.164196,-2.014304,0.798224,3.968051,2.67345,0.312852,0.505922,0.751566,0.001634,0.209767,-0.034977,0.036982,0.911487,0.657847,0.59686,3.389009,-0.456328,-1.830761,-1.969041,1.701088,1.309379,0.000666,yes
-36.06524,-15.14605,-18.84645,-21.422,4.021369,-14.16401,-9.48815,16.29427,20.4928,-0.693392,-12.54136,-23.39275,26.37811,2.154989,0.020775,-0.783151,2.949018,3.521395,0.223313,5.594522,1.176635,-1.921675,-2.868865,5.197068,3.777441,0.002331,-0.315337,0.15745,0.794289,0.083614,-0.674347,1.301053,1.943935,-1.120073,-2.663924,-1.472705,1.268808,1.703876,-0.00006,yes
-34.86127,-15.97382,-17.50906,-20.17319,8.824821,-8.555333,-2.764245,15.79611,5.609778,-9.699032,-17.76086,-14.07649,26.38291,1.35425,0.739067,1.379418,1.924544,-0.129518,0.447681,6.664112,1.368439,-2.089578,-2.733902,5.749476,6.286569,0.001536,-0.813613,-0.176657,0.46516,-0.645068,-1.357433,1.075614,0.210148,-0.919134,-1.334312,0.104119,0.389743,0.416445,-0.000741,yes
-33.04706,-10.53852,-10.23388,-20.13264,1.075551,-4.215183,-0.291783,10.19394,2.421386,-6.658649,5.633041,1.463431,26.38162,0.245626,0.466137,1.884232,0.657884,-1.347096,2.558339,3.299243,-0.30201,-5.260207,-2.184701,4.410235,5.871526,-0.000181,-0.960587,-0.543954,-0.220607,-0.812541,-0.853145,0.270861,-1.200227,-0.282272,0.207317,0.980468,-2.16709,-2.002888,-0.000932,yes
-33.76011,-11.43503,-8.448557,-18.59703,-3.345836,-7.194549,5.013979,15.46323,2.620551,-15.25869,4.172433,3.336308,26.38085,-1.109499,-1.541648,-0.593399,-0.252148,-1.188725,2.196255,2.996603,0.111703,-2.328846,0.491366,2.848053,1.786746,-0.000812,-0.502682,-0.468278,-0.657699,-0.451882,0.436438,0.336316,-1.829394,-0.114119,0.87485,1.054353,-2.932495,-3.538754,-0.001008,yes
-35.38769,-15.08476,-13.95554,-18.92066,3.371219,-2.052706,3.118955,14.95066,-4.313622,-8.837069,-1.456831,-2.741525,26.37823,-1.41607,-1.558635,-0.899779,-0.025341,-0.214726,0.70333,1.427139,0.393641,-0.765456,0.420843,-4.187673,-3.987087,-0.001155,0.191987,0.127205,-0.144291,0.124099,0.537851,-0.174418,-1.541356,0.683901,1.598621,0.966632,-2.101797,-3.250748,-0.00123,yes
-39.23845,-21.40894,-18.61523,-22.03992,1.733361,1.344704,10.5134,13.97627,-2.666949,-6.152991,0.024338,-3.040282,26.38054,-0.328311,-0.589935,-0.517071,0.006746,1.486487,3.056764,-1.546806,0.450021,0.037298,1.235092,-4.614043,-6.477893,-0.003017,0.810698,0.959695,0.510056,0.165583,0.535252,-0.337735,-1.762046,0.568765,0.919656,0.960356,-0.239424,-1.69704,-0.001355,yes
-37.38824,-13.34474,-9.649441,-18.5379,-2.537678,-4.968162,4.094199,12.90563,1.237856,-9.10728,-13.23128,-15.28371,26.376,0.814969,0.626303,1.124612,1.148931,0.004551,1.255996,-2.135833,2.948339,1.549825,2.276597,-2.3677,-6.249898,-0.005227,0.730667,0.746112,-0.039207,-0.214041,0.135101,-0.917666,-0.796505,0.397779,0.633069,0.752179,2.15887,0.795247,-0.000464,yes
