@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-33.25812,-25.34832,-23.13107,-5.484911,-0.135736,-14.43701,-24.63565,2.267217,-2.768322,-11.96082,2.552636,9.383641,26.07525,-0.084159,0.325447,1.883396,3.91133,3.638915,1.089503,2.516779,3.662858,-0.504212,-0.280705,-1.663861,-3.301789,-0.022274,0.312927,0.022775,-0.227841,0.429184,-1.648108,-0.496039,0.808071,0.301634,-1.520373,0.598511,1.153754,0.405559,-0.009897,yes
-33.23542,-24.28351,-15.97771,3.500394,11.5094,-9.028916,-20.07245,7.254757,0.594491,-15.84716,-10.89075,-8.798613,26.03609,0.739298,0.976749,2.174663,5.248371,0.778786,-0.569449,3.79514,5.02004,-3.779572,0.586327,1.770969,-1.543973,-0.041799,0.287827,-0.096558,-0.566523,-0.364032,-2.964807,-0.822575,1.356114,-0.832345,-1.259369,0.82802,0.906926,0.910764,-0.014852,yes
-33.69027,-24.25349,-17.29077,9.579088,12.23627,-11.69354,-14.33336,18.08774,-6.970786,-11.42118,0.955025,1.965826,25.98346,1.068748,0.113672,0.598558,5.38873,-3.171561,-0.561217,5.917954,4.492438,-6.468396,2.278335,2.387494,-2.152903,-0.061996,-0.104065,0.261888,0.058642,-1.51624,-3.343282,-0.78867,0.632513,-2.581294,0.52733,0.349887,-0.377022,1.499588,-0.019613,yes
-29.34556,-21.01199,-15.17791,13.22494,-2.427807,-18.65599,-10.8111,19.45716,-19.56495,-9.299006,12.20628,5.372682,25.91215,0.77852,-0.051457,-0.306798,1.352473,-7.779881,-2.198012,7.596761,-0.913656,-3.818966,2.579875,0.845094,0.677587,-0.076671,-0.770802,0.562213,0.918493,-3.368245,-1.295439,0.579938,-1.313275,-3.158648,3.186224,-0.598353,-1.545147,1.088544,-0.022911,yes
-29.85931,-26.41572,-20.53819,16.59646,-9.024935,-12.42956,0.323445,18.62821,-25.03058,-3.843224,2.941586,-8.466519,25.82724,-0.624095,2.148988,3.417336,-1.72192,-8.79816,-2.039567,3.778535,-6.276764,2.152135,0.471957,-3.086031,3.085371,-0.102904,-0.958301,0.996934,2.248745,-3.450674,2.123385,1.73045,-2.841367,-1.345233,3.411513,-2.362069,-1.326505,0.785134,-0.022934,yes
-31.2583,-23.45968,-15.888,6.754069,-16.75941,-19.65097,10.58295,2.416242,-9.470441,-6.736763,-7.658561,-0.194507,25.73084,-2.268289,2.770155,5.357739,-8.037528,-2.885111,3.069418,-1.701527,-5.388596,7.841283,-1.50225,-3.218004,1.279611,-0.135899,-0.436255,0.615711,1.532871,-1.656474,4.637569,1.972311,-3.048025,2.007709,1.169138,-1.804818,-0.221865,-0.660625,-0.007836,yes
-35.85437,-12.28471,0.150952,4.204923,-24.58873,-21.39388,-6.137713,-4.77563,-1.257367,-10.34251,-4.542708,20.17628,25.55959,-2.199354,3.687536,9.010015,-7.16964,4.997981,5.45732,-3.639739,0.003743,4.759042,-7.490948,-2.213483,1.471755,-0.14705,0.381396,-0.710157,-1.091172,0.597079,3.996134,1.186919,-0.523711,3.236976,-1.157397,0.297018,1.127007,-0.973655,0.022585,yes
-37.68947,-14.22672,1.266222,-20.76693,-9.071465,1.173268,-16.08816,4.216095,7.754857,-13.56061,-0.141587,-2.55066,25.36648,-0.615126,2.257825,4.561216,-4.206038,8.509894,3.9151,-3.934227,5.984634,0.723271,-2.462764,-0.700506,-1.818729,-0.093779,0.877636,-1.034271,-2.982725,2.676353,0.977802,-1.251699,1.341594,1.294389,-2.274285,2.157919,0.89215,0.597655,0.050089,yes
-37.64049,-12.59452,15.93478,-5.491236,12.121,4.444927,-4.539696,17.747,-9.848018,-37.88604,-11.88432,0.070334,25.27417,0.456304,-1.145631,-1.64026,-0.652269,5.485007,3.472188,2.276331,4.221501,-0.075842,2.437303,1.290254,-0.233731,-0.011037,0.78023,-0.563538,-3.868487,2.077518,-1.729097,-2.260116,1.677906,-1.913297,-0.962486,3.572533,0.384798,0.999056,0.054136,yes
-33.44087,-12.01565,-0.973835,-9.428041,7.4352,-12.99487,-9.887193,21.0781,-1.55876,-5.278821,-7.490287,0.76482,25.40466,0.792061,0.015383,-4.230748,2.08555,1.760384,-2.196509,2.048407,-1.025529,-1.112697,4.32322,-0.509123,5.120628,0.046539,0.170268,0.361608,-2.023368,1.208464,-2.338713,-1.355594,1.173231,-3.788806,-1.107595,1.165643,-0.496971,0.946716,0.028753,yes
-35.69715,-19.1184,-6.930319,-4.725863,-5.417031,3.051124,2.143462,7.900874,3.02023,-2.296894,5.582911,17.34988,25.48532,0.998204,1.991068,-5.936439,0.072155,-0.27275,-2.787454,1.758474,-6.057662,0.864597,6.978727,-0.385186,2.997354,0.053473,-0.057495,1.042026,0.103606,0.038569,-1.172374,-0.926601,-0.0143,-2.239471,-1.513554,-0.50329,-0.817061,-0.434468,-0.001236,yes
-34.70084,-10.88787,-8.454967,-10.72187,8.499472,-9.112375,-9.187703,4.011515,-4.24275,-9.739085,-11.42082,14.41271,25.4936,-0.034738,2.497517,-3.407535,1.474069,-0.304793,0.26695,2.190858,-7.819815,-5.284925,1.094738,-2.34764,1.29931,0.017729,-0.140273,-0.019088,1.131561,-0.673055,-0.935694,0.465529,0.057433,0.238172,-1.042838,-0.346823,0.350988,-1.218972,-0.014721,yes
-32.01949,-3.203071,-10.00685,-4.483548,10.22511,-11.43359,3.902928,-4.008016,-4.183039,-0.762267,-11.84499,8.23316,25.49706,0.58223,2.82343,-1.533836,-0.153684,0.655727,-2.392549,2.133606,-3.578709,-5.5575,1.535093,-1.875794,-0.49541,-0.002813,-0.143689,-0.787931,1.577641,-0.725743,-1.063544,0.825083,-0.85865,2.517459,0.092822,-0.395669,0.315175,-1.325868,-0.009381,yes
-35.45339,-7.48573,-16.47325,-2.178856,-1.909838,-4.417761,0.187366,-12.06653,-24.38175,-0.572445,-10.51454,11.81973,25.48743,0.29868,-0.496236,-0.774246,-1.166806,-3.382324,-0.066318,2.148006,-1.074147,-3.115839,5.310923,1.991122,0.772152,0.001078,-0.067239,-0.676537,1.319518,-0.520267,-0.707043,0.754065,-1.330514,3.34165,2.470089,0.091279,-0.107131,-1.788026,0.003424,yes
-32.40973,-6.702319,-10.59036,-9.765786,3.066258,-11.25893,8.123958,-1.953652,-14.69777,0.795252,-4.2492,16.16932,25.47434,0.113048,-0.45171,0.635124,-2.236123,-4.051705,1.504595,-2.513352,3.156798,0.244164,2.892288,-0.978691,-3.368406,0.014893,-0.448047,-0.313678,1.059286,0.898494,-0.023055,1.154857,-1.232069,1.506151,2.637075,-0.837168,-0.971431,-1.668739,0.010297,yes
-33.01232,-11.61942,-12.03444,-13.91477,-4.832717,-9.531296,-0.558186,-2.386403,-14.56458,16.03677,-5.263097,14.30539,25.51035,-0.13634,0.752404,2.105576,-0.086047,-1.486291,2.088703,-2.138232,5.52068,4.16469,0.872537,-3.331847,-6.204322,0.025995,-0.462386,0.138946,0.508122,1.594579,1.290319,0.677706,-0.081982,-0.146644,1.785661,-2.2848,-0.885073,-0.684775,0.008501,yes
-32.67479,-3.394776,-9.050631,-9.796204,-8.571974,-1.353853,-8.291058,6.935911,-7.870802,5.394567,-19.36416,-9.851699,25.56006,-1.440492,0.630719,2.322685,3.798405,-0.407564,2.304226,-1.883622,0.654631,3.987612,-0.431553,-4.071465,-5.35087,0.036212,-0.323463,-0.325439,-0.25389,1.214329,1.365486,-0.134824,1.24763,-1.933776,0.062794,-1.274663,1.321974,2.038794,0.001638,yes
-36.00256,-5.377484,-6.715229,-2.593882,-3.522178,1.073216,-2.296286,11.09209,-6.971782,1.49058,-19.61629,-6.191372,25.57454,-1.236478,-0.342724,0.922582,3.788827,1.247203,2.922398,1.423234,-0.556284,3.940743,-4.451156,-0.887856,-1.66049,0.032925,0.092823,-0.389127,-0.951479,-0.693402,-0.224992,-0.871818,0.820092,-2.17249,-1.265613,-0.179725,2.308396,3.14234,-0.005477,yes
-38.11707,-6.669693,-1.636539,3.565791,0.373168,-5.040057,-0.425102,-5.419744,1.443891,5.910583,-17.42993,-0.336653,25.62331,-0.9542,-1.531343,-0.042829,1.898083,1.408979,0.413627,1.944067,-3.473598,0.670109,-0.819182,4.409184,4.553646,0.019619,0.562559,0.253883,-1.159476,-1.987438,-0.815292,-1.40915,-0.21349,-0.510356,-1.73622,0.319069,2.052088,2.377077,-0.011083,yes
