@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-18.57523,3.973283,12.5205,41.26474,9.66635,9.262594,42.22435,3.086367,33.66808,12.52977,26.40602,21.39134,26.36082,0.490869,0.455118,0.603348,-2.483492,-0.616823,-2.126353,-0.349814,0.844896,0.297087,1.996665,-2.707415,-1.07005,-0.000354,-0.185485,0.039251,-0.238971,0.261461,0.117621,0.93275,0.117557,-0.474784,0.119253,-0.107159,0.242873,0.035948,0.000518,yes
-19.85138,3.914866,17.86901,41.17448,14.04966,3.868405,35.66772,9.771461,26.61592,12.45794,21.80795,13.34105,26.35905,-0.077011,1.109737,0.798907,-2.732961,0.124361,-1.108079,-0.611537,-0.048808,1.206423,1.696569,-2.868819,-1.248774,0.000488,-0.204227,-0.175352,-0.413743,0.813029,0.07366,1.605085,0.325345,-1.017059,-0.033883,0.036959,0.726285,0.153037,0.000801,yes
-15.48281,6.278083,12.86298,28.89242,4.390579,1.327923,43.7536,3.968297,38.6796,22.54901,15.16798,20.06623,26.35993,-0.152615,0.324062,-0.689289,-1.051452,-0.39931,2.028258,0.368832,-1.082172,0.438686,1.610916,-1.412348,-0.800948,0.001814,-0.41843,-0.526826,-0.53029,0.578209,0.389405,1.702762,-0.416173,0.132098,-0.825777,-0.19188,1.097777,0.073437,0.00061,yes
-20.50649,8.369568,16.34379,33.7861,12.92604,7.689533,38.40204,2.40136,37.19444,16.00299,17.68095,15.81002,26.3637,-0.208522,-0.356115,-0.819046,0.865633,-0.357282,3.821768,0.917588,-3.276867,0.056873,2.374336,0.276477,-0.439414,0.002569,-0.568574,-0.936631,-1.055773,-1.14282,-0.014259,0.483765,-1.714996,1.252569,-1.724145,-0.517962,0.567982,0.014901,-0.000092,yes
-19.01075,3.366244,9.836661,39.70167,8.231614,17.49332,42.70135,1.360557,30.57226,18.81182,21.40779,16.15211,26.36756,-1.535524,-1.446085,-1.239126,-1.391746,1.571025,3.922533,-3.19524,3.119417,-3.257023,0.69838,1.208824,-1.107544,0.001658,-0.798893,-0.747,-1.115133,-2.930501,-0.194057,-1.191501,-2.877341,1.719775,-1.757364,-1.081594,-0.418086,-0.139956,-0.000674,yes
-19.13002,3.590213,15.28694,40.09802,10.34274,14.89455,40.78178,-5.309006,30.95396,26.19821,20.07044,13.10104,26.36808,-2.228426,-2.688346,-4.20504,-8.276916,-0.9321,0.363607,-7.40448,4.113244,-5.566446,-0.436975,-1.339498,-1.02097,0.000104,-0.472778,-0.19264,-0.796301,-2.290846,-0.056934,-1.391135,-1.855799,1.657638,-0.725388,-1.250374,-0.603275,0.093199,-0.00065,yes
-23.84866,1.437334,7.195773,18.77773,13.53735,17.33808,26.58752,23.42056,25.51473,20.9433,20.01736,15.883,26.36603,-3.137127,-2.244821,-4.571958,-11.13268,-1.082184,-2.200166,-9.856836,3.821645,-5.536475,-2.391397,-2.694788,-1.209951,-0.000322,0.712581,0.582108,0.642944,1.738656,0.333807,-1.186951,1.55239,-1.032191,2.014654,-0.818889,0.022694,0.400257,-0.000205,yes
-29.22966,-4.107708,-3.360966,2.863496,5.612672,9.585189,9.436559,11.93758,11.89097,12.75238,11.67867,10.83972,26.36498,-1.77161,-0.919947,-3.134136,-5.718127,0.684651,-0.072558,-5.030608,4.660207,-2.430342,-2.332645,-0.788092,0.077785,0.000309,1.213735,0.979764,1.754764,4.18283,0.859905,-0.110264,3.369687,-1.469635,2.913858,-0.013035,0.913334,0.52085,0.000118,yes
-29.64656,-4.008899,-3.69918,2.655509,5.185727,9.147168,9.089785,11.84549,12.42137,13.57775,12.12973,11.23302,26.3675,1.798975,0.580253,1.440141,6.02214,2.431686,-1.794142,3.379773,-2.315019,5.248193,-2.448228,1.046589,0.344363,0.000532,0.904713,0.581723,1.295655,2.984516,0.170499,0.334976,2.55669,-1.324152,1.563019,0.664456,0.766345,0.352839,-0.000196,yes
-25.08912,1.713597,5.063735,19.56849,17.94181,18.62722,24.37761,23.77957,25.34892,18.21776,20.0738,15.81495,26.36889,1.3722,0.797938,1.56273,4.059825,1.610492,-0.390727,2.82565,-0.166598,3.610509,-0.473733,1.356485,0.806121,0.000264,0.168003,-0.138178,0.333396,0.666675,-0.438678,-0.256443,0.794208,-1.345366,-0.325439,0.723838,-0.048146,-0.210232,-0.000597,yes
-16.92406,1.427947,10.18413,40.53593,19.53121,3.846353,36.01587,5.924472,45.02672,5.969471,21.05274,15.1172,26.36674,-0.185468,-0.195146,-0.442116,-1.099083,-0.69261,-0.366201,-1.001519,-0.385712,-0.741805,0.001427,0.064648,0.190077,-0.001278,-0.369927,-0.450805,-0.263192,-0.57209,-0.28533,0.196599,0.007243,-0.17951,-1.176203,1.008995,-0.3134,-0.485969,-0.00056,yes
-28.72991,-2.836443,-2.48897,4.222413,6.492391,10.28196,10.10177,14.0651,13.64085,14.18786,13.99959,12.92824,26.36669,0.060627,-1.223137,-0.526029,1.175857,0.053411,-2.068742,1.13108,-3.031279,-1.062539,0.061715,-0.537851,-0.896232,-0.001768,0.436452,-0.018374,0.364478,2.019509,0.502739,-0.137767,2.1111,-0.748347,0.943137,0.412075,0.384415,-0.548861,-0.000208,yes
