@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catornot {yes,no}

@data
-16.3956,9.068281,12.30486,35.09682,7.565168,15.20106,38.5973,8.12826,37.85855,11.00128,12.14587,11.03731,26.36807,0.868293,-0.591371,-0.769284,-0.384089,1.394692,-1.318677,-0.810054,-1.048875,-2.441635,0.932195,4.174674,1.196724,-0.001411,-0.224205,-0.048914,0.606355,0.561268,-0.737592,0.379228,0.446076,0.178015,-0.192154,0.378574,-0.824175,0.034158,0.000437,yes
-13.32462,5.551417,8.870057,35.3083,12.47767,11.66642,36.95325,-0.600285,34.32147,16.42641,27.67956,15.03049,26.36251,0.724356,-0.890247,0.677587,0.171125,-0.134968,-0.120612,0.639821,-2.157129,-3.564342,4.031832,2.60876,1.284227,-0.000441,-0.416668,0.021258,0.860772,0.749308,-0.738944,0.595337,0.121303,0.946407,-0.089652,-0.142337,-1.516844,0.226693,0.000575,yes
-13.58962,7.869861,10.17584,33.07064,12.08237,10.375,35.36905,7.248155,27.41891,12.94969,25.25239,15.02434,26.36379,-0.180761,-0.6865,1.539057,2.144644,-1.52844,-0.021568,0.695388,0.395325,-2.84105,1.275246,0.836756,1.323765,0.000291,-0.3752,0.210343,0.403373,0.321966,0.003434,0.518491,-0.436838,0.744374,0.480942,-0.401799,-1.070371,-0.028623,0.000287,yes
-14.17681,5.216258,16.7573,36.96553,4.631726,17.01103,43.41053,-2.217333,25.25665,30.18624,18.6364,15.46493,26.368,-0.690519,-0.437514,2.380403,2.098083,-0.838464,1.009452,-0.95626,2.961057,-2.690188,0.048986,-1.740586,2.26667,0.000612,-0.066373,0.342014,-0.663046,-0.416462,1.015748,-0.080957,-0.933118,0.390556,1.100494,-0.923283,-0.211315,-0.402643,-0.000247,yes
-16.87331,5.80336,16.05652,44.99142,3.845943,12.42091,38.8456,10.91341,28.1857,10.4976,20.85123,17.43892,26.36678,-0.30027,0.23398,0.396173,0.262264,1.763611,0.708746,-2.196203,0.113903,-0.474003,0.914623,0.997493,0.562388,-0.000501,0.275951,0.182403,-1.09273,-1.283174,0.837214,0.021833,-0.032767,-0.581091,1.027261,-0.070246,0.342913,-0.636119,-0.000434,yes
-15.13538,4.397098,17.83173,39.83832,12.40357,15.69072,30.43368,12.37238,20.48713,17.89739,21.17721,25.15655,26.36408,0.452246,0.359583,-2.066203,-0.969994,3.297749,-0.890554,-2.579973,-0.063639,0.754605,-0.404272,1.471814,-0.348297,-0.001278,0.256576,-0.178878,-0.930009,-0.791169,-0.28876,-0.249184,1.409685,-0.430329,0.748492,-0.625205,0.319251,-0.608478,-0.000317,yes
-14.61169,9.449341,11.61949,32.94556,17.01451,14.57889,30.87647,0.522815,27.43366,23.66723,28.96945,12.99047,26.36325,0.627612,-0.173036,-1.701288,-2.737185,0.589524,1.0376,1.343408,-0.997784,0.572857,1.150646,0.945124,-0.549348,-0.000935,0.059466,-0.447538,0.081438,0.055633,-0.95342,-0.221927,1.237318,0.565973,0.221335,-1.207404,-0.720619,0.333977,-0.000039,yes
-13.04639,5.191182,8.644805,38.1385,14.53619,11.47927,34.49523,2.659766,29.4057,21.58007,21.93636,15.94766,26.36337,0.128422,-1.128398,-1.220909,-0.358035,-1.695219,-0.400896,4.322357,1.365258,0.528841,-3.19505,-0.118148,-0.219853,-0.000756,-0.164364,-0.033108,0.783303,0.172819,-0.600153,0.170177,0.202801,0.285989,-0.131728,-0.7892,-0.469791,0.413674,0.000028,yes
-14.77974,4.541139,12.14355,32.15541,5.727252,19.71463,43.53187,10.7808,26.5907,14.40949,25.19727,19.29662,26.36245,0.158972,-1.259721,0.380719,0.234448,-0.507003,-0.645716,0.539224,2.22932,0.745554,-3.727009,-1.810621,2.168049,-0.000956,-0.122683,0.44957,0.520894,0.605088,0.318552,-0.828389,-1.017403,-0.005147,-0.078518,-0.184218,-0.342586,0.090684,0.000068,yes
-14.40924,1.209208,11.46516,38.44322,9.571103,11.11837,45.71776,14.06967,23.55282,6.551004,22.47256,20.90421,26.36069,-0.135255,0.737388,0.809307,-1.591717,0.845249,0.801987,-1.163875,-0.247244,0.009617,-1.911441,0.500732,0.361375,-0.00113,-0.012539,0.692706,-0.110001,0.279395,0.716561,-0.338546,-0.910795,-0.676072,-0.434726,0.943494,0.223634,-0.348046,0.000209,yes
-13.13541,5.141723,12.1129,33.96544,16.96203,11.53076,27.96132,5.964459,34.08787,12.54671,19.64825,21.35244,26.35981,0.146035,1.141919,-0.111924,0.905095,0.912049,-3.705788,-1.000491,-0.21727,0.43988,-0.412249,-1.077246,-0.386543,-0.000411,-0.101947,0.195681,-0.551603,0.460081,0.335214,-0.27776,0.622915,-0.330078,-0.740015,0.952151,0.72473,-0.772757,0.000143,yes
-14.54483,8.577828,12.70666,29.2749,13.14505,19.58114,36.46113,3.831714,25.70521,12.95425,27.21453,16.72663,26.35905,0.072193,1.134309,-1.524591,0.703614,1.178058,-0.563589,0.538241,-0.791806,-1.491953,-0.134959,0.633332,-0.682787,0.000014,-0.11519,-0.34687,-0.447878,0.681604,0.010384,-0.055126,0.877513,-0.14492,-0.302538,0.505207,0.475987,-0.40282,-0.00009,yes
-13.98177,6.566426,10.96317,41.26505,8.500525,-3.045699,43.15773,14.81343,27.71391,9.146626,17.44006,19.45269,26.36122,-0.454487,-0.479775,-1.210345,1.387188,1.002662,-1.35173,2.802739,0.851212,-2.203735,0.145506,1.746729,-1.173653,-0.000811,-0.170742,-0.328923,0.35974,-0.224068,-0.398967,1.258027,0.53036,-0.599549,0.234339,0.330403,0.577134,-0.245757,-0.000254,yes
-13.62509,6.168403,4.417065,38.31149,19.69215,15.58865,40.81076,5.686162,19.28003,7.576253,26.74332,18.44015,26.36006,-0.410945,-0.186115,-0.880872,1.575258,0.851864,-0.650673,1.322074,-1.506083,-0.181265,0.335714,1.468678,-1.259169,-0.001382,-0.130664,-0.08795,0.946606,-0.378242,-1.084196,0.228135,0.155987,-0.515079,1.483485,0.218514,-0.725435,0.156688,0.000071,yes
-15.86771,3.947559,10.20598,36.38308,18.7018,6.768357,39.8002,9.293294,26.28178,15.96324,28.6175,14.62742,26.35525,-0.466108,0.157519,1.364918,-0.651067,-0.919689,2.627888,1.259392,-2.857874,0.956232,1.00443,1.390749,-1.327139,-0.000985,0.008613,0.242152,0.699214,-0.558462,-0.628947,-0.032832,-0.252946,-0.089487,1.094351,-0.484782,-1.349451,0.6495,0.000637,yes
-15.65659,8.956688,8.680898,39.59217,12.30373,11.42075,44.75027,-0.938635,25.51494,11.22451,28.96921,12.84342,26.35512,-0.575317,0.375913,1.920804,-0.168468,-3.281747,-1.412721,2.08985,-1.51266,4.345488,0.528149,-2.815852,0.177394,0.000457,0.023778,-0.111406,-0.017135,-0.339983,0.459323,-0.231796,-0.202548,0.571999,0.111582,-0.681087,-1.035217,0.555438,0.000646,yes
-15.29656,5.959877,15.65585,37.36937,7.596288,12.17769,47.48494,3.836456,29.37761,12.34465,23.28086,15.61537,26.35877,-0.329234,0.449971,0.884884,-0.533257,-0.075266,-1.134867,1.154118,0.407067,1.004643,-2.374622,-2.858263,1.355566,0.001452,0.098776,-0.074063,-1.006477,-0.189841,1.349638,-0.209826,-0.558274,0.63819,-0.378035,-0.393808,-0.241857,0.121694,0.00013,yes
-16.78725,7.04181,11.29615,36.976,8.836164,5.820374,47.41764,0.851279,39.45956,12.02629,15.33238,18.83315,26.36059,-0.360493,-0.889372,-0.726532,-0.183563,2.726269,0.071723,0.361969,-0.278556,0.352439,-1.380197,-1.582902,0.176668,0.000631,-0.200871,-0.035126,-1.657302,-1.975168,1.275275,0.46116,-2.174673,0.635187,-1.418591,0.361743,0.904047,-0.497936,-0.000283,yes
-16.94855,7.154854,13.32277,35.02488,20.05925,3.894212,44.2371,10.43367,24.3327,3.68924,21.14459,18.41038,26.35978,-0.079638,0.419845,-2.343796,-1.592723,2.824495,0.836534,-0.668036,-0.283975,1.062582,-0.010436,-0.43501,-0.718306,-0.000419,-0.832958,-0.343501,-1.816726,-3.438825,-0.74271,-0.246039,-3.391366,0.516864,-1.074709,1.431099,0.673412,-0.634925,-0.000212,yes
-16.63306,3.91234,6.214779,39.8466,19.70359,15.92111,48.18403,-5.630024,29.7996,8.651234,22.12283,12.32925,26.35777,-1.70447,0.215348,-4.751363,-9.514575,1.644749,-0.092623,-7.872436,2.008795,-2.776437,1.15477,0.492755,-1.275352,-0.00002,-1.101163,-0.555603,-0.783871,-3.065812,-1.828746,-0.613242,-3.041128,1.457102,-1.08155,1.504756,0.412686,-0.09082,0.000065,yes
-15.77185,9.623836,6.477552,27.97046,16.28505,11.31,43.76156,5.657231,39.5205,13.98,17.71059,15.27578,26.35808,-3.822037,-1.819895,-6.186332,-13.06187,-3.248056,-2.28289,-11.68551,1.847713,-2.804465,3.51339,-0.529031,-1.093048,0.000717,-0.838851,-1.078877,0.478372,-0.383198,-1.690312,-0.038289,-0.980867,1.19923,-0.693617,1.121447,0.387151,0.164407,0.000112,yes
-25.89795,6.88406,-9.038056,-7.069661,18.94701,1.649368,8.293233,13.28347,17.98347,12.65477,19.51316,14.02369,26.36133,-3.99511,-2.547515,-2.724618,-9.778044,-3.381189,-1.434777,-9.334936,5.941109,-3.121785,4.381671,0.527536,-0.09006,0.000389,0.193716,-0.745134,1.728484,3.356354,-0.894501,0.920701,2.535566,0.22476,1.092401,0.496346,0.215698,0.25871,-0.000016,yes
-31.42629,-3.430483,-9.982469,-6.826361,4.19726,-0.384369,5.754959,10.21548,16.21843,19.25442,19.80427,12.09792,26.36158,-3.128575,-3.593107,-0.96531,-3.376976,-3.114097,1.316167,-4.841118,3.746016,-2.232827,3.983349,1.483352,-0.488919,-0.000065,1.24229,0.495554,2.210593,4.558059,0.880102,1.413905,3.86441,-0.576886,1.255403,-0.763547,0.008123,0.364346,-0.000038,yes
-28.78139,-2.298076,0.821696,8.354798,8.841545,14.59441,20.51265,21.79639,25.84171,27.92238,23.71366,13.46788,26.35796,-1.082619,-2.623716,1.280545,2.424744,-2.894734,2.711353,1.383199,2.183442,2.399747,3.401518,0.565052,-0.283865,0.000289,1.291234,0.998238,0.979081,2.681865,1.046835,0.309133,2.222782,-1.943142,0.244123,-2.019326,-0.87019,0.148094,0.000006,yes
-29.97301,-3.750632,-3.278872,3.373349,5.767294,11.41831,13.44626,20.13085,24.42725,26.26294,23.0271,13.10909,26.35944,0.933166,0.695975,2.864049,3.627027,0.909224,2.713572,2.277477,0.842116,0.711783,0.18573,-0.507172,0.825583,0.000578,0.854929,1.062533,0.137717,0.450537,0.896074,-0.626336,0.378632,-1.678707,-0.878285,-2.354963,-1.313301,0.035109,-0.000161,yes
-32.03769,-6.074445,-5.987132,-0.045798,3.688327,9.304793,11.36358,19.243,25.8778,26.1581,20.72701,12.09878,26.36385,0.430191,0.299133,0.256106,0.129281,-0.158676,-0.587813,-1.780324,-2.32265,-3.373477,-3.81615,-2.828154,-0.006843,0.000099,0.196005,0.468383,-0.609585,-0.972255,0.412911,-0.944798,-1.007608,-1.113891,-1.624033,-1.811325,-0.893493,-0.140463,-0.000259,yes
-25.13231,1.937577,7.742188,15.50907,11.31999,15.82829,21.71688,15.70276,19.7593,21.06521,18.76174,16.91039,26.36153,0.389663,0.258135,0.235493,0.02344,-0.001755,-0.165931,-1.366197,-2.394475,-3.73764,-4.182631,-3.386551,-0.451883,-0.000774,-0.3256,-0.332273,-0.946841,-1.141679,-0.331039,-0.67133,-0.789434,-0.094367,-0.326919,-0.149006,0.011483,-0.224526,0.000067,yes
-29.05079,-3.646514,-3.408304,2.93334,5.271817,9.45035,7.475722,12.39719,11.3083,11.44049,11.70557,11.53302,26.35741,0.169158,-0.062879,-0.453103,-0.634739,-0.374691,-0.572884,-1.833004,-1.767716,-3.495705,-3.470924,-2.462724,-0.347449,-0.00033,0.368804,0.319355,0.404904,1.170115,0.41558,0.289913,1.677246,0.554497,1.902009,1.040632,1.309007,0.264394,0.000417,yes
-29.51814,-3.673923,-3.390821,2.000978,4.966774,10.51587,8.559208,11.58138,13.0238,12.70859,10.60506,11.13255,26.35879,-0.564318,-0.784383,-1.515552,-1.69936,-0.637963,-0.650543,-1.643354,0.092815,-0.861696,-0.731912,-0.632472,-0.126746,0.001127,0.965647,0.716939,1.100972,2.76118,0.70083,0.460073,3.381436,0.167216,2.786375,1.398061,1.422607,0.386111,0.000347,yes
-28.99898,-3.58309,-2.686144,3.534553,4.991479,9.096585,8.777389,12.46511,11.76702,12.98179,12.49172,13.25045,26.36357,2.751203,2.417165,3.156147,6.841254,2.237326,1.104056,6.744485,-0.793809,4.698595,-0.338349,2.33984,1.152556,0.001236,1.175901,0.710728,1.392227,3.306489,0.92689,0.11003,3.826391,-0.417968,2.363899,1.896749,0.914393,-0.024954,-0.000048,yes
-27.9798,-2.016047,-0.196652,6.711667,8.270346,12.75246,12.84927,16.13287,15.22146,16.635,15.2063,15.41794,26.36408,3.926875,2.602808,3.935726,10.09135,2.196386,1.295964,11.25224,-2.045351,6.097085,1.241385,1.325203,0.728671,0.000179,0.730678,0.180949,0.819892,1.90911,0.531713,-0.390314,2.074776,-0.77196,0.548632,1.589559,0.268528,-0.495333,-0.000293,yes
-16.06394,7.610373,10.77535,34.78426,14.80666,13.85233,39.05312,6.152396,33.70244,7.785542,21.10415,15.1531,26.36094,3.803065,1.797168,3.782393,10.00235,2.842583,-0.995987,10.85115,-2.788475,4.8444,5.02617,1.130401,-0.899925,-0.000096,-0.699269,-0.743417,-0.750768,-1.503156,-0.786013,-0.693803,-1.730887,-0.212732,-1.657845,1.191198,-0.007305,-0.714265,-0.000292,yes
-16.35129,3.743386,9.557065,36.83285,11.04111,14.61782,49.68254,4.510983,32.54152,21.51363,12.92486,13.82458,26.361,2.563138,0.430362,2.270783,6.265643,1.717973,-1.552089,6.677191,-2.769651,1.808559,4.533624,1.31489,-1.57717,0.000327,-1.490446,-0.62959,-1.318014,-3.680796,-0.88274,0.17384,-4.209794,1.194233,-2.012325,-0.403836,0.453988,-0.032349,-0.0003,yes
